payment_id,loan_id,customer_id,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
PAY0004823,LOAN0000207,CUST0000383,2025-06-16,2025-06-15,935.64,935.64,0.0,On-time
PAY0004824,LOAN0000327,CUST0000225,2023-01-26,2023-01-24,214.19,-214.19,0.0,On-time
PAY0004825,LOAN0000425,CUST0000755,2024-09-29,2024-09-27,351.83,351.83,0.0,On-time
PAY0004826,LOAN0000311,CUST0000689,2025-03-24,2025-03-23,184.19,184.19,0.0,On-time
PAY0004827,LOAN0000134,CUST0000241,2024-10-05,2024-10-04,373.64,373.64,0.0,On-time
PAY0004828,LOAN0000165,CUST0000907,2024-08-28,2024-08-27,48.21,48.21,0.0,On-time
PAY0004829,LOAN0000297,CUST0000925,2026-02-15,2026-02-14,2888.78,2888.78,0.0,On-time
PAY0004830,LOAN0000169,CUST0000889,2025-03-21,,1012.97,0.0,,Missed
PAY0004831,LOAN0000411,CUST0000531,2025-08-10,2025-08-09,1187.31,1187.31,0.0,On-time
PAY0004832,LOAN0000471,CUST0000761,2024-11-04,2024-11-02,123.33,123.33,0.0,On-time
PAY0004833,LOAN0000529,CUST0000838,2023-09-23,,513.54,0.0,,Missed
PAY0004834,LOAN0000297,CUST0000925,2026-01-15,2026-01-14,2888.78,2888.78,0.0,On-time
PAY0004835,LOAN9762251,CUST0000060,2023-09-22,2023-09-20,65.87,65.87,0.0,On-time
PAY0004836,LOAN0000017,CUST0000733,2024-01-19,2024-01-19,646.87,646.87,0.0,On-time
PAY0004837,LOAN0000069,CUST0000061,2025-07-02,,147.06,0.0,,Missed
PAY0004838,LOAN0000144,CUST0000143,2024-05-17,2024-05-17,184.57,184.57,0.0,On-time
PAY0004839,LOAN0000143,CUST0000791,2024-08-22,2024-09-25,159.55,159.55,34.0,Late
PAY0004840,LOAN0000319,CUST0000112,2023-08-04,2023-08-02,132.31,132.31,0.0,On-time
PAY0004841,LOAN0000418,CUST0000918,2026-01-10,2026-01-10,86.17,86.17,0.0,On-time
PAY0004842,LOAN0000064,CUST0000818,2026-02-05,2026-02-05,499.21,499.21,0.0,On-time
PAY0004843,LOAN0000041,CUST0000778,2026-06-12,2026-06-12,450.04,450.04,0.0,On-time
PAY0004844,LOAN0000092,CUST0000314,2024-03-01,2024-03-01,657.71,657.71,0.0,On-time
PAY0004845,LOAN0000476,CUST0000898,2026-08-18,2026-08-16,642.92,642.92,0.0,On-time
PAY0004846,LOAN0000148,CUST0000105,2023-08-09,2023-08-07,2311.29,2311.29,0.0,On-time
PAY0004847,LOAN0000451,CUST0000882,2023-12-20,,324.24,324.24,0.0,On-time
PAY0004848,LOAN0000059,CUST0000961,2024-10-23,,1372.66,0.0,,Missed
PAY0004849,LOAN0000372,CUST0000689,2025-05-21,2025-05-31,1023.33,1023.33,10.0,Late
PAY0004850,LOAN0000168,CUST0000850,2024-05-31,2024-05-29,487.76,487.76,0.0,On-time
PAY0004851,LOAN0000094,CUST0000345,2023-11-30,2023-12-15,610.74,610.74,15.0,Late
PAY0004852,LOAN0000413,CUST0000242,2026-06-20,2026-06-18,536.55,536.55,0.0,on time
PAY0004853,LOAN0000100,CUST0000084,2022-06-24,2022-06-24,1277.87,1277.87,0.0,On-time
PAY0004854,LOAN0000481,CUST0000429,2023-10-04,2023-10-03,227.01,136.37,0.0,Partial
PAY0004855,LOAN0000161,CUST0000522,2023-05-29,2023-05-29,1392.51,1392.51,0.0,On-time
PAY0004856,LOAN0000020,CUST0000574,2024-12-25,,437.5,0.0,,Missed
PAY0004857,LOAN0000202,CUST0000060,2025-03-22,,65.87,0.0,,Missed
PAY0004858,LOAN0000356,CUST0000951,2025-01-16,,208.44,208.44,0.0,On-time
PAY0004859,LOAN0000069,CUST0000061,2025-10-02,2025-09-30,147.06,147.06,0.0,On-time
PAY0004860,LOAN0000153,CUST0000245,2024-10-23,2024-10-21,313.95,313.95,0.0,On-time
PAY0004861,LOAN0000212,CUST0000244,2023-02-15,2023-02-14,648.42,648.42,0.0,On-time
PAY0004862,LOAN0000557,CUST0000030,2024-05-31,2024-05-30,2011.13,2011.13,0.0,OK
PAY0004863,LOAN0000528,CUST0000832,2026-06-03,2026-06-01,436.3,436.3,0.0,On-time
PAY0004864,LOAN0000469,CUST0000772,2021-12-25,2021-12-30,35.48,35.48,5.0,Late
PAY0004865,LOAN0000173,CUST0000500,2024-09-27,,41.76,0.0,,missed
PAY0004866,LOAN0000470,CUST0000725,2023-01-02,2022-12-31,241.98,241.98,0.0,On-time
PAY0004867,LOAN0000453,CUST0000869,2024-07-14,2024-07-13,1543.9,1543.9,0.0,On-time
PAY0004868,LOAN0000329,CUST0000886,2024-08-06,2024-08-04,1126.34,1126.34,0.0,On-time
PAY0004869,LOAN0000545,CUST0000318,2025-08-25,2025-08-23,34.17,34.17,0.0,On-time
PAY0004870,LOAN0000505,CUST0000062,2024-05-19,2024-06-30,50.36,50.36,42.0,Late
PAY0004871,LOAN0000233,CUST0000781,2025-11-22,2025-12-12,2150.27,2150.27,20.0,Late
PAY0004872,LOAN0000536,CUST0000581,2022-08-16,2022-08-15,246.77,246.77,0.0,On-time
PAY0004873,LOAN0000574,CUST0000356,2023-12-02,2023-12-01,2031.77,2031.77,0.0,On-time
PAY0004874,LOAN0000416,CUST0000611,2023-08-08,2023-08-09,21.6,21.6,1.0,Late
PAY0004875,LOAN0000412,CUST0000828,2024-01-04,2024-01-03,1316.93,1316.93,0.0,On-time
PAY0004876,LOAN0000423,CUST0000564,2026-02-21,2026-02-20,43.59,14.81,0.0,Partial
PAY0004877,LOAN0000299,CUST0000136,2024-06-06,2024-06-17,486.64,486.64,11.0,Late
PAY0004878,LOAN0000416,CUST0000611,2026-03-09,,21.6,0.0,,Missed
PAY0004879,LOAN0000559,CUST0000824,2024-04-29,2024-04-28,176.29,176.29,0.0,On-time
PAY0004880,LOAN0000230,CUST0000869,2024-07-24,2024-07-23,271.38,271.38,0.0,On-time
PAY0004881,LOAN0000407,CUST0000624,2024-11-21,2024-11-19,250.13,250.13,0.0,On-time
PAY0004882,LOAN0000176,CUST0000098,2024-03-28,2024-03-26,654.28,-100.0,0.0,On-time
PAY0004883,LOAN0000567,CUST0000627,2023-01-28,,73.42,0.0,,Missed
PAY0004884,LOAN0000360,CUST0000875,2025-08-30,2025-08-29,17.76,17.76,0.0,On-time
PAY0004885,LOAN0000494,CUST0000188,2023-06-26,2023-06-26,1276.54,1276.54,0.0,On-time
PAY0004886,LOAN0000207,CUST0000383,2024-07-17,2024-07-15,935.64,935.64,0.0,On-time
PAY0004887,LOAN0000152,CUST0000805,2024-08-16,2024-08-16,546.78,546.78,0.0,On-time
PAY0004888,LOAN0000311,CUST0000689,2023-12-24,2023-12-22,184.19,184.19,0.0,On-time
PAY0004889,LOAN0000441,CUST0000705,2023-12-12,2023-12-11,2212.0,2212.0,0.0,On-time
PAY0004890,LOAN0000581,CUST0000592,2023-10-18,2023-10-16,927.68,927.68,0.0,On-time
PAY0004891,LOAN0000580,CUST0000130,2024-08-14,2024-08-14,5371.95,5371.95,0.0,On-time
PAY0004892,LOAN0000519,CUST0000619,2022-10-24,2022-10-24,150.47,150.47,0.0,On-time
PAY0004893,LOAN0000408,CUST0000493,2025-05-21,2025-06-16,10242.29,10242.29,26.0,Late
PAY0004894,LOAN0000499,CUST0000110,2026-03-02,2026-03-02,435.21,435.21,0.0,On-time
PAY0004895,LOAN0000539,CUST0000693,2024-12-02,2024-12-02,180.07,180.07,0.0,On-time
PAY0004896,LOAN0000522,CUST0000507,2025-06-03,2025-06-01,1893.28,1893.28,0.0,On-time
PAY0004897,LOAN0000589,CUST0000517,2024-12-31,2024-12-31,611.86,611.86,0.0,On-time
PAY0004898,LOAN0000414,CUST0000003,2025-11-11,2025-11-09,22.1,22.1,0.0,On-time
PAY0004899,LOAN0000283,CUST0000045,2024-12-13,2024-12-12,57.8,57.8,0.0,On-time
PAY0004900,LOAN0000369,CUST0000699,2025-04-19,2025-04-18,863.87,863.87,0.0,On-time
PAY0004901,LOAN0000454,CUST0000926,2025-11-01,2025-11-01,1716.2,1015.71,0.0,Partial
PAY0004902,LOAN0000271,CUST0000310,2024-05-02,2024-05-02,1002.33,1002.33,0.0,On-time
PAY0004903,LOAN0000555,CUST0000407,2023-08-30,2023-08-30,109.67,109.67,0.0,On-time
PAY0004904,LOAN0000315,CUST0000259,2022-09-29,2022-09-29,962.31,962.31,0.0,On-time
PAY0004905,LOAN0000331,CUST0000879,2026-04-05,2026-04-27,70.21,70.21,22.0,Late
PAY0004906,LOAN0000041,CUST0000778,2025-05-13,2025-05-11,450.04,450.04,0.0,On-time
PAY0004907,LOAN0000141,CUST0000292,2025-12-17,2025-12-15,2633.83,2633.83,0.0,On-time
PAY0004908,LOAN0000145,CUST0000538,2023-10-21,2023-10-19,1202.85,1202.85,0.0,On-time
PAY0004909,LOAN0000133,CUST0000758,2024-11-17,2024-11-15,367.28,367.28,0.0,On-time
PAY0004910,LOAN0000536,CUST0000581,2025-07-17,2025-07-16,246.77,246.77,0.0,On-time
PAY0004911,LOAN0000457,CUST0000181,2024-11-25,2024-11-25,772.95,772.95,0.0,On-time
PAY0004912,LOAN0000072,CUST0000349,2023-08-08,2023-08-07,809.24,809.24,0.0,On-time
PAY0004913,LOAN0000394,CUST0000050,2022-08-21,2022-08-21,566.23,566.23,0.0,On-time
PAY0004914,LOAN0000293,CUST0000376,2026-02-10,2026-03-05,150.12,150.12,23.0,Late
PAY0004915,LOAN0000449,CUST0000617,2023-12-18,2023-12-17,464.05,464.05,0.0,On-time
PAY0004916,LOAN0000080,CUST0000004,2026-05-19,2026-05-18,855.13,855.13,0.0,On-time
PAY0004917,LOAN0000567,CUST0000627,2026-02-27,2026-03-02,73.42,73.42,3.0,Late
PAY0004918,LOAN0000226,CUST0000893,2023-03-02,2023-04-10,101.32,101.32,39.0,Late
PAY0004919,LOAN0000440,CUST0000395,2024-10-22,2024-10-22,555.31,555.31,0.0,On-time
PAY0004920,LOAN0000091,CUST0000953,2026-02-15,2026-02-14,417.35,417.35,0.0,On-time
PAY0004921,LOAN0000333,CUST0000449,2024-01-08,,427.8,0.0,,Missed
PAY0004922,LOAN0000272,CUST0000177,2024-01-01,2023-12-30,248.57,248.57,0.0,On-time
PAY0004923,LOAN0000529,CUST0000838,2026-03-25,2026-03-25,513.54,513.54,0.0,On-time
PAY0004924,LOAN0000200,CUST0000200,2024-07-23,2024-07-21,263.49,263.49,0.0,On-time
PAY0004925,LOAN0000211,CUST0000060,2023-12-26,2023-12-25,609.68,609.68,0.0,On-time
PAY0004926,LOAN0000146,CUST0000606,2023-10-25,2023-10-23,1506.71,1506.71,0.0,On-time
PAY0004927,LOAN0000085,CUST0000020,2024-01-08,2024-01-08,1832.83,1832.83,0.0,On-time
PAY0004928,LOAN0000494,CUST0000188,2024-12-25,,1276.54,0.0,,Missed
PAY0004929,LOAN0000099,CUST0000232,2024-09-13,2024-09-12,124.7,67.38,0.0,Partial
PAY0004930,LOAN0000501,CUST0000055,2026-07-06,2026-07-06,762.76,762.76,0.0,On-time
PAY0004931,LOAN0000354,CUST0000677,2025-01-10,2025-01-10,103.03,103.03,0.0,On-time
PAY0004932,LOAN0000243,CUST0000094,2023-08-09,2023-08-07,227.16,121.48,0.0,Partial
PAY0004933,LOAN0000251,CUST0000975,2026-03-28,2026-03-26,793.09,793.09,0.0,On-time
PAY0004934,LOAN0000047,CUST0000212,2023-05-16,2023-05-14,199.31,199.31,0.0,On-time
PAY0004935,LOAN0000114,CUST0000879,2025-03-23,2025-03-21,203.52,203.52,0.0,On-time
PAY0004936,LOAN0000485,CUST0000678,2025-01-30,,174.48,0.0,,Missed
PAY0004937,LOAN0000311,CUST0000689,2024-08-23,2024-08-23,184.19,184.19,0.0,On-time
PAY0004938,LOAN0000588,CUST0000382,2025-12-28,2025-12-26,148.33,148.33,0.0,On-time
PAY0004939,LOAN0000589,CUST0000517,2025-08-01,2025-09-07,611.86,611.86,37.0,Late
PAY0004940,LOAN0000030,CUST0000694,2026-06-07,2026-06-06,925.59,925.59,0.0,On-time
PAY0004941,LOAN0000045,CUST0000566,2025-11-13,2025-11-23,909.16,909.16,10.0,Late
PAY0004942,LOAN0000581,CUST0000592,2023-08-18,2023-08-16,927.68,927.68,0.0,On-time
PAY0004943,LOAN0000100,CUST0000084,2025-04-24,2025-04-22,1277.87,1277.87,0.0,On-time
PAY0004944,LOAN0000071,CUST0000250,2026-02-21,2026-02-21,190.79,190.79,0.0,OK
PAY0004945,LOAN0000513,CUST0000621,2023-12-31,2023-12-30,667.76,667.76,0.0,On-time
PAY0004946,LOAN0000083,CUST0000233,2026-06-23,2026-06-23,1268.93,1268.93,0.0,On-time
PAY0004947,LOAN0000506,CUST0000630,2026-04-13,2026-04-12,206.27,206.27,0.0,On-time
PAY0004948,LOAN0000005,CUST0000678,2025-08-29,2025-09-15,25.92,25.92,17.0,Late
PAY0004949,LOAN0000422,CUST0000388,2023-09-14,2023-09-13,394.51,394.51,0.0,On-time
PAY0004950,LOAN0000508,CUST0000151,2025-09-23,2025-09-21,359.97,359.97,0.0,On-time
PAY0004951,LOAN0000212,CUST0000244,2022-05-18,2022-05-17,648.42,648.42,0.0,On-time
PAY0004952,LOAN0000331,CUST0000879,2025-04-05,2025-04-05,70.21,70.21,0.0,On-time
PAY0004953,LOAN0000386,CUST0000481,2024-12-12,2024-12-10,155.17,155.17,0.0,On-time
PAY0004954,LOAN0000537,CUST0000611,2026-07-06,2026-07-04,29.05,29.05,0.0,On-time
PAY0004955,LOAN0000212,CUST0000244,2023-03-18,2023-03-17,648.42,648.42,0.0,On-time
PAY0004956,LOAN0000152,CUST0000805,2024-04-16,2024-04-14,546.78,,0.0,On-time
PAY0004957,LOAN0000230,CUST0000869,2024-04-23,2024-04-21,271.38,271.38,0.0,On-time
PAY0004958,LOAN0000009,CUST0000316,2024-02-05,2024-02-03,201.72,201.72,0.0,On-time
PAY0004959,LOAN0000227,CUST0000949,2025-06-18,2025-06-17,213.21,213.21,0.0,On-time
PAY0004960,LOAN0000043,CUST0000911,2025-02-06,2025-02-05,304.1,304.1,0.0,On-time
PAY0004961,LOAN0000429,CUST0000782,2024-03-26,2024-03-26,1011.92,1011.92,0.0,On-time
PAY0004962,LOAN0000256,CUST0000931,2024-11-25,2024-11-25,94.47,94.47,0.0,On-time
PAY0004963,LOAN0000371,CUST0000522,2022-01-04,2022-01-03,1425.12,1425.12,0.0,On-time
PAY0004964,LOAN0000131,CUST0000115,2024-08-04,,62.49,0.0,,Missed
PAY0004965,LOAN0000233,CUST0000781,2023-08-23,2023-08-22,2150.27,2150.27,0.0,On-time
PAY0004966,LOAN0000329,CUST0000886,2025-06-07,2025-06-05,1126.34,1126.34,0.0,On-time
PAY0004967,LOAN0000545,CUST0000318,2026-01-24,2026-01-24,34.17,34.17,0.0,On-time
PAY0004968,LOAN0000123,CUST0000662,2025-10-22,2025-10-20,276.96,276.96,0.0,On-time
PAY0004969,LOAN0000377,CUST0000186,2022-09-19,2022-09-17,651.39,651.39,0.0,On-time
PAY0004970,LOAN0000418,CUST0000918,2024-01-11,2024-01-15,86.17,86.17,4.0,Late
PAY0004971,LOAN0000290,CUST0000757,2024-11-13,2024-11-12,649.64,649.64,0.0,On-time
PAY0004972,LOAN0000573,CUST0000880,2026-05-21,2026-05-20,884.49,884.49,0.0,On-time
PAY0004973,LOAN0000473,CUST0000340,2022-04-01,2022-03-31,528.94,528.94,0.0,On-time
PAY0004974,LOAN0000527,CUST0000770,2026-07-23,2026-07-22,449.74,449.74,0.0,On-time
PAY0004975,LOAN0000467,CUST0000635,2026-01-02,2026-01-01,225.47,225.47,0.0,On-time
PAY0004976,LOAN0000463,CUST0000684,2024-10-31,2024-10-31,397.2,397.2,0.0,On-time
PAY0004977,LOAN0000144,CUST0000143,2025-06-17,2025-06-23,184.57,184.57,6.0,Late
PAY0004978,LOAN0000029,CUST0000434,2025-11-15,2025-11-14,698.52,698.52,0.0,On-time
PAY0004979,LOAN0000216,CUST0000899,2025-04-20,2025-05-28,545.77,545.77,38.0,Late
PAY0004980,LOAN0000263,CUST0000966,2024-06-10,2024-06-09,460.72,460.72,0.0,On-time
PAY0004981,LOAN0000255,CUST0000491,2026-04-08,2026-04-08,379.26,379.26,0.0,On-time
PAY0004982,LOAN0000234,CUST0000396,2022-09-09,2022-09-09,235.35,235.35,0.0,On-time
PAY0004983,LOAN0000294,CUST0000925,2022-09-09,2022-09-07,452.0,452.0,0.0,On-time
PAY0004984,LOAN0000124,CUST0000801,2022-08-26,2022-08-25,715.13,715.13,0.0,On-time
PAY0004985,LOAN0000521,CUST0000273,2025-12-02,2025-12-01,1356.42,1356.42,0.0,On-time
PAY0004986,LOAN0000201,CUST0000283,2025-04-30,2025-04-30,640.87,640.87,0.0,On-time
PAY0004987,LOAN0000140,CUST0000221,2026-06-25,2026-06-24,83.09,83.09,0.0,On-time
PAY0004988,LOAN0000450,CUST0000307,2024-06-02,2024-06-02,205.25,161.62,0.0,Partial
PAY0004989,LOAN0000034,CUST0000621,2026-04-12,2026-04-12,145.27,145.27,0.0,On-time
PAY0004990,LOAN0000347,CUST0000702,2026-05-02,2026-05-02,1078.58,1078.58,0.0,On-time
PAY0004991,LOAN0000012,CUST0000725,2024-05-21,2024-05-20,607.42,607.42,0.0,On-time
PAY0004992,LOAN0000274,CUST0000327,2024-02-03,2024-02-01,125.44,125.44,0.0,On-time
PAY0004993,LOAN0000064,CUST0000818,2025-08-07,2025-08-06,499.21,499.21,0.0,On-time
PAY0004994,LOAN0000156,CUST0000047,2022-10-14,2022-10-20,19.97,19.97,6.0,Late
PAY0004995,LOAN0000064,CUST0000818,2024-03-07,2024-03-05,499.21,499.21,0.0,ON-TIME
PAY0004996,LOAN0000307,CUST0000607,2026-07-18,2026-08-03,683.32,683.32,16.0,Late
PAY0004997,LOAN0000563,CUST0000281,2025-11-22,2025-11-22,1609.44,1609.44,0.0,On-time
PAY0004998,LOAN0000345,CUST0000724,2023-11-26,2023-11-25,906.51,906.51,0.0,On-time
PAY0004999,LOAN0000311,CUST0000689,2026-08-24,2026-08-22,184.19,184.19,0.0,On-time
PAY0005000,LOAN0000494,CUST0000188,2025-05-26,2025-05-25,1276.54,1276.54,0.0,On-time
PAY0005001,LOAN0000102,CUST0000551,2024-03-21,2024-03-21,635.91,635.91,0.0,On-time
PAY0005002,LOAN0000366,CUST0000111,2024-02-09,2024-02-09,668.2,668.2,0.0,On-time
PAY0005003,LOAN0000163,CUST0000003,2023-06-16,2023-06-16,488.31,488.31,0.0,On-time
PAY0005004,LOAN0000329,CUST0000886,2024-10-06,2024-10-04,1126.34,1126.34,0.0,On-time
PAY0005005,LOAN0000017,CUST0000733,2023-01-19,2023-01-18,646.87,646.87,0.0,On-time
PAY0005006,LOAN0000250,CUST0000398,2026-07-31,2026-07-30,194.67,194.67,0.0,On-time
PAY0005007,LOAN0000271,CUST0000310,2022-06-02,2022-05-31,1002.33,1002.33,0.0,On-time
PAY0005008,LOAN0000321,CUST0000418,2023-07-30,2023-07-28,172.06,172.06,0.0,On-time
PAY0005009,LOAN0000501,CUST0000055,2025-01-04,2025-01-04,762.76,762.76,0.0,On-time
PAY0005010,LOAN0000584,CUST0000129,2026-03-07,2026-03-06,135.36,135.36,0.0,On-time
PAY0005011,LOAN0000062,CUST0000397,2025-10-30,2025-10-29,309.46,309.46,0.0,On-time
PAY0005012,LOAN0000323,CUST0000103,2024-11-29,2025-01-12,50.87,50.87,44.0,Late
PAY0005013,LOAN0000367,CUST0000236,2026-04-19,2026-04-17,898.01,898.01,0.0,On-time
PAY0005014,LOAN0000490,CUST0000017,2023-12-27,2023-12-26,265.48,80.78,0.0,Partial
PAY0005015,LOAN0000452,CUST0000389,2025-05-09,,517.19,0.0,,Missed
PAY0005016,LOAN0000138,CUST0000052,2024-08-04,2024-08-04,332.64,332.64,0.0,On-time
PAY0005017,LOAN0000096,CUST0000078,2023-12-28,2024-01-12,811.36,811.36,15.0,Late
PAY0005018,LOAN0000055,CUST0000726,2023-09-27,2023-09-27,399.72,399.72,0.0,On-time
PAY0005019,LOAN0000536,CUST0000581,2024-06-16,2024-06-14,246.77,246.77,0.0,On-time
PAY0005020,LOAN0000262,CUST0000208,2026-07-05,2026-07-03,125.64,125.64,0.0,On-time
PAY0005021,LOAN0000450,CUST0000307,2024-04-02,2024-04-01,205.25,205.25,0.0,On-time
PAY0005022,LOAN0000015,CUST0000311,2025-12-06,2025-12-06,188.87,188.87,0.0,On-time
PAY0005023,LOAN0000511,CUST0000465,2026-06-18,2026-06-16,839.55,839.55,0.0,On-time
PAY0005024,LOAN0000336,CUST0000690,2026-01-25,2026-01-23,52.94,52.94,0.0,On-time
PAY0005025,LOAN0000374,CUST0000475,2024-05-22,2024-05-20,495.54,495.54,0.0,On-time
PAY0005026,LOAN0000110,CUST0000466,2026-08-23,2026-08-23,434.4,434.4,0.0,On-time
PAY0005027,LOAN0000591,CUST0000472,2026-06-22,2026-06-21,173.16,173.16,0.0,On-time
PAY0005028,LOAN0000527,CUST0000770,2025-08-22,2025-08-22,449.74,449.74,0.0,On-time
PAY0005029,LOAN0000387,CUST0000070,2024-05-17,2024-05-15,284.03,284.03,0.0,On-time
PAY0005030,LOAN0000484,CUST0000147,2025-11-19,2025-11-17,133.74,133.74,0.0,On-time
PAY0005031,LOAN0000323,CUST0000103,2025-10-30,,50.87,0.0,,Missed
PAY0005032,LOAN0000403,CUST0000115,2023-07-20,2023-07-19,43.28,43.28,0.0,On-time
PAY0005033,LOAN0000305,CUST0000286,2025-11-23,2025-11-22,34.75,34.75,0.0,On-time
PAY0005034,LOAN0000138,CUST0000052,2024-07-04,2024-07-02,332.64,332.64,0.0,On-time
PAY0005035,LOAN0000305,CUST0000286,2024-05-24,2024-05-22,34.75,34.75,0.0,On-time
PAY0005036,LOAN0000574,CUST0000356,2024-09-01,2024-09-01,2031.77,2031.77,0.0,On-time
PAY0005037,LOAN0000141,CUST0000292,2026-04-18,2026-04-16,2633.83,2633.83,0.0,On-time
PAY0005038,LOAN0000389,CUST0000725,2026-06-08,2026-06-08,389.39,389.39,0.0,On-time
PAY0005039,LOAN0000118,CUST0000545,2026-04-07,2026-04-05,208.58,208.58,0.0,On-time
PAY0005040,LOAN0000523,CUST0000015,2024-11-25,2024-11-25,566.64,566.64,0.0,On-time
PAY0005041,LOAN0000343,CUST0000618,2024-08-03,2024-09-03,2825.66,2825.66,31.0,Late
PAY0005042,LOAN0000283,CUST0000045,2025-05-15,2025-05-14,57.8,57.8,0.0,On-time
PAY0005043,LOAN0000038,CUST0000515,2025-11-14,2025-11-12,169.73,169.73,0.0,On-time
PAY0005044,LOAN0000538,CUST0000126,2023-04-09,2023-04-14,360.05,360.05,5.0,Late
PAY0005045,LOAN0000187,CUST0000518,2024-11-06,2024-12-15,201.21,201.21,39.0,Late
PAY0005046,LOAN0000030,CUST0000694,2025-10-06,2025-10-06,925.59,925.59,0.0,On-time
PAY0005047,LOAN0000362,CUST0000964,2023-06-24,2023-06-23,924.47,592.64,0.0,Partial
PAY0005048,LOAN0000170,CUST0000156,2024-07-16,2024-07-14,1293.11,1293.11,0.0,On-time
PAY0005049,LOAN0000463,CUST0000684,2022-07-01,2022-06-29,397.2,397.2,0.0,On-time
PAY0005050,LOAN0000568,CUST0000389,2025-08-11,2025-09-21,206.47,206.47,41.0,Late
PAY0005051,LOAN0000541,CUST0000470,2024-02-29,2024-02-27,1284.91,1284.91,0.0,On-time
PAY0005052,LOAN0000489,CUST0000219,2024-03-26,2024-05-06,3381.18,3381.18,41.0,Late
PAY0005053,LOAN0000132,CUST0000669,2026-02-15,2026-02-14,628.47,628.47,0.0,On-time
PAY0005054,LOAN0000147,CUST0000364,2026-01-26,,150.55,,,Missed
PAY0005055,LOAN0000283,CUST0000045,2022-10-14,2022-10-12,57.8,18.64,0.0,Partial
PAY0005056,LOAN0000412,CUST0000828,2023-09-04,,1316.93,1316.93,0.0,On-time
PAY0005057,LOAN0000043,CUST0000911,2024-10-07,2024-10-06,304.1,304.1,0.0,On-time
PAY0005058,LOAN0000200,CUST0000200,2025-06-23,2025-06-21,263.49,263.49,0.0,On-time
PAY0005059,LOAN0000129,CUST0000236,2024-10-08,,453.79,0.0,,Missed
PAY0005060,LOAN0000388,CUST0000135,2024-03-12,2024-03-12,1240.37,1240.37,0.0,On-time
PAY0005061,LOAN0000111,CUST0000196,2026-08-07,2026-08-05,640.44,640.44,0.0,On-time
PAY0005062,LOAN0000380,CUST0000036,2026-05-28,2026-05-27,719.07,349.53,0.0,Partial
PAY0005063,LOAN0000464,CUST0000434,2026-07-04,2026-07-04,368.61,368.61,0.0,On-time
PAY0005064,LOAN0000108,CUST0000303,2026-07-01,2026-07-01,115.22,115.22,0.0,On-time
PAY0005065,LOAN0000522,CUST0000507,2025-01-02,2025-01-01,1893.28,1893.28,0.0,On-time
PAY0005066,LOAN0000558,CUST0000843,2025-01-22,2025-01-20,115.54,115.54,0.0,On-time
PAY0005067,LOAN0000263,CUST0000966,2025-05-11,2025-05-09,460.72,460.72,0.0,On-time
PAY0005068,LOAN0000505,CUST0000062,2024-01-18,,50.36,0.0,,Missed
PAY0005069,LOAN0000592,CUST0000786,2025-12-03,2025-12-02,979.05,979.05,0.0,On-time
PAY0005070,LOAN0000118,CUST0000545,2025-12-07,2025-12-07,208.58,208.58,0.0,On-time
PAY0005071,LOAN0000207,CUST0000383,2025-11-16,2025-11-14,935.64,935.64,0.0,On-time
PAY0005072,LOAN0000038,CUST0000515,2026-01-14,2026-01-12,169.73,169.73,0.0,OK
PAY0005073,LOAN0000207,CUST0000383,2026-03-17,2026-03-16,935.64,617.1,0.0,Partial
PAY0005074,LOAN0000581,CUST0000592,2023-05-18,,927.68,0.0,,Missed
PAY0005075,LOAN0000470,CUST0000725,2025-03-03,2025-03-03,241.98,241.98,0.0,On-time
PAY0005076,LOAN0000108,CUST0000303,2025-07-01,2025-07-01,115.22,115.22,0.0,On-time
PAY0005077,LOAN0000122,CUST0000253,2024-05-04,2024-05-02,559.32,559.32,0.0,On-time
PAY0005078,LOAN0000461,CUST0000893,2025-12-24,2025-12-23,13.08,13.08,0.0,On-time
PAY0005079,LOAN0000528,CUST0000832,2025-12-03,,436.3,0.0,,Missed
PAY0005080,LOAN0000076,CUST0000869,2024-08-28,2024-08-28,241.76,241.76,0.0,On-time
PAY0005081,LOAN0000337,CUST0000035,2024-07-27,2024-07-27,210.97,210.97,0.0,On-time
PAY0005082,LOAN0000063,CUST0000024,2026-01-17,2026-01-17,101.19,101.19,0.0,On-time
PAY0005083,LOAN0000266,CUST0000220,2025-10-10,2025-10-10,324.19,324.19,0.0,On-time
PAY0005084,LOAN0000181,CUST0000393,2025-10-21,2025-10-19,114.46,114.46,0.0,On-time
PAY0005085,LOAN0000114,CUST0000879,2025-04-22,2025-04-20,203.52,168.9,0.0,Partial
PAY0005086,LOAN0000421,CUST0000034,2025-12-13,2025-12-13,2573.12,2573.12,0.0,On-time
PAY0005087,LOAN0000169,CUST0000889,2022-10-20,2022-10-19,1012.97,1012.97,0.0,On-time
PAY0005088,LOAN0000161,CUST0000522,2023-08-28,2023-08-26,1392.51,1392.51,0.0,On-time
PAY0005089,LOAN0000020,CUST0000574,2025-07-26,2025-07-24,437.5,437.5,0.0,On-time
PAY0005090,LOAN0000523,CUST0000015,2025-02-24,2025-02-24,566.64,566.64,0.0,On-time
PAY0005091,LOAN0000407,CUST0000624,2026-07-23,2026-07-21,250.13,250.13,0.0,On-time
PAY0005092,LOAN0000292,CUST0000778,2022-09-18,2022-09-18,3468.2,3468.2,0.0,On-time
