payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
976,LN-11201,2024-03-21,100.0,82.09,LATE
977,LN-11201,2024-04-20,100.0,100.0,PAID
978,LN-11201,2024-05-20,100.0,100.0,PAID
979,LN-10795,2024-09-05,1204.43,1036.51,LATE
980,LN-10795,2024-10-05,1204.43,1204.43,PAID
981,LN-10795,2024-11-04,1204.43,1204.43,PAID
982,LN-10795,2024-12-04,1204.43,1204.43,PAID
983,LN-10795,2025-01-03,1204.43,1204.43,PAID
984,LN-10795,2025-02-02,1204.43,1204.43,PAID
985,LN-10795,2025-03-04,1204.43,1204.43,PAID
986,LN-10186,2023-07-09,2001.25,2001.25,PAID
987,LN-10186,2023-08-08,2001.25,2001.25,PAID
988,LN-10186,2023-09-07,2001.25,1305.6,LATE
989,LN-10186,2023-10-07,2001.25,996.81,LATE
990,LN-10581,2024-06-20,1220.14,1220.14,PAID
991,LN-10581,2024-07-20,1220.14,905.78,PARTIAL
992,LN-10581,2024-08-19,1220.14,1220.14,PAID
993,LN-10581,2024-09-18,1220.14,0.0,MISSED
994,LN-10581,2024-10-18,1220.14,1220.14,PAID
995,LN-10581,2024-11-17,1220.14,1220.14,PAID
996,LN-10581,2024-12-17,1220.14,1220.14,PAID
997,LN-10767,2023-05-24,125.0,125.0,PAID
998,LN-10767,2023-06-23,125.0,48.49,LATE
999,LN-10767,2023-07-23,125.0,125.0,PAID
1000,LN-10767,2023-08-22,125.0,0.0,MISSED
1001,LN-11786,2023-11-20,2146.0,2146.0,PAID
1002,LN-11786,2023-12-20,2146.0,820.17,PARTIAL
1003,LN-11786,2024-01-19,2146.0,1191.55,LATE
1004,LN-11786,2024-02-18,2146.0,2146.0,PAID
1005,LN-11786,2024-03-19,2146.0,2146.0,PAID
1006,LN-10136,2023-09-21,263.67,263.67,PAID
1007,LN-10136,2023-10-21,263.67,263.67,PAID
1008,LN-10136,2023-11-20,263.67,190.83,LATE
1009,LN-10050,2024-08-12,227.0,227.0,PAID
1010,LN-10050,2024-09-11,227.0,227.0,PAID
1011,LN-10050,2024-10-11,227.0,227.0,PAID
1012,LN-10050,2024-11-10,227.0,0.0,MISSED
1013,LN-10050,2024-12-10,227.0,198.22,LATE
1014,LN-10501,2024-06-17,2232.0,1622.24,LATE
1015,LN-10501,2024-07-17,2232.0,1420.2,LATE
1016,LN-10501,2024-08-16,2232.0,2232.0,PAID
1017,LN-10501,2024-09-15,2232.0,1587.44,LATE
1018,LN-10501,2024-10-15,2232.0,2232.0,PAID
1019,LN-10501,2024-11-14,2232.0,2232.0,PAID
1020,LN-10501,2024-12-14,2232.0,2232.0,PAID
1021,LN-10501,2025-01-13,2232.0,2232.0,PAID
1022,LN-10616,2024-07-03,4594.6,3503.14,LATE
1023,LN-10616,2024-08-02,4594.6,4594.6,PAID
1024,LN-10616,2024-09-01,4594.6,4594.6,PAID
1025,LN-10616,2024-10-01,4594.6,4594.6,PAID
1026,LN-10616,2024-10-31,4594.6,0.0,MISSED
1027,LN-11839,2024-12-01,3870.5,3870.5,PAID
1028,LN-11839,2024-12-31,3870.5,3870.5,PAID
1029,LN-11839,2025-01-30,3870.5,3870.5,PAID
1030,LN-11839,2025-03-01,3870.5,3870.5,PAID
1031,LN-11127,2023-12-15,1002.67,1002.67,PAID
1032,LN-11127,2024-01-14,1002.67,1002.67,PAID
1033,LN-11127,2024-02-13,1002.67,1002.67,PAID
1034,LN-11127,2024-03-14,1002.67,1002.67,PAID
1035,LN-11127,2024-04-13,1002.67,0.0,MISSED
1036,LN-11127,2024-05-13,1002.67,0.0,MISSED
1037,LN-10683,2024-06-25,2255.29,1497.66,PARTIAL
1038,LN-10683,2024-07-25,2255.29,2255.29,PAID
1039,LN-10683,2024-08-24,2255.29,2255.29,PAID
1040,LN-10683,2024-09-23,2255.29,2255.29,PAID
1041,LN-10683,2024-10-23,2255.29,2255.29,PAID
1042,LN-10683,2024-11-22,2255.29,2255.29,PAID
1043,LN-10683,2024-12-22,2255.29,2255.29,PAID
1044,LN-11303,2024-04-21,1534.12,1534.12,PAID
1045,LN-11303,2024-05-21,1534.12,1534.12,PAID
1046,LN-11303,2024-06-20,1534.12,1534.12,PAID
1047,LN-11303,2024-07-20,1534.12,1534.12,PAID
1048,LN-11303,2024-08-19,1534.12,1534.12,PAID
1049,LN-11303,2024-09-18,1534.12,1534.12,PAID
1050,LN-11303,2024-10-18,1534.12,1534.12,PAID
1051,LN-11303,2024-11-17,1534.12,1534.12,PAID
1052,LN-10217,2023-09-05,1164.62,0.0,MISSED
1053,LN-10217,2023-10-05,1164.62,913.6,LATE
1054,LN-10217,2023-11-04,1164.62,1164.62,PAID
1055,LN-10217,2023-12-04,1164.62,1164.62,PAID
1056,LN-10217,2024-01-03,1164.62,0.0,MISSED
1057,LN-10217,2024-02-02,1164.62,1164.62,PAID
1058,LN-10217,2024-03-03,1164.62,1164.62,PAID
1059,LN-10217,2024-04-02,1164.62,0.0,MISSED
1060,LN-11834,2023-12-14,4021.5,4021.5,PAID
1061,LN-11834,2024-01-13,4021.5,1494.61,LATE
1062,LN-11834,2024-02-12,4021.5,4021.5,PAID
1063,LN-11834,2024-03-13,4021.5,4021.5,PAID
1064,LN-10753,2024-11-01,100.0,100.0,PAID
1065,LN-10753,2024-12-01,100.0,100.0,PAID
1066,LN-10753,2024-12-31,100.0,41.65,PARTIAL
1067,LN-10753,2025-01-30,100.0,100.0,PAID
1068,LN-10753,2025-03-01,100.0,100.0,PAID
1069,LN-10432,2023-07-17,625.88,306.61,LATE
1070,LN-10432,2023-08-16,625.88,625.88,PAID
1071,LN-10432,2023-09-15,625.88,0.0,MISSED
1072,LN-10432,2023-10-15,625.88,625.88,PAID
1073,LN-10432,2023-11-14,625.88,381.66,PARTIAL
1074,LN-10432,2023-12-14,625.88,339.17,PARTIAL
1075,LN-10432,2024-01-13,625.88,439.23,LATE
1076,LN-10432,2024-02-12,625.88,625.88,PAID
1077,LN-11312,2024-08-24,280.57,280.57,PAID
1078,LN-11312,2024-09-23,280.57,280.57,PAID
1079,LN-11312,2024-10-23,280.57,280.57,PAID
1080,LN-11312,2024-11-22,280.57,280.57,PAID
1081,LN-11312,2024-12-22,280.57,280.57,PAID
1082,LN-11312,2025-01-21,280.57,280.57,PAID
1083,LN-11312,2025-02-20,280.57,280.57,PAID
1084,LN-10527,2024-04-01,781.75,781.75,PAID
1085,LN-10527,2024-05-01,781.75,236.04,LATE
1086,LN-10527,2024-05-31,781.75,781.75,PAID
1087,LN-10527,2024-06-30,781.75,781.75,PAID
1088,LN-10527,2024-07-30,781.75,781.75,PAID
1089,LN-10527,2024-08-29,781.75,781.75,PAID
1090,LN-10527,2024-09-28,781.75,781.75,PAID
1091,LN-10527,2024-10-28,781.75,781.75,PAID
1092,LN-11591,2023-11-23,2508.17,2508.17,PAID
1093,LN-11591,2023-12-23,2508.17,0.0,MISSED
1094,LN-11591,2024-01-22,2508.17,2508.17,PAID
1095,LN-11591,2024-02-21,2508.17,2508.17,PAID
1096,LN-11591,2024-03-22,2508.17,2508.17,PAID
1097,LN-11591,2024-04-21,2508.17,2508.17,PAID
1098,LN-10051,2023-05-14,1243.33,961.39,LATE
1099,LN-10051,2023-06-13,1243.33,1243.33,PAID
1100,LN-10051,2023-07-13,1243.33,1243.33,PAID
1101,LN-10133,2023-04-17,2539.67,0.0,MISSED
1102,LN-10133,2023-05-17,2539.67,1230.9,PARTIAL
1103,LN-10133,2023-06-16,2539.67,2539.67,PAID
1104,LN-10681,2023-06-05,722.5,722.5,PAID
1105,LN-10681,2023-07-05,722.5,722.5,PAID
1106,LN-10681,2023-08-04,722.5,722.5,PAID
1107,LN-10681,2023-09-03,722.5,722.5,PAID
1108,LN-10425,2024-11-15,100.0,100.0,PAID
1109,LN-10425,2024-12-15,100.0,100.0,PAID
1110,LN-10425,2025-01-14,100.0,100.0,PAID
1111,LN-10425,2025-02-13,100.0,100.0,PAID
1112,LN-10425,2025-03-15,100.0,100.0,PAID
1113,LN-10577,2024-10-18,2077.25,2077.25,PAID
1114,LN-10577,2024-11-17,2077.25,2077.25,PAID
1115,LN-10577,2024-12-17,2077.25,2077.25,PAID
1116,LN-10577,2025-01-16,2077.25,2077.25,PAID
1117,LN-10208,2023-09-26,2557.0,2557.0,PAID
1118,LN-10208,2023-10-26,2557.0,2557.0,PAID
1119,LN-10208,2023-11-25,2557.0,1569.55,LATE
1120,LN-10208,2023-12-25,2557.0,1821.16,LATE
1121,LN-10208,2024-01-24,2557.0,2557.0,PAID
1122,LN-10208,2024-02-23,2557.0,1664.95,PARTIAL
1123,LN-10007,2024-05-21,1336.75,1336.75,PAID
1124,LN-10007,2024-06-20,1336.75,1336.75,PAID
1125,LN-10007,2024-07-20,1336.75,1336.75,PAID
1126,LN-10007,2024-08-19,1336.75,1336.75,PAID
1127,LN-11667,2023-10-24,449.12,190.64,LATE
1128,LN-11667,2023-11-23,449.12,449.12,PAID
1129,LN-11667,2023-12-23,449.12,449.12,PAID
1130,LN-11667,2024-01-22,449.12,348.78,LATE
1131,LN-11667,2024-02-21,449.12,449.12,PAID
1132,LN-11667,2024-03-22,449.12,204.32,LATE
1133,LN-11667,2024-04-21,449.12,449.12,PAID
1134,LN-11667,2024-05-21,449.12,449.12,PAID
1135,LN-11342,2023-09-16,4299.33,4299.33,PAID
1136,LN-11342,2023-10-16,4299.33,4299.33,PAID
1137,LN-11342,2023-11-15,4299.33,4299.33,PAID
1138,LN-10779,2024-03-26,2634.17,2634.17,PAID
1139,LN-10779,2024-04-25,2634.17,2634.17,PAID
1140,LN-10779,2024-05-25,2634.17,2634.17,PAID
1141,LN-10779,2024-06-24,2634.17,2634.17,PAID
1142,LN-10779,2024-07-24,2634.17,2634.17,PAID
1143,LN-10779,2024-08-23,2634.17,2634.17,PAID
1144,LN-10166,2023-02-03,788.12,788.12,PAID
1145,LN-10166,2023-03-05,788.12,0.0,MISSED
1146,LN-10166,2023-04-04,788.12,788.12,PAID
1147,LN-10166,2023-05-04,788.12,788.12,PAID
1148,LN-10166,2023-06-03,788.12,788.12,PAID
1149,LN-10166,2023-07-03,788.12,0.0,MISSED
1150,LN-10166,2023-08-02,788.12,788.12,PAID
1151,LN-10166,2023-09-01,788.12,788.12,PAID
1152,LN-10209,2023-12-01,1397.0,1397.0,PAID
1153,LN-10209,2023-12-31,1397.0,1397.0,PAID
1154,LN-10209,2024-01-30,1397.0,1397.0,PAID
1155,LN-10209,2024-02-29,1397.0,801.69,LATE
1156,LN-10701,2023-11-14,1435.0,1435.0,PAID
1157,LN-10701,2023-12-14,1435.0,1435.0,PAID
1158,LN-10701,2024-01-13,1435.0,1435.0,PAID
1159,LN-10701,2024-02-12,1435.0,1435.0,PAID
1160,LN-10701,2024-03-13,1435.0,1435.0,PAID
1161,LN-10701,2024-04-12,1435.0,1435.0,PAID
1162,LN-10701,2024-05-12,1435.0,1435.0,PAID
1163,LN-11499,2024-12-24,1362.0,1362.0,PAID
1164,LN-11499,2025-01-23,1362.0,1125.64,PARTIAL
1165,LN-11499,2025-02-22,1362.0,1144.79,LATE
1166,LN-11499,2025-03-24,1362.0,1362.0,PAID
1167,LN-11499,2025-04-23,1362.0,1362.0,PAID
1168,LN-11499,2025-05-23,1362.0,1188.19,LATE
1169,LN-11708,2024-12-21,2281.67,2281.67,PAID
1170,LN-11708,2025-01-20,2281.67,2281.67,PAID
1171,LN-11708,2025-02-19,2281.67,2281.67,PAID
1172,LN-11708,2025-03-21,2281.67,2281.67,PAID
1173,LN-11708,2025-04-20,2281.67,2281.67,PAID
1174,LN-11708,2025-05-20,2281.67,2281.67,PAID
1175,LN-10427,2024-11-15,2182.0,2182.0,PAID
1176,LN-10427,2024-12-15,2182.0,1638.92,PARTIAL
1177,LN-10427,2025-01-14,2182.0,2182.0,PAID
1178,LN-10427,2025-02-13,2182.0,2182.0,PAID
1179,LN-10427,2025-03-15,2182.0,1924.95,PARTIAL
1180,LN-10427,2025-04-14,2182.0,2182.0,PAID
1181,LN-10427,2025-05-14,2182.0,1703.91,LATE
1182,LN-11727,2024-12-26,971.67,971.67,PAID
1183,LN-11727,2025-01-25,971.67,971.67,PAID
1184,LN-11727,2025-02-24,971.67,971.67,PAID
1185,LN-11727,2025-03-26,971.67,971.67,PAID
1186,LN-11727,2025-04-25,971.67,971.67,PAID
1187,LN-11727,2025-05-25,971.67,971.67,PAID
1188,LN-10236,2024-09-13,1837.75,1837.75,PAID
1189,LN-10236,2024-10-13,1837.75,1837.75,PAID
1190,LN-10236,2024-11-12,1837.75,1837.75,PAID
1191,LN-10236,2024-12-12,1837.75,1837.75,PAID
1192,LN-11735,2023-10-25,1887.0,1887.0,PAID
1193,LN-11735,2023-11-24,1887.0,571.7,LATE
1194,LN-11735,2023-12-24,1887.0,1887.0,PAID
1195,LN-11735,2024-01-23,1887.0,1887.0,PAID
1196,LN-11735,2024-02-22,1887.0,1887.0,PAID
1197,LN-11735,2024-03-23,1887.0,1887.0,PAID
1198,LN-11735,2024-04-22,1887.0,1887.0,PAID
1199,LN-11735,2024-05-22,1887.0,1887.0,PAID
1200,LN-11429,2024-02-04,2217.17,1604.64,LATE
1201,LN-11429,2024-03-05,2217.17,792.63,LATE
1202,LN-11429,2024-04-04,2217.17,2217.17,PAID
1203,LN-11429,2024-05-04,2217.17,842.78,LATE
1204,LN-11429,2024-06-03,2217.17,1859.79,LATE
1205,LN-11429,2024-07-03,2217.17,1636.77,LATE
1206,LN-11546,2024-09-22,3716.5,3716.5,PAID
1207,LN-11546,2024-10-22,3716.5,3716.5,PAID
1208,LN-11546,2024-11-21,3716.5,3716.5,PAID
1209,LN-11546,2024-12-21,3716.5,3716.5,PAID
1210,LN-11546,2025-01-20,3716.5,1174.93,PARTIAL
1211,LN-11546,2025-02-19,3716.5,0.0,MISSED
1212,LN-10399,2023-09-01,1681.0,876.61,LATE
1213,LN-10399,2023-10-01,1681.0,1681.0,PAID
1214,LN-10399,2023-10-31,1681.0,1120.12,LATE
1215,LN-10399,2023-11-30,1681.0,1426.75,LATE
1216,LN-10466,2023-06-09,1863.5,1863.5,PAID
1217,LN-10466,2023-07-09,1863.5,1863.5,PAID
1218,LN-10466,2023-08-08,1863.5,1863.5,PAID
1219,LN-10466,2023-09-07,1863.5,1863.5,PAID
1220,LN-10466,2023-10-07,1863.5,1863.5,PAID
1221,LN-10466,2023-11-06,1863.5,1863.5,PAID
1222,LN-10466,2023-12-06,1863.5,1863.5,PAID
1223,LN-10466,2024-01-05,1863.5,1863.5,PAID
1224,LN-11841,2024-01-20,1575.6,1575.6,PAID
1225,LN-11841,2024-02-19,1575.6,505.6,LATE
1226,LN-11841,2024-03-20,1575.6,871.37,PARTIAL
1227,LN-11841,2024-04-19,1575.6,1575.6,PAID
1228,LN-11841,2024-05-19,1575.6,1575.6,PAID
1229,LN-11508,2024-07-12,2440.67,2440.67,PAID
1230,LN-11508,2024-08-11,2440.67,2440.67,PAID
1231,LN-11508,2024-09-10,2440.67,2440.67,PAID
1232,LN-11793,2024-11-28,3240.67,3240.67,PAID
1233,LN-11793,2024-12-28,3240.67,3240.67,PAID
1234,LN-11793,2025-01-27,3240.67,1285.02,LATE
1235,LN-11275,2024-06-01,4378.0,4378.0,PAID
1236,LN-11275,2024-07-01,4378.0,4378.0,PAID
1237,LN-11275,2024-07-31,4378.0,4378.0,PAID
1238,LN-11275,2024-08-30,4378.0,4378.0,PAID
1239,LN-11628,2023-05-03,1490.12,1490.12,PAID
1240,LN-11628,2023-06-02,1490.12,717.9,LATE
1241,LN-11628,2023-07-02,1490.12,1490.12,PAID
1242,LN-11628,2023-08-01,1490.12,1490.12,PAID
1243,LN-11628,2023-08-31,1490.12,1490.12,PAID
1244,LN-11628,2023-09-30,1490.12,849.61,LATE
1245,LN-11628,2023-10-30,1490.12,1490.12,PAID
1246,LN-11628,2023-11-29,1490.12,1490.12,PAID
1247,LN-10346,2023-02-21,2519.6,2224.96,LATE
1248,LN-10346,2023-03-23,2519.6,2519.6,PAID
1249,LN-10346,2023-04-22,2519.6,2519.6,PAID
1250,LN-10346,2023-05-22,2519.6,2519.6,PAID
1251,LN-10346,2023-06-21,2519.6,2071.59,LATE
1252,LN-10849,2024-10-31,7129.0,7129.0,PAID
1253,LN-10849,2024-11-30,7129.0,7129.0,PAID
1254,LN-10849,2024-12-30,7129.0,4663.02,PARTIAL
1255,LN-11175,2024-03-18,125.0,125.0,PAID
1256,LN-11175,2024-04-17,125.0,125.0,PAID
1257,LN-11175,2024-05-17,125.0,0.0,MISSED
1258,LN-11175,2024-06-16,125.0,125.0,PAID
1259,LN-10703,2023-10-03,1970.5,1970.5,PAID
1260,LN-10703,2023-11-02,1970.5,1970.5,PAID
1261,LN-10703,2023-12-02,1970.5,1970.5,PAID
1262,LN-10703,2024-01-01,1970.5,1970.5,PAID
1263,LN-10703,2024-01-31,1970.5,0.0,MISSED
1264,LN-10703,2024-03-01,1970.5,1970.5,PAID
1265,LN-10615,2023-08-04,2185.6,2185.6,PAID
1266,LN-10615,2023-09-03,2185.6,2185.6,PAID
1267,LN-10615,2023-10-03,2185.6,686.54,LATE
1268,LN-10615,2023-11-02,2185.6,2185.6,PAID
1269,LN-10615,2023-12-02,2185.6,2185.6,PAID
1270,LN-11569,2023-12-14,495.83,495.83,PAID
1271,LN-11569,2024-01-13,495.83,495.83,PAID
1272,LN-11569,2024-02-12,495.83,495.83,PAID
1273,LN-11569,2024-03-13,495.83,495.83,PAID
1274,LN-11569,2024-04-12,495.83,495.83,PAID
1275,LN-11569,2024-05-12,495.83,495.83,PAID
1276,LN-10866,2024-02-14,2169.5,2169.5,PAID
1277,LN-10866,2024-03-15,2169.5,2169.5,PAID
1278,LN-10866,2024-04-14,2169.5,2169.5,PAID
1279,LN-10866,2024-05-14,2169.5,2169.5,PAID
1280,LN-10866,2024-06-13,2169.5,2169.5,PAID
1281,LN-10866,2024-07-13,2169.5,2169.5,PAID
1282,LN-10866,2024-08-12,2169.5,0.0,MISSED
1283,LN-10866,2024-09-11,2169.5,2169.5,PAID
1284,LN-11307,2024-05-04,3112.67,3112.67,PAID
1285,LN-11307,2024-06-03,3112.67,3112.67,PAID
1286,LN-11307,2024-07-03,3112.67,2493.1,LATE
1287,LN-11307,2024-08-02,3112.67,3112.67,PAID
1288,LN-11307,2024-09-01,3112.67,3112.67,PAID
1289,LN-11307,2024-10-01,3112.67,3112.67,PAID
1290,LN-11441,2023-12-11,3127.67,3127.67,PAID
1291,LN-11441,2024-01-10,3127.67,3127.67,PAID
1292,LN-11441,2024-02-09,3127.67,3127.67,PAID
1293,LN-10748,2024-08-20,1421.5,1421.5,PAID
1294,LN-10748,2024-09-19,1421.5,0.0,MISSED
1295,LN-10748,2024-10-19,1421.5,1421.5,PAID
1296,LN-10748,2024-11-18,1421.5,493.63,PARTIAL
1297,LN-10748,2024-12-18,1421.5,1065.5,PARTIAL
1298,LN-10748,2025-01-17,1421.5,1421.5,PAID
1299,LN-10748,2025-02-16,1421.5,1421.5,PAID
1300,LN-10748,2025-03-18,1421.5,645.52,PARTIAL
1301,LN-11804,2023-07-30,676.38,676.38,PAID
1302,LN-11804,2023-08-29,676.38,676.38,PAID
1303,LN-11804,2023-09-28,676.38,0.0,MISSED
1304,LN-11804,2023-10-28,676.38,525.0,PARTIAL
1305,LN-11804,2023-11-27,676.38,676.38,PAID
1306,LN-11804,2023-12-27,676.38,452.73,PARTIAL
1307,LN-11804,2024-01-26,676.38,676.38,PAID
1308,LN-11804,2024-02-25,676.38,484.66,LATE
1309,LN-10739,2023-05-03,6313.0,6313.0,PAID
1310,LN-10739,2023-06-02,6313.0,6313.0,PAID
1311,LN-10739,2023-07-02,6313.0,3548.96,LATE
1312,LN-10586,2024-01-30,1226.0,1226.0,PAID
1313,LN-10586,2024-02-29,1226.0,1226.0,PAID
1314,LN-10586,2024-03-30,1226.0,1226.0,PAID
1315,LN-10586,2024-04-29,1226.0,1226.0,PAID
1316,LN-10586,2024-05-29,1226.0,1226.0,PAID
1317,LN-10586,2024-06-28,1226.0,1226.0,PAID
1318,LN-10586,2024-07-28,1226.0,1226.0,PAID
1319,LN-10586,2024-08-27,1226.0,1226.0,PAID
1320,LN-11180,2023-11-22,3419.75,3419.75,PAID
1321,LN-11180,2023-12-22,3419.75,3419.75,PAID
1322,LN-11180,2024-01-21,3419.75,3419.75,PAID
1323,LN-11180,2024-02-20,3419.75,3419.75,PAID
1324,LN-10540,2024-12-19,149.14,101.55,LATE
1325,LN-10540,2025-01-18,149.14,149.14,PAID
1326,LN-10540,2025-02-17,149.14,149.14,PAID
1327,LN-10540,2025-03-19,149.14,149.14,PAID
1328,LN-10540,2025-04-18,149.14,149.14,PAID
1329,LN-10540,2025-05-18,149.14,149.14,PAID
1330,LN-10540,2025-06-17,149.14,149.14,PAID
1331,LN-11212,2024-06-15,2765.14,1804.94,LATE
1332,LN-11212,2024-07-15,2765.14,2765.14,PAID
1333,LN-11212,2024-08-14,2765.14,2765.14,PAID
1334,LN-11212,2024-09-13,2765.14,2765.14,PAID
1335,LN-11212,2024-10-13,2765.14,850.39,PARTIAL
1336,LN-11212,2024-11-12,2765.14,2765.14,PAID
1337,LN-11212,2024-12-12,2765.14,2765.14,PAID
1338,LN-10531,2023-07-28,1188.17,1188.17,PAID
1339,LN-10531,2023-08-27,1188.17,712.17,LATE
1340,LN-10531,2023-09-26,1188.17,1188.17,PAID
1341,LN-10531,2023-10-26,1188.17,1188.17,PAID
1342,LN-10531,2023-11-25,1188.17,1188.17,PAID
1343,LN-10531,2023-12-25,1188.17,1188.17,PAID
1344,LN-10517,2024-03-10,827.62,728.83,LATE
1345,LN-10517,2024-04-09,827.62,827.62,PAID
1346,LN-10517,2024-05-09,827.62,827.62,PAID
1347,LN-10517,2024-06-08,827.62,827.62,PAID
1348,LN-10517,2024-07-08,827.62,827.62,PAID
1349,LN-10517,2024-08-07,827.62,431.62,PARTIAL
1350,LN-10517,2024-09-06,827.62,827.62,PAID
1351,LN-10517,2024-10-06,827.62,827.62,PAID
1352,LN-11734,2023-03-31,693.75,693.75,PAID
1353,LN-11734,2023-04-30,693.75,693.75,PAID
1354,LN-11734,2023-05-30,693.75,693.75,PAID
1355,LN-11734,2023-06-29,693.75,693.75,PAID
1356,LN-11734,2023-07-29,693.75,693.75,PAID
1357,LN-11734,2023-08-28,693.75,693.75,PAID
1358,LN-11734,2023-09-27,693.75,520.89,LATE
1359,LN-11734,2023-10-27,693.75,693.75,PAID
1360,LN-10047,2024-02-28,2218.5,2218.5,PAID
1361,LN-10047,2024-03-29,2218.5,2218.5,PAID
1362,LN-10047,2024-04-28,2218.5,840.85,PARTIAL
1363,LN-10047,2024-05-28,2218.5,2218.5,PAID
1364,LN-10047,2024-06-27,2218.5,794.64,LATE
1365,LN-10047,2024-07-27,2218.5,2218.5,PAID
1366,LN-10047,2024-08-26,2218.5,1425.27,PARTIAL
1367,LN-10047,2024-09-25,2218.5,2218.5,PAID
1368,LN-10546,2024-08-06,4623.25,4117.6,LATE
1369,LN-10546,2024-09-05,4623.25,2912.84,PARTIAL
1370,LN-10546,2024-10-05,4623.25,4623.25,PAID
1371,LN-10546,2024-11-04,4623.25,4623.25,PAID
1372,LN-11478,2024-07-13,1885.43,1885.43,PAID
1373,LN-11478,2024-08-12,1885.43,1278.63,LATE
1374,LN-11478,2024-09-11,1885.43,1885.43,PAID
1375,LN-11478,2024-10-11,1885.43,1885.43,PAID
1376,LN-11478,2024-11-10,1885.43,1885.43,PAID
1377,LN-11478,2024-12-10,1885.43,1885.43,PAID
1378,LN-11478,2025-01-09,1885.43,1885.43,PAID
1379,LN-10419,2023-02-01,409.29,409.29,PAID
1380,LN-10419,2023-03-03,409.29,244.31,LATE
1381,LN-10419,2023-04-02,409.29,409.29,PAID
1382,LN-10419,2023-05-02,409.29,233.16,LATE
1383,LN-10419,2023-06-01,409.29,166.41,PARTIAL
1384,LN-10419,2023-07-01,409.29,409.29,PAID
1385,LN-10419,2023-07-31,409.29,409.29,PAID
1386,LN-11334,2024-11-17,3111.2,2158.28,LATE
1387,LN-11334,2024-12-17,3111.2,3111.2,PAID
1388,LN-11334,2025-01-16,3111.2,3111.2,PAID
1389,LN-11334,2025-02-15,3111.2,3111.2,PAID
1390,LN-11334,2025-03-17,3111.2,3111.2,PAID
1391,LN-10087,2023-10-15,785.17,785.17,PAID
1392,LN-10087,2023-11-14,785.17,785.17,PAID
1393,LN-10087,2023-12-14,785.17,785.17,PAID
1394,LN-10087,2024-01-13,785.17,785.17,PAID
1395,LN-10087,2024-02-12,785.17,785.17,PAID
1396,LN-10087,2024-03-13,785.17,518.01,PARTIAL
1397,LN-11568,2024-03-05,1763.62,1763.62,PAID
1398,LN-11568,2024-04-04,1763.62,1763.62,PAID
1399,LN-11568,2024-05-04,1763.62,1763.62,PAID
1400,LN-11568,2024-06-03,1763.62,1763.62,PAID
1401,LN-11568,2024-07-03,1763.62,1763.62,PAID
1402,LN-11568,2024-08-02,1763.62,1763.62,PAID
1403,LN-11568,2024-09-01,1763.62,553.13,PARTIAL
1404,LN-11568,2024-10-01,1763.62,1763.62,PAID
1405,LN-10591,2024-09-11,509.62,509.62,PAID
1406,LN-10591,2024-10-11,509.62,509.62,PAID
1407,LN-10591,2024-11-10,509.62,509.62,PAID
1408,LN-10591,2024-12-10,509.62,0.0,MISSED
1409,LN-10591,2025-01-09,509.62,509.62,PAID
1410,LN-10591,2025-02-08,509.62,509.62,PAID
1411,LN-10591,2025-03-10,509.62,509.62,PAID
1412,LN-10591,2025-04-09,509.62,509.62,PAID
1413,LN-11487,2024-01-22,1082.88,534.55,PARTIAL
1414,LN-11487,2024-02-21,1082.88,1082.88,PAID
1415,LN-11487,2024-03-22,1082.88,0.0,MISSED
1416,LN-11487,2024-04-21,1082.88,1082.88,PAID
1417,LN-11487,2024-05-21,1082.88,1082.88,PAID
1418,LN-11487,2024-06-20,1082.88,1082.88,PAID
1419,LN-11487,2024-07-20,1082.88,1082.88,PAID
1420,LN-11487,2024-08-19,1082.88,842.54,PARTIAL
1421,LN-10452,2024-12-20,1187.83,1187.83,PAID
1422,LN-10452,2025-01-19,1187.83,1187.83,PAID
1423,LN-10452,2025-02-18,1187.83,1187.83,PAID
1424,LN-10452,2025-03-20,1187.83,1187.83,PAID
1425,LN-10452,2025-04-19,1187.83,469.86,PARTIAL
1426,LN-10452,2025-05-19,1187.83,1187.83,PAID
1427,LN-10710,2024-11-18,1769.33,1769.33,PAID
1428,LN-10710,2024-12-18,1769.33,1769.33,PAID
1429,LN-10710,2025-01-17,1769.33,1769.33,PAID
1430,LN-11662,2024-11-30,874.29,714.56,PARTIAL
1431,LN-11662,2024-12-30,874.29,874.29,PAID
1432,LN-11662,2025-01-29,874.29,874.29,PAID
1433,LN-11662,2025-02-28,874.29,874.29,PAID
1434,LN-11662,2025-03-30,874.29,874.29,PAID
1435,LN-11662,2025-04-29,874.29,874.29,PAID
1436,LN-11662,2025-05-29,874.29,601.73,LATE
1437,LN-11048,2023-02-26,1724.43,1724.43,PAID
1438,LN-11048,2023-03-28,1724.43,1724.43,PAID
1439,LN-11048,2023-04-27,1724.43,579.19,LATE
1440,LN-11048,2023-05-27,1724.43,1374.34,LATE
1441,LN-11048,2023-06-26,1724.43,1724.43,PAID
1442,LN-11048,2023-07-26,1724.43,1724.43,PAID
1443,LN-11048,2023-08-25,1724.43,1724.43,PAID
1444,LN-11583,2024-11-02,1160.0,1160.0,PAID
1445,LN-11583,2024-12-02,1160.0,1160.0,PAID
1446,LN-11583,2025-01-01,1160.0,420.12,LATE
1447,LN-11583,2025-01-31,1160.0,875.53,LATE
1448,LN-11583,2025-03-02,1160.0,1160.0,PAID
