issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
715,payments,PAY0000307,duplicate_record,Row with payment_id=PAY0000307 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
716,payments,PAY0000676,duplicate_record,Row with payment_id=PAY0000676 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
717,payments,PAY0000791,duplicate_record,Row with payment_id=PAY0000791 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
718,payments,PAY0000812,duplicate_record,Row with payment_id=PAY0000812 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
719,payments,PAY0000835,duplicate_record,Row with payment_id=PAY0000835 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
720,payments,PAY0000850,duplicate_record,Row with payment_id=PAY0000850 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
721,payments,PAY0000897,duplicate_record,Row with payment_id=PAY0000897 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
722,payments,PAY0001130,duplicate_record,Row with payment_id=PAY0001130 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
723,payments,PAY0001156,duplicate_record,Row with payment_id=PAY0001156 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
724,payments,PAY0001186,duplicate_record,Row with payment_id=PAY0001186 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
725,payments,PAY0001213,duplicate_record,Row with payment_id=PAY0001213 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
726,payments,PAY0001432,duplicate_record,Row with payment_id=PAY0001432 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
727,payments,PAY0001477,duplicate_record,Row with payment_id=PAY0001477 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
728,payments,PAY0001498,duplicate_record,Row with payment_id=PAY0001498 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
729,payments,PAY0001525,duplicate_record,Row with payment_id=PAY0001525 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
730,payments,PAY0001695,duplicate_record,Row with payment_id=PAY0001695 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
731,payments,PAY0001773,duplicate_record,Row with payment_id=PAY0001773 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
732,payments,PAY0001922,duplicate_record,Row with payment_id=PAY0001922 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
733,payments,PAY0001949,duplicate_record,Row with payment_id=PAY0001949 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
734,payments,PAY0001987,duplicate_record,Row with payment_id=PAY0001987 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
735,payments,PAY0002000,duplicate_record,Row with payment_id=PAY0002000 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
736,payments,PAY0002145,duplicate_record,Row with payment_id=PAY0002145 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
737,payments,PAY0002362,duplicate_record,Row with payment_id=PAY0002362 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
738,payments,PAY0002372,duplicate_record,Row with payment_id=PAY0002372 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
739,payments,PAY0002378,duplicate_record,Row with payment_id=PAY0002378 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
740,payments,PAY0002445,duplicate_record,Row with payment_id=PAY0002445 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
741,payments,PAY0002668,duplicate_record,Row with payment_id=PAY0002668 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
742,payments,PAY0002736,duplicate_record,Row with payment_id=PAY0002736 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
743,payments,PAY0002809,duplicate_record,Row with payment_id=PAY0002809 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
744,payments,PAY0002825,duplicate_record,Row with payment_id=PAY0002825 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
745,payments,PAY0002896,duplicate_record,Row with payment_id=PAY0002896 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
746,payments,PAY0003044,duplicate_record,Row with payment_id=PAY0003044 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
747,payments,PAY0003282,duplicate_record,Row with payment_id=PAY0003282 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
748,payments,PAY0003305,duplicate_record,Row with payment_id=PAY0003305 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
749,payments,PAY0003422,duplicate_record,Row with payment_id=PAY0003422 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
750,payments,PAY0003434,duplicate_record,Row with payment_id=PAY0003434 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
751,payments,PAY0003450,duplicate_record,Row with payment_id=PAY0003450 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
752,payments,PAY0003491,duplicate_record,Row with payment_id=PAY0003491 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
753,payments,PAY0003805,duplicate_record,Row with payment_id=PAY0003805 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
754,payments,PAY0003943,duplicate_record,Row with payment_id=PAY0003943 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
755,payments,PAY0003957,duplicate_record,Row with payment_id=PAY0003957 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
756,payments,PAY0004029,duplicate_record,Row with payment_id=PAY0004029 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
757,payments,PAY0004091,duplicate_record,Row with payment_id=PAY0004091 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
758,payments,PAY0004135,duplicate_record,Row with payment_id=PAY0004135 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
759,payments,PAY0004385,duplicate_record,Row with payment_id=PAY0004385 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
760,payments,PAY0004885,duplicate_record,Row with payment_id=PAY0004885 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
761,payments,PAY0004912,duplicate_record,Row with payment_id=PAY0004912 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
762,payments,PAY0004913,duplicate_record,Row with payment_id=PAY0004913 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
763,payments,PAY0005004,duplicate_record,Row with payment_id=PAY0005004 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
764,payments,PAY0005088,duplicate_record,Row with payment_id=PAY0005088 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
765,payments,PAY0005232,duplicate_record,Row with payment_id=PAY0005232 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
766,payments,PAY0005405,duplicate_record,Row with payment_id=PAY0005405 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
767,payments,PAY0005418,duplicate_record,Row with payment_id=PAY0005418 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
768,payments,PAY0005546,duplicate_record,Row with payment_id=PAY0005546 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
769,payments,PAY0005615,duplicate_record,Row with payment_id=PAY0005615 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
770,payments,PAY0005814,duplicate_record,Row with payment_id=PAY0005814 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
771,payments,PAY0005869,duplicate_record,Row with payment_id=PAY0005869 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
772,payments,PAY0005922,duplicate_record,Row with payment_id=PAY0005922 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
773,payments,PAY0005951,duplicate_record,Row with payment_id=PAY0005951 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
774,payments,PAY0006037,duplicate_record,Row with payment_id=PAY0006037 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
775,payments,PAY0006060,duplicate_record,Row with payment_id=PAY0006060 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
776,payments,PAY0006083,duplicate_record,Row with payment_id=PAY0006083 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
777,payments,PAY0006151,duplicate_record,Row with payment_id=PAY0006151 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
778,payments,PAY0006180,duplicate_record,Row with payment_id=PAY0006180 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
779,payments,PAY0006332,duplicate_record,Row with payment_id=PAY0006332 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
780,payments,PAY0006355,duplicate_record,Row with payment_id=PAY0006355 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
781,payments,PAY0006409,duplicate_record,Row with payment_id=PAY0006409 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
782,payments,PAY0006506,duplicate_record,Row with payment_id=PAY0006506 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
783,payments,PAY0006571,duplicate_record,Row with payment_id=PAY0006571 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
784,payments,PAY0006644,duplicate_record,Row with payment_id=PAY0006644 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
785,payments,PAY0006672,duplicate_record,Row with payment_id=PAY0006672 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
786,payments,PAY0006709,duplicate_record,Row with payment_id=PAY0006709 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
787,payments,PAY0006802,duplicate_record,Row with payment_id=PAY0006802 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
788,payments,PAY0006914,duplicate_record,Row with payment_id=PAY0006914 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
789,payments,PAY0007085,duplicate_record,Row with payment_id=PAY0007085 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
790,payments,PAY0007374,duplicate_record,Row with payment_id=PAY0007374 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
791,payments,PAY0007393,duplicate_record,Row with payment_id=PAY0007393 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
792,payments,PAY0007837,duplicate_record,Row with payment_id=PAY0007837 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
793,payments,PAY0008249,duplicate_record,Row with payment_id=PAY0008249 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
794,payments,PAY0008341,duplicate_record,Row with payment_id=PAY0008341 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
795,payments,PAY0008362,duplicate_record,Row with payment_id=PAY0008362 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
796,payments,PAY0008451,duplicate_record,Row with payment_id=PAY0008451 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
797,payments,PAY0008570,duplicate_record,Row with payment_id=PAY0008570 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
798,payments,PAY0008649,duplicate_record,Row with payment_id=PAY0008649 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
799,payments,PAY0008732,duplicate_record,Row with payment_id=PAY0008732 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
800,payments,PAY0008836,duplicate_record,Row with payment_id=PAY0008836 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
801,payments,PAY0008901,duplicate_record,Row with payment_id=PAY0008901 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
802,payments,PAY0008943,duplicate_record,Row with payment_id=PAY0008943 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
803,payments,PAY0009123,duplicate_record,Row with payment_id=PAY0009123 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
804,payments,PAY0009231,duplicate_record,Row with payment_id=PAY0009231 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
805,payments,PAY0009420,duplicate_record,Row with payment_id=PAY0009420 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
806,payments,PAY0009429,duplicate_record,Row with payment_id=PAY0009429 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
807,payments,PAY0009482,duplicate_record,Row with payment_id=PAY0009482 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
808,payments,PAY0009502,duplicate_record,Row with payment_id=PAY0009502 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
809,payments,PAY0009758,duplicate_record,Row with payment_id=PAY0009758 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
810,payments,PAY0009850,duplicate_record,Row with payment_id=PAY0009850 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
811,payments,PAY0009851,duplicate_record,Row with payment_id=PAY0009851 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
812,customers,CUST0000245,negative_annual_income,annual_income set to negative value (-40730.85) -- physically invalid,high,2026-08-24
813,customers,CUST0000314,negative_annual_income,annual_income set to negative value (-91644.18) -- physically invalid,high,2026-08-24
814,customers,CUST0000353,negative_annual_income,annual_income set to negative value (-134305.7) -- physically invalid,high,2026-08-24
815,customers,CUST0000397,negative_annual_income,annual_income set to negative value (-56527.7) -- physically invalid,high,2026-08-24
816,customers,CUST0000494,negative_annual_income,annual_income set to negative value (-92261.72) -- physically invalid,high,2026-08-24
817,customers,CUST0000687,negative_annual_income,annual_income set to negative value (-40383.02) -- physically invalid,high,2026-08-24
818,customers,CUST0000786,negative_annual_income,annual_income set to negative value (-62373.97) -- physically invalid,high,2026-08-24
819,customers,CUST0000883,negative_annual_income,annual_income set to negative value (-22481.6) -- physically invalid,high,2026-08-24
820,customers,CUST0000992,negative_annual_income,annual_income set to negative value (-53407.56) -- physically invalid,high,2026-08-24
821,customers,CUST0000723,negative_annual_income,annual_income set to negative value (-38911.45) -- physically invalid,high,2026-08-24
822,customers,CUST0000116,impossible_age,date_of_birth is set in the future,high,2026-08-24
823,customers,CUST0000199,impossible_age,date_of_birth is set in the future,high,2026-08-24
824,customers,CUST0000205,impossible_age,date_of_birth is set in the future,high,2026-08-24
825,customers,CUST0000318,impossible_age,date_of_birth is set in the future,high,2026-08-24
826,customers,CUST0000359,impossible_age,date_of_birth is set in the future,high,2026-08-24
827,customers,CUST0000613,impossible_age,date_of_birth is set in the future,high,2026-08-24
828,customers,CUST0000636,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
829,customers,CUST0000778,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
830,customers,CUST0000814,impossible_age,date_of_birth is set in the future,high,2026-08-24
831,customers,CUST0000873,impossible_age,date_of_birth is set in the future,high,2026-08-24
832,loans,LOAN0000068,negative_loan_amount,loan_amount set to negative value (-31410.49) -- physically invalid,high,2026-08-24
833,loans,LOAN0000078,negative_loan_amount,loan_amount set to negative value (-24716.19) -- physically invalid,high,2026-08-24
834,loans,LOAN0000186,negative_loan_amount,loan_amount set to negative value (-15352.12) -- physically invalid,high,2026-08-24
835,loans,LOAN0000239,negative_loan_amount,loan_amount set to negative value (-8003.53) -- physically invalid,high,2026-08-24
836,loans,LOAN0000464,negative_loan_amount,loan_amount set to negative value (-21608.25) -- physically invalid,high,2026-08-24
837,loans,LOAN0000536,negative_loan_amount,loan_amount set to negative value (-10375.36) -- physically invalid,high,2026-08-24
838,loans,LOAN0000152,negative_interest_rate,interest_rate set to negative value (-5.91) -- physically invalid,high,2026-08-24
839,loans,LOAN0000285,negative_interest_rate,interest_rate set to negative value (-8.48) -- physically invalid,high,2026-08-24
840,loans,LOAN0000393,negative_interest_rate,interest_rate set to negative value (-9.52) -- physically invalid,high,2026-08-24
841,loans,LOAN0000450,negative_interest_rate,interest_rate set to negative value (-6.3) -- physically invalid,high,2026-08-24
842,loans,LOAN0000459,negative_interest_rate,interest_rate set to negative value (-11.34) -- physically invalid,high,2026-08-24
843,loans,LOAN0000588,negative_interest_rate,interest_rate set to negative value (-6.59) -- physically invalid,high,2026-08-24
844,payments,PAY0000299,negative_amount_paid,amount_paid set to negative value (-415.03) -- physically invalid,high,2026-08-24
845,payments,PAY0000318,negative_amount_paid,amount_paid set to negative value (-263.49) -- physically invalid,high,2026-08-24
846,payments,PAY0000403,negative_amount_paid,amount_paid set to negative value (-41.64) -- physically invalid,high,2026-08-24
847,payments,PAY0000456,negative_amount_paid,amount_paid set to negative value (-2212.0) -- physically invalid,high,2026-08-24
848,payments,PAY0000537,negative_amount_paid,amount_paid set to negative value (-654.28) -- physically invalid,high,2026-08-24
849,payments,PAY0000897,negative_amount_paid,amount_paid set to negative value (-309.46) -- physically invalid,high,2026-08-24
850,payments,PAY0000950,negative_amount_paid,amount_paid set to negative value (-14.34) -- physically invalid,high,2026-08-24
851,payments,PAY0000956,negative_amount_paid,amount_paid set to negative value (-486.64) -- physically invalid,high,2026-08-24
852,payments,PAY0001013,negative_amount_paid,amount_paid set to negative value (-233.3595235754906) -- physically invalid,high,2026-08-24
853,payments,PAY0001177,negative_amount_paid,amount_paid set to negative value (-974.84) -- physically invalid,high,2026-08-24
854,payments,PAY0001223,negative_amount_paid,amount_paid set to negative value (-501.6238034080986) -- physically invalid,high,2026-08-24
855,payments,PAY0001256,negative_amount_paid,amount_paid set to negative value (-389.2697199859417) -- physically invalid,high,2026-08-24
856,payments,PAY0001261,negative_amount_paid,amount_paid set to negative value (-466.5546519011576) -- physically invalid,high,2026-08-24
857,payments,PAY0001262,negative_amount_paid,amount_paid set to negative value (-78.37) -- physically invalid,high,2026-08-24
858,payments,PAY0001320,negative_amount_paid,amount_paid set to negative value (-349.2) -- physically invalid,high,2026-08-24
859,payments,PAY0001343,negative_amount_paid,amount_paid set to negative value (-2150.27) -- physically invalid,high,2026-08-24
860,payments,PAY0001351,negative_amount_paid,amount_paid set to negative value (-924.47) -- physically invalid,high,2026-08-24
861,payments,PAY0001354,negative_amount_paid,amount_paid set to negative value (-325.95) -- physically invalid,high,2026-08-24
862,payments,PAY0001466,negative_amount_paid,amount_paid set to negative value (-709.8) -- physically invalid,high,2026-08-24
863,payments,PAY0001474,negative_amount_paid,amount_paid set to negative value (-935.64) -- physically invalid,high,2026-08-24
864,payments,PAY0001553,negative_amount_paid,amount_paid set to negative value (-201.21) -- physically invalid,high,2026-08-24
865,payments,PAY0001588,negative_amount_paid,amount_paid set to negative value (-1316.93) -- physically invalid,high,2026-08-24
866,payments,PAY0001661,negative_amount_paid,amount_paid set to negative value (-271.38) -- physically invalid,high,2026-08-24
867,payments,PAY0001746,negative_amount_paid,amount_paid set to negative value (-244.53) -- physically invalid,high,2026-08-24
868,payments,PAY0001891,negative_amount_paid,amount_paid set to negative value (-660.43) -- physically invalid,high,2026-08-24
869,payments,PAY0001908,negative_amount_paid,amount_paid set to negative value (-34.17) -- physically invalid,high,2026-08-24
870,payments,PAY0001948,negative_amount_paid,amount_paid set to negative value (-605.15) -- physically invalid,high,2026-08-24
871,payments,PAY0002079,negative_amount_paid,amount_paid set to negative value (-1906.25) -- physically invalid,high,2026-08-24
872,payments,PAY0002084,negative_amount_paid,amount_paid set to negative value (-611.86) -- physically invalid,high,2026-08-24
873,payments,PAY0002178,negative_amount_paid,amount_paid set to negative value (-1665.78) -- physically invalid,high,2026-08-24
874,payments,PAY0002216,negative_amount_paid,amount_paid set to negative value (-155.17) -- physically invalid,high,2026-08-24
875,payments,PAY0002301,negative_amount_paid,amount_paid set to negative value (-206.47) -- physically invalid,high,2026-08-24
876,payments,PAY0002487,negative_amount_paid,amount_paid set to negative value (-979.05) -- physically invalid,high,2026-08-24
877,payments,PAY0002516,negative_amount_paid,amount_paid set to negative value (-34.75) -- physically invalid,high,2026-08-24
878,payments,PAY0002532,negative_amount_paid,amount_paid set to negative value (-1425.12) -- physically invalid,high,2026-08-24
879,payments,PAY0002571,negative_amount_paid,amount_paid set to negative value (-549.1753194138664) -- physically invalid,high,2026-08-24
880,payments,PAY0002743,negative_amount_paid,amount_paid set to negative value (-103.03) -- physically invalid,high,2026-08-24
881,payments,PAY0002984,negative_amount_paid,amount_paid set to negative value (-168.67) -- physically invalid,high,2026-08-24
882,payments,PAY0003181,negative_amount_paid,amount_paid set to negative value (-588.68) -- physically invalid,high,2026-08-24
883,payments,PAY0003224,negative_amount_paid,amount_paid set to negative value (-782.9320523407058) -- physically invalid,high,2026-08-24
884,payments,PAY0003352,negative_amount_paid,amount_paid set to negative value (-1906.25) -- physically invalid,high,2026-08-24
885,payments,PAY0003508,negative_amount_paid,amount_paid set to negative value (-1425.12) -- physically invalid,high,2026-08-24
886,payments,PAY0003660,negative_amount_paid,amount_paid set to negative value (-1276.54) -- physically invalid,high,2026-08-24
887,payments,PAY0003826,negative_amount_paid,amount_paid set to negative value (-654.28) -- physically invalid,high,2026-08-24
888,payments,PAY0004090,negative_amount_paid,amount_paid set to negative value (-225.67) -- physically invalid,high,2026-08-24
889,payments,PAY0004314,negative_amount_paid,amount_paid set to negative value (-145.27) -- physically invalid,high,2026-08-24
890,payments,PAY0004359,negative_amount_paid,amount_paid set to negative value (-809.24) -- physically invalid,high,2026-08-24
891,payments,PAY0004375,negative_amount_paid,amount_paid set to negative value (-273.13) -- physically invalid,high,2026-08-24
892,payments,PAY0004645,negative_amount_paid,amount_paid set to negative value (-359.5414239190939) -- physically invalid,high,2026-08-24
893,payments,PAY0004824,negative_amount_paid,amount_paid set to negative value (-214.19) -- physically invalid,high,2026-08-24
894,payments,PAY0005276,negative_amount_paid,amount_paid set to negative value (-168.67) -- physically invalid,high,2026-08-24
895,payments,PAY0005344,negative_amount_paid,amount_paid set to negative value (-390.97) -- physically invalid,high,2026-08-24
896,payments,PAY0005350,negative_amount_paid,amount_paid set to negative value (-190.79) -- physically invalid,high,2026-08-24
897,payments,PAY0005351,negative_amount_paid,amount_paid set to negative value (-649.64) -- physically invalid,high,2026-08-24
898,payments,PAY0005377,negative_amount_paid,amount_paid set to negative value (-1002.33) -- physically invalid,high,2026-08-24
899,payments,PAY0005455,negative_amount_paid,amount_paid set to negative value (-199.31) -- physically invalid,high,2026-08-24
900,payments,PAY0005620,negative_amount_paid,amount_paid set to negative value (-500.03) -- physically invalid,high,2026-08-24
901,payments,PAY0005663,negative_amount_paid,amount_paid set to negative value (-857.1) -- physically invalid,high,2026-08-24
902,payments,PAY0005680,negative_amount_paid,amount_paid set to negative value (-382.05) -- physically invalid,high,2026-08-24
903,payments,PAY0005759,negative_amount_paid,amount_paid set to negative value (-160.1) -- physically invalid,high,2026-08-24
904,payments,PAY0005845,negative_amount_paid,amount_paid set to negative value (-974.84) -- physically invalid,high,2026-08-24
905,payments,PAY0005919,negative_amount_paid,amount_paid set to negative value (-305.84) -- physically invalid,high,2026-08-24
906,payments,PAY0005964,negative_amount_paid,amount_paid set to negative value (-1339.51) -- physically invalid,high,2026-08-24
907,payments,PAY0006100,negative_amount_paid,amount_paid set to negative value (-349.88) -- physically invalid,high,2026-08-24
908,payments,PAY0006155,negative_amount_paid,amount_paid set to negative value (-967.2926145938999) -- physically invalid,high,2026-08-24
909,payments,PAY0006215,negative_amount_paid,amount_paid set to negative value (-566.23) -- physically invalid,high,2026-08-24
910,payments,PAY0006264,negative_amount_paid,amount_paid set to negative value (-695.767451409363) -- physically invalid,high,2026-08-24
911,payments,PAY0006508,negative_amount_paid,amount_paid set to negative value (-638.67) -- physically invalid,high,2026-08-24
912,payments,PAY0006661,negative_amount_paid,amount_paid set to negative value (-640.87) -- physically invalid,high,2026-08-24
913,payments,PAY0006667,negative_amount_paid,amount_paid set to negative value (-194.46) -- physically invalid,high,2026-08-24
914,payments,PAY0006860,negative_amount_paid,amount_paid set to negative value (-1081.84) -- physically invalid,high,2026-08-24
915,payments,PAY0007304,negative_amount_paid,amount_paid set to negative value (-25.35) -- physically invalid,high,2026-08-24
916,payments,PAY0007326,negative_amount_paid,amount_paid set to negative value (-117.02274993705775) -- physically invalid,high,2026-08-24
917,payments,PAY0007609,negative_amount_paid,amount_paid set to negative value (-158.38) -- physically invalid,high,2026-08-24
918,payments,PAY0007648,negative_amount_paid,amount_paid set to negative value (-358.56) -- physically invalid,high,2026-08-24
919,payments,PAY0007682,negative_amount_paid,amount_paid set to negative value (-495.54) -- physically invalid,high,2026-08-24
920,payments,PAY0007764,negative_amount_paid,amount_paid set to negative value (-203.52) -- physically invalid,high,2026-08-24
921,payments,PAY0007853,negative_amount_paid,amount_paid set to negative value (-869.0545435602605) -- physically invalid,high,2026-08-24
922,payments,PAY0007947,negative_amount_paid,amount_paid set to negative value (-150.55) -- physically invalid,high,2026-08-24
923,payments,PAY0008142,negative_amount_paid,amount_paid set to negative value (-778.37) -- physically invalid,high,2026-08-24
924,payments,PAY0008162,negative_amount_paid,amount_paid set to negative value (-377.89) -- physically invalid,high,2026-08-24
925,payments,PAY0008244,negative_amount_paid,amount_paid set to negative value (-1339.51) -- physically invalid,high,2026-08-24
926,payments,PAY0008318,negative_amount_paid,amount_paid set to negative value (-393.56) -- physically invalid,high,2026-08-24
927,payments,PAY0008489,negative_amount_paid,amount_paid set to negative value (-1284.91) -- physically invalid,high,2026-08-24
928,payments,PAY0008639,negative_amount_paid,amount_paid set to negative value (-39.57) -- physically invalid,high,2026-08-24
929,payments,PAY0008734,negative_amount_paid,amount_paid set to negative value (-1194.04) -- physically invalid,high,2026-08-24
930,payments,PAY0008898,negative_amount_paid,amount_paid set to negative value (-1284.91) -- physically invalid,high,2026-08-24
931,payments,PAY0008947,negative_amount_paid,amount_paid set to negative value (-811.48) -- physically invalid,high,2026-08-24
932,payments,PAY0009052,negative_amount_paid,amount_paid set to negative value (-559.32) -- physically invalid,high,2026-08-24
933,payments,PAY0009113,negative_amount_paid,amount_paid set to negative value (-393.56) -- physically invalid,high,2026-08-24
934,payments,PAY0009302,negative_amount_paid,amount_paid set to negative value (-275.2) -- physically invalid,high,2026-08-24
935,payments,PAY0009352,negative_amount_paid,amount_paid set to negative value (-2150.27) -- physically invalid,high,2026-08-24
936,payments,PAY0009409,negative_amount_paid,amount_paid set to negative value (-295.37) -- physically invalid,high,2026-08-24
937,payments,PAY0009438,negative_amount_paid,amount_paid set to negative value (-668.2) -- physically invalid,high,2026-08-24
938,payments,PAY0009545,negative_amount_paid,amount_paid set to negative value (-1372.66) -- physically invalid,high,2026-08-24
939,payments,PAY0009690,negative_amount_paid,amount_paid set to negative value (-1086.9) -- physically invalid,high,2026-08-24
940,payments,PAY0009726,negative_amount_paid,amount_paid set to negative value (-316.36) -- physically invalid,high,2026-08-24
941,payments,PAY0009762,negative_amount_paid,amount_paid set to negative value (-2611.51) -- physically invalid,high,2026-08-24
942,payments,PAY0009786,negative_amount_paid,amount_paid set to negative value (-679.44) -- physically invalid,high,2026-08-24
943,payments,PAY0009838,negative_amount_paid,amount_paid set to negative value (-909.0742710073386) -- physically invalid,high,2026-08-24
944,payments,PAY0009912,negative_amount_paid,amount_paid set to negative value (-545.77) -- physically invalid,high,2026-08-24
945,credit_history,CRHIST0000103,out_of_range_credit_score,"credit_score set to 891, outside the valid domain (bound=850)",high,2026-08-24
946,credit_history,CRHIST0000141,out_of_range_credit_score,"credit_score set to -36, outside the valid domain (bound=850)",high,2026-08-24
947,credit_history,CRHIST0000306,out_of_range_credit_score,"credit_score set to -15, outside the valid domain (bound=850)",high,2026-08-24
948,credit_history,CRHIST0000584,out_of_range_credit_score,"credit_score set to 854, outside the valid domain (bound=850)",high,2026-08-24
949,credit_history,CRHIST0000602,out_of_range_credit_score,"credit_score set to -20, outside the valid domain (bound=850)",high,2026-08-24
950,credit_history,CRHIST0000671,out_of_range_credit_score,"credit_score set to 884, outside the valid domain (bound=850)",high,2026-08-24
951,credit_history,CRHIST0000758,out_of_range_credit_score,"credit_score set to -29, outside the valid domain (bound=850)",high,2026-08-24
