application_id,customer_id,application_date,requested_amount,loan_purpose,application_status,application_channel,decision_date
APP0000612,CUST0000265,2025-04-17,3101.09,Debt Consolidation,Rejected,Online,2025-04-18
APP0000613,CUST0000974,2024-04-18,3295.85,Debt Consolidation,Rejected,Branch,2024-05-07
APP0000614,CUST0000617,2023-11-17,16473.07,Wedding,Pending,Call Center,2026-08-24
APP0000615,CUST0000439,2026-04-12,12429.48,Personal,In Review,Online,2026-08-24
APP0000616,CUST0000486,2025-08-13,7626.51,Wedding,Rejected,Mobile App,2025-08-26
APP0000617,CUST0000465,2026-06-16,19813.96,Personal,Rejected,Online,2026-06-23
APP0000618,CUST0000112,2023-01-22,5313.67,Debt Consolidation,Approved,Branch,2023-02-01
APP0000619,CUST0000607,2025-11-25,48378.22,Personal,Approved,Mobile App,2025-12-04
APP0000620,CUST0000785,2022-09-18,4802.54,Medical,Rejected,Online,2022-09-24
APP0000621,CUST0000422,2025-09-04,14474.44,Business,Approved,Branch,2025-09-14
APP0000622,CUST0000426,2024-05-23,,Medical,Rejected,Online,2024-05-29
APP0000623,CUST0000911,2024-08-20,6721.1,Business,Approved,Mobile App,2024-08-25
APP0000624,CUST0000611,2022-03-23,912.58,Personal,Approved,Mobile App,2022-03-28
APP0000625,CUST0000298,2026-01-16,44975.15,Wedding,Rejected,Online,2026-01-19
APP0000626,CUST0000004,2023-01-15,39114.18,Education,Rejected,Online,2023-01-26
APP0000627,CUST0000824,2024-08-21,2177.96,Auto,declined,Call Center,2024-09-01
APP0000628,CUST0000627,2022-06-24,21040.35,Education,Rejected,Online,2022-06-25
APP0000629,CUST0000627,2026-04-11,28819.01,Medical,Pending,Online,2026-08-24
APP0000630,CUST0000283,2023-04-01,25431.85,Home Improvement,Approved,Online,2023-04-16
APP0000631,CUST0000187,2025-06-17,11126.38,Business,Rejected,Branch,2025-06-18
APP0000632,CUST0000495,2025-06-22,30257.98,Debt Consolidation,Rejected,Online,2025-06-29
APP0000633,CUST0000758,2024-05-25,20860.37,Medical,Approved,Mobile App,2024-06-14
APP0000634,CUST0000298,2022-04-02,41934.88,Business,Withdrawn,Mobile App,2022-04-11
APP0000635,CUST0000528,2023-01-18,11697.0,Wedding,Approved,Online,2023-01-19
APP0000636,CUST0000997,2024-09-15,12033.61,Education,Approved,Branch,2024-09-26
APP0000637,CUST0000220,2024-04-29,14498.14,,APPROVED,Online,2024-05-08
APP0000638,CUST0000231,2024-07-27,25677.42,Personal,Withdrawn,Online,2024-08-01
APP0000639,CUST0000236,2022-11-23,18167.37,Home Improvement,Pending,Mobile App,2026-08-24
APP0000640,CUST0000913,2024-05-03,9981.81,Personal,Approved,Online,2024-05-21
APP0000641,CUST0000529,2022-01-27,18547.41,Auto,Rejected,Call Center,2022-02-13
APP0000642,CUST0000918,2024-01-26,3157.95,Business,Approved,Branch,2024-02-09
APP0000643,CUST0000948,2022-02-07,17367.34,Home Improvement,Rejected,Online,2022-02-08
APP0000644,CUST0000422,2024-12-19,25056.89,Education,Rejected,Partner Referral,2025-01-06
APP0000645,CUST0000055,2024-06-24,27429.17,Business,Approved,Branch,2024-07-04
APP0000646,CUST0000305,2025-11-27,106090.25,Wedding,Rejected,Online,2025-12-07
APP0000647,CUST0000544,2023-12-16,33126.38,Wedding,Pending,Branch,2026-08-24
APP0000648,CUST0000382,2022-06-16,9231.47,Personal,Approved,Partner Referral,2022-06-25
APP0000649,CUST0000003,2022-10-28,5667.51,Education,Approved,Branch,2022-11-02
APP0000650,CUST0000990,2025-09-19,3513.6,Wedding,Withdrawn,Branch,2025-09-24
APP0000651,CUST0000304,2026-06-09,2698.88,Debt Consolidation,Approved,Branch,2026-06-28
APP0000652,CUST0000619,2021-12-15,49663.42,Wedding,Rejected,Online,2021-12-26
APP0000653,CUST0000947,2025-01-11,12871.48,Home Improvement,Rejected,Online,2025-01-23
APP0000654,CUST0000545,2024-01-22,9916.81,Medical,Approved,Branch,2024-02-03
APP0000655,CUST0000695,2022-12-08,26524.06,Wedding,Approved,Call Center,2022-12-13
APP0000656,CUST0000036,2024-03-15,28934.24,Business,Approved,Mobile App,2024-03-24
APP0000657,CUST0000697,2026-04-29,6587.41,Personal,Approved,Online,2026-05-19
APP0000658,CUST0000848,2022-08-20,1488.9,Business,Rejected,Online,2022-08-23
APP0000659,CUST0000919,2025-10-31,15066.53,Education,Pending,Online,2026-08-24
APP0000660,CUST0000084,2022-02-04,52364.03,Home Improvement,Approved,Online,2022-02-10
APP0000661,CUST0000229,2025-04-01,11320.8,,Rejected,Mobile App,2025-04-07
APP0000662,CUST0000047,2022-01-08,1045.42,Business,Approved,Online,2022-01-09
APP0000663,CUST0000918,2021-12-13,4523.49,Business,Approved,Mobile App,2021-12-27
APP0000664,CUST0000275,2021-10-31,26743.15,Medical,Rejected,Branch,2021-11-07
APP0000665,CUST0000532,2025-09-02,24659.32,,Approved,Mobile App,2025-09-12
APP0000666,CUST0000476,2024-07-07,67021.1,Medical,Rejected,Call Center,2024-07-19
APP0000667,CUST0000689,2025-02-05,11764.0,Home Improvement,Approved,Mobile App,2025-02-18
APP0000668,CUST0000896,2022-06-04,61323.34,,Rejected,Call Center,2022-06-24
APP0000669,CUST0000324,2026-04-03,8225.64,Business,Withdrawn,Mobile App,2026-04-15
APP0000670,CUST0000791,2025-09-09,12431.26,Business,Approved,Branch,2025-09-13
APP0000671,CUST0000291,2024-02-03,38545.7,Home Improvement,Withdrawn,Online,2024-02-18
APP0000672,CUST0000198,2026-02-21,26984.76,Business,Approved,Online,2026-02-23
APP0000673,CUST0000107,2022-05-13,24954.92,Wedding,Approved,Call Center,2022-05-30
APP0000674,CUST0000373,2023-02-09,75650.68,,Approved,Online,2023-02-15
APP0000675,CUST0000561,2021-11-21,11321.85,Wedding,Pending,Partner Referral,2026-08-24
APP0000676,CUST0000781,2022-06-21,62137.6,Home Improvement,Rejected,Online,2022-06-07
APP0000677,CUST0000849,2025-11-08,19674.18,Medical,Withdrawn,Mobile App,2025-11-17
APP0000678,CUST0000528,2023-09-11,24158.03,Education,Rejected,Online,2023-09-25
APP0000679,CUST0000409,2024-11-15,5012.56,Auto,Rejected,Partner Referral,2024-11-28
APP0000680,CUST0000175,2026-01-20,21803.14,Debt Consolidation,Pending,Online,2026-08-24
APP0000681,CUST0000915,2025-06-20,9552.72,Medical,Withdrawn,Online,2025-06-21
APP0000682,CUST0000397,2023-08-25,24597.52,Auto,Rejected,Call Center,2023-09-14
APP0000683,CUST0000765,2023-05-22,37328.53,Home Improvement,Rejected,Online,2023-06-02
APP0000684,CUST0000626,2022-03-10,713.09,Auto,Pending,Online,2026-08-24
APP0000685,CUST0000932,2025-10-17,3475.24,Medical,Approved,Call Center,2025-10-19
APP0000686,CUST0000974,2026-07-28,1088.78,,Pending,Mobile App,2026-08-24
APP0000687,CUST0000707,2024-02-24,,Medical,Withdrawn,Online,2024-03-07
APP0000688,CUST0000662,2024-02-23,16979.84,Medical,Rejected,Branch,2024-03-13
APP0000689,CUST0000138,2025-11-21,8305.66,Medical,Approved,Online,2025-12-06
APP0000690,CUST0000017,2023-05-12,14045.46,Education,Approved,Online,2023-05-25
APP0000691,CUST0000547,2023-09-06,30138.0,Auto,Withdrawn,Mobile App,2023-09-12
APP0000692,CUST0000706,2026-02-11,,Personal,Pending,Online,2026-08-24
APP0000693,CUST0000747,2023-07-18,11130.66,Medical,Rejected,Branch,2023-07-25
APP0000694,CUST0000251,2026-04-14,4942.71,Medical,Withdrawn,Online,2026-04-20
APP0000695,CUST0000504,2022-06-15,5595.77,Debt Consolidation,Rejected,Call Center,2022-06-30
APP0000696,CUST0000863,2024-02-18,7981.61,Wedding,Pending,Branch,2026-08-24
APP0000697,CUST0000096,2024-02-05,15494.65,Medical,Approved,Online,2024-02-23
APP0000698,CUST0000384,2023-03-08,3163.88,Home Improvement,Approved,Call Center,2023-03-12
APP0000699,CUST0000945,2026-06-18,1372.0,Home Improvement,Rejected,Mobile App,2026-07-05
APP0000700,CUST0000200,2024-01-23,9951.81,Auto,Approved,Online,2024-01-31
APP0000701,CUST0000317,2026-01-16,11453.45,Personal,Rejected,Partner Referral,2026-01-21
APP0000702,CUST0000468,2022-09-29,1508.22,Debt Consolidation,declined,Online,2022-10-18
APP0000703,CUST0000689,2023-05-24,10151.18,Debt Consolidation,Approved,Online,2023-06-12
APP0000704,CUST0000256,2024-01-15,4053.24,Education,Rejected,Online,2024-01-23
APP0000705,CUST0000793,2024-06-19,3044.95,Medical,Approved,Online,2024-06-20
APP0000706,CUST0000236,2022-10-17,16926.85,Wedding,Pending,Mobile App,2026-08-24
APP0000707,CUST0000369,2023-03-19,24787.27,Personal,Approved,Branch,2023-03-30
APP0000708,CUST0000574,2024-10-04,52298.45,Business,Rejected,Call Center,2024-10-06
APP0000709,CUST0000013,2023-01-15,157207.64,Auto,Rejected,Online,2023-01-20
APP0000710,CUST0000768,2025-06-12,17622.35,Business,Approved,Online,2025-06-15
APP0000711,CUST0000669,2024-01-13,19308.05,Education,Approved,Online,2024-02-02
APP0000712,CUST0000835,2026-06-30,70969.67,Auto,Approved,Online,2026-07-08
APP0000713,CUST0000275,2022-11-02,64649.24,Auto,Rejected,Partner Referral,2022-11-10
APP0000714,CUST0000398,2025-11-10,5650.68,Wedding,Approved,Mobile App,2025-11-19
APP0000715,CUST0000899,2024-02-06,27082.24,Education,Approved,Mobile App,2024-02-07
APP0000716,CUST0000067,2022-01-29,16506.81,Medical,Rejected,Mobile App,2022-02-09
APP0000717,CUST0000492,2025-03-04,22375.49,Personal,Approved,Online,2025-03-23
APP0000718,CUST0000484,2022-09-15,21325.93,Auto,Approved,Online,2022-10-02
APP0000719,CUST0000448,2022-05-04,25631.09,Home Improvement,Approved,Branch,2022-05-10
APP0000720,CUST0000434,2024-04-21,24606.23,Wedding,Rejected,Mobile App,2024-04-22
APP0000721,CUST0000748,2025-07-30,15725.23,,Rejected,Online,2025-08-15
APP0000722,CUST0000197,2022-12-08,16766.25,Medical,Rejected,Online,2022-12-25
APP0000723,CUST0000892,2024-10-05,9073.66,Wedding,Rejected,Mobile App,2024-10-24
APP0000724,CUST0000897,2021-09-20,9465.61,Auto,Rejected,Online,2021-10-02
APP0000725,CUST0000180,2022-07-28,16426.72,Business,Approved,Branch,2022-08-07
APP0000726,CUST0000975,2025-06-03,17654.8,Debt Consolidation,Approved,Online,2025-06-19
APP0000727,CUST0000263,2021-09-17,5257.31,Business,Rejected,Branch,2021-10-01
APP0000728,CUST0000052,2023-06-09,20758.69,Home Improvement,APPROVED,Online,2023-06-25
APP0000729,CUST0000399,2024-03-09,26237.03,Home Improvement,Rejected,Call Center,2024-03-15
APP0000730,CUST0000796,2021-12-23,500.0,Personal,Rejected,Mobile App,2022-01-11
APP0000731,CUST0000845,2026-07-16,500.0,Home Improvement,Rejected,Online,2026-07-17
APP0000732,CUST0000646,2024-03-11,37416.41,Medical,Rejected,Mobile App,2024-03-13
APP0000733,CUST0000812,2023-05-05,45418.34,Wedding,Pending,Mobile App,2026-08-24
APP0000734,CUST0000262,2026-07-14,45718.54,Wedding,Rejected,Mobile App,2026-07-26
APP0000735,CUST0000879,2024-06-09,11804.11,Medical,Approved,Call Center,2024-06-21
APP0000736,CUST0000636,2025-01-15,3068.67,Debt Consolidation,Pending,Mobile App,2026-08-24
APP0000737,CUST0000134,2022-02-05,6700.43,Auto,Rejected,Online,2022-02-23
APP0000738,CUST0000129,2022-06-10,7396.57,Education,Rejected,Online,2022-06-25
APP0000739,CUST0000268,2021-11-15,1785.05,Auto,Approved,Online,2021-11-19
APP0000740,CUST0000070,2024-03-21,13149.32,Business,Approved,Branch,2024-03-23
APP0000741,CUST0000283,2025-10-30,8509.69,Wedding,Pending,Partner Referral,2026-08-24
APP0000742,CUST0000994,2026-02-26,14768.52,Education,Approved,Mobile App,2026-03-11
APP0000743,CUST0000241,2024-07-08,15524.9,Education,Approved,Online,2024-07-23
APP0000744,CUST0000637,2021-12-02,3031.69,Education,Approved,Partner Referral,2021-12-18
APP0000745,CUST0000978,2024-10-11,35115.14,Home Improvement,Withdrawn,Mobile App,2024-10-14
APP0000746,CUST0000254,2024-11-01,20112.98,Education,Rejected,Online,2024-11-07
APP0000747,CUST0000697,2024-08-19,11229.74,Wedding,Rejected,Call Center,2024-08-26
APP0000748,CUST0000451,2025-04-03,15326.55,Business,Pending,Online,2026-08-24
APP0000749,CUST0000286,2024-06-07,23739.24,Personal,Rejected,Branch,2024-06-08
APP0000750,CUST0000951,2025-03-02,2978.16,Personal,Pending,Branch,2026-08-24
APP0000751,CUST0000657,2024-01-30,4286.52,Medical,Rejected,Call Center,2024-02-01
APP0000752,CUST0000439,2022-05-26,5516.06,Auto,Rejected,Online,2022-06-06
APP0000753,CUST0000813,2022-01-17,32650.63,Wedding,Rejected,Online,2022-02-05
APP0000754,CUST0000901,2026-03-08,29392.49,Medical,cancelled,Mobile App,2026-03-12
APP0000755,CUST0000782,2023-11-08,32459.21,Business,Approved,Call Center,2023-11-22
APP0000756,CUST0000869,2023-04-05,49401.29,Business,Approved,Online,2023-04-16
APP0000757,CUST0000323,2023-02-11,8513.14,Debt Consolidation,Pending,Online,2026-08-24
APP0000758,CUST0000345,2021-11-27,14744.39,Auto,Rejected,Partner Referral,2021-12-09
APP0000759,CUST0000233,2026-05-16,48628.75,Auto,Rejected,Mobile App,2026-06-02
APP0000760,CUST0000697,2022-01-23,5254.16,Home Improvement,Approved,Online,2022-02-01
APP0000761,CUST0000804,2022-09-28,1670.24,Personal,Pending,Online,2026-08-24
APP0000762,CUST0000661,2023-12-08,1853.86,Wedding,Rejected,Branch,2023-12-22
APP0000763,CUST0000600,2023-06-09,20148.61,Wedding,Withdrawn,Mobile App,2023-06-29
APP0000764,CUST0000772,2021-11-06,734.69,Home Improvement,Approved,Branch,2021-11-15
APP0000765,CUST0000182,2023-04-18,19514.48,Medical,Withdrawn,Mobile App,2023-05-05
APP0000766,CUST0000366,2025-07-18,42662.14,Home Improvement,Rejected,Online,2025-08-05
APP0000767,CUST0000708,2022-11-25,75794.19,Debt Consolidation,Rejected,Mobile App,2022-12-08
APP0000768,CUST0000053,2025-12-22,951.98,Education,Rejected,Online,2026-01-07
APP0000769,CUST0000911,2023-06-13,10664.49,Personal,Rejected,Call Center,2023-06-25
APP0000770,CUST0000172,2021-09-18,6364.19,Debt Consolidation,Rejected,Online,2021-10-05
APP0000771,CUST0000787,2022-03-11,38278.36,Business,Approved,Online,2022-03-18
APP0000772,CUST0000617,2025-09-12,42075.23,Debt Consolidation,Rejected,Online,2025-09-23
APP0000773,CUST0000848,2023-09-04,887.49,Personal,Rejected,Online,2023-09-06
APP0000774,CUST0000776,2026-07-21,21285.07,Debt Consolidation,Approved,Online,2026-07-25
APP0000775,CUST0000516,2025-08-04,23244.01,Medical,Rejected,Mobile App,2025-08-16
APP0000776,CUST0000757,2021-10-19,33114.92,Debt Consolidation,Approved,Call Center,2021-11-03
APP0000777,CUST0000347,2023-03-18,10544.73,Medical,Approved,Branch,2023-03-19
APP0000778,CUST0000584,2025-04-09,31280.34,,Rejected,Branch,2025-04-11
APP0000779,CUST0000916,2021-12-18,16831.29,Education,Approved,Online,2021-12-19
APP0000780,CUST0000085,2026-08-23,7082.37,Personal,Withdrawn,Mobile App,2026-08-24
APP0000781,CUST0000356,2022-06-24,17587.75,Wedding,Withdrawn,Online,2022-07-01
APP0000782,CUST0000018,2025-08-19,34549.33,Auto,Rejected,Online,2025-08-21
APP0000783,CUST0000535,2025-11-06,2622.76,Wedding,Approved,Online,2025-11-22
APP0000784,CUST0000783,2024-03-04,24090.74,Medical,Approved,Online,2024-03-15
APP0000785,CUST0000039,2025-08-31,5384.32,Debt Consolidation,Pending,Branch,2026-08-24
APP0000786,CUST0000550,2026-01-26,10712.78,Education,Approved,Online,2026-02-09
APP0000787,CUST0000416,2025-04-26,11041.43,Business,Pending,Online,2026-08-24
APP0000788,CUST0000783,2025-03-09,5070.55,Auto,Withdrawn,Mobile App,2025-03-18
APP0000789,CUST0000221,2023-08-04,4358.42,Education,Approved,Online,2023-08-23
APP0000790,CUST0000163,2023-02-10,44343.53,Medical,Rejected,Mobile App,2023-02-19
APP0000791,CUST0000095,2025-12-26,28447.25,Home Improvement,Rejected,Online,2025-12-28
APP0000792,CUST0000408,2022-10-08,20471.63,Medical,Rejected,Call Center,2022-10-11
APP0000793,CUST0000488,2023-09-20,4575.69,Medical,Approved,Mobile App,2023-09-22
APP0000794,CUST0000920,2024-03-17,1473.17,Auto,Rejected,Online,2024-03-24
APP0000795,CUST0000466,2023-08-08,13515.58,Wedding,Approved,Call Center,2023-08-16
APP0000796,CUST0000172,2023-07-07,1852.88,Medical,Pending,Online,2026-08-24
APP0000797,CUST0000700,2024-08-23,70980.94,Business,Rejected,Online,2024-09-02
APP0000798,CUST0000062,2023-04-18,14576.67,Debt Consolidation,Rejected,Mobile App,2023-05-06
APP0000799,CUST0000346,2026-08-04,12080.05,Auto,Withdrawn,Mobile App,2026-08-05
APP0000800,CUST0000654,2022-07-15,6715.82,Wedding,Rejected,Online,2022-08-02
APP0000801,CUST0000254,2023-08-05,19368.99,Wedding,Rejected,Online,2023-08-10
APP0000802,CUST0000595,2025-11-15,1788.34,Wedding,APPR,Online,2025-12-05
APP0000803,CUST0000454,2024-01-10,9858.16,Debt Consolidation,Rejected,Branch,2024-01-13
APP0000804,CUST0000953,2025-03-04,7202.14,Personal,Approved,Partner Referral,2025-03-07
APP0000805,CUST0000288,2024-11-18,14687.45,Auto,Withdrawn,Online,2024-11-21
APP0000806,CUST0000907,2023-04-21,1380.87,Debt Consolidation,Approved,Partner Referral,2023-04-27
APP0000807,CUST0000626,2025-05-14,547.31,Debt Consolidation,Approved,Online,2025-06-02
APP0000808,CUST0000750,2022-11-01,19690.22,Personal,Rejected,Mobile App,2022-11-11
APP0000809,CUST0000169,2025-05-25,11608.02,Education,Approved,Call Center,2025-05-29
APP0000810,CUST0000020,2022-04-15,29199.94,Education,Pending,Mobile App,2026-08-24
APP0000811,CUST0000731,2025-02-12,9420.45,Wedding,Approved,Online,2025-02-23
APP0000812,CUST0000481,2022-03-18,,Debt Consolidation,Rejected,Online,2022-04-02
APP0000813,CUST0000309,2025-12-28,28006.45,Debt Consolidation,Rejected,Online,2026-01-12
APP0000814,CUST0000897,2024-10-10,13303.58,Wedding,Rejected,Mobile App,2024-10-26
APP0000815,CUST0000327,2021-11-06,13992.33,Education,Pending,Partner Referral,2026-08-24
APP0000816,CUST0000434,2022-03-11,10375.35,Personal,Approved,Online,2022-03-21
APP0000817,CUST0000725,2022-08-02,,Education,Approved,Online,2022-08-15
APP0000818,CUST0000963,2026-06-13,45910.44,Home Improvement,Rejected,Online,2026-06-25
APP0000819,CUST0000899,2024-08-05,11538.08,Education,Approved,Branch,2024-08-25
APP0000820,CUST0000653,2023-01-16,4599.18,Wedding,Rejected,Branch,2023-02-05
APP0000821,CUST0000111,2023-01-12,7554.84,Debt Consolidation,Approved,Online,2023-01-29
APP0000822,CUST0000110,2021-10-11,25537.7,Home Improvement,Rejected,Mobile App,2021-10-16
APP0000823,CUST0000693,2022-08-31,16560.3,Auto,Pending,Online,2026-08-24
APP0000824,CUST0000510,2025-12-03,22108.82,Medical,Approved,Mobile App,2025-12-20
APP0000825,CUST0000134,2024-08-22,8225.77,Business,Rejected,Branch,2024-08-28
APP0000826,CUST0000696,2023-06-27,1414.72,Home Improvement,Approved,Online,2023-07-12
APP0000827,CUST0000943,2021-10-02,13150.41,Wedding,Rejected,Mobile App,2021-10-07
APP0000828,CUST0000066,2023-05-13,12299.09,Home Improvement,Approved,Mobile App,2023-05-16
APP0000829,CUST0000826,2023-07-25,16715.11,Home Improvement,Rejected,Branch,2023-07-30
APP0000830,CUST0000345,2022-03-29,32272.96,Wedding,Approved,Mobile App,2022-04-17
APP0000831,CUST0000398,2024-09-06,5740.32,Medical,Approved,Branch,2024-09-26
APP0000832,CUST0000718,2024-12-12,,Education,Approved,Online,2024-12-30
APP0000833,CUST0000247,2026-08-21,4520.52,Medical,Approved,Partner Referral,2026-08-24
APP0000834,CUST0000158,2023-06-11,42355.19,Auto,Pending,Partner Referral,2026-08-24
APP0000835,CUST0000964,2023-01-10,67151.0,Education,Approved,Online,2023-01-15
APP0000836,CUST0000349,2025-10-05,57150.11,Personal,Withdrawn,Partner Referral,2025-10-08
APP0000837,CUST0000170,2023-05-26,29151.94,Debt Consolidation,Rejected,Mobile App,2023-06-01
APP0000838,CUST0000690,2024-10-19,1649.44,Wedding,Approved,Online,2024-10-22
APP0000839,CUST0000217,2025-05-02,115549.44,Home Improvement,Rejected,Branch,2025-05-15
APP0000840,CUST0000776,2026-01-17,21561.73,Wedding,Approved,Online,2026-01-31
APP0000841,CUST0000071,2023-03-29,28755.32,Wedding,Pending,Branch,2026-08-24
APP0000842,CUST0000519,2024-10-04,5140.46,Wedding,Approved,Partner Referral,2024-10-07
APP0000843,CUST0000403,2022-04-21,57003.2,Business,Pending,Online,2026-08-24
APP0000844,CUST0000957,2025-07-17,18792.74,Wedding,Approved,Branch,2025-07-20
APP0000845,CUST0000522,2021-11-15,67904.35,Personal,Approved,Online,2021-12-02
APP0000846,CUST0000926,2025-02-16,115860.84,Business,Approved,Branch,2025-02-25
APP0000847,CUST0000249,2022-09-10,99938.07,Wedding,Rejected,Mobile App,2022-09-19
APP0000848,CUST0000474,2023-12-17,16989.15,Auto,Rejected,Online,2023-12-18
APP0000849,CUST0000814,2022-01-11,17578.0,Personal,Withdrawn,Branch,2022-01-26
APP0000850,CUST0000161,2025-02-02,20162.77,Wedding,Rejected,Online,2025-02-17
APP0000851,CUST0000928,2024-01-22,13087.14,Business,Approved,Mobile App,2024-02-07
APP0000852,CUST0000773,2024-12-18,9743.09,Debt Consolidation,Rejected,Mobile App,2024-12-29
APP0000853,CUST0000677,2023-05-21,28793.68,Home Improvement,REJECTED,Mobile App,2023-05-27
APP0000854,CUST0000244,2021-09-06,43807.06,Home Improvement,Rejected,Online,2021-09-08
APP0000855,CUST0000819,2024-07-20,30764.14,Education,Rejected,Branch,2024-07-27
APP0000856,CUST0000843,2025-02-20,16316.98,Medical,Rejected,Mobile App,2025-03-03
APP0000857,CUST0000293,2024-12-20,7530.03,Personal,Approved,Mobile App,2024-12-23
APP0000858,CUST0000588,2022-12-16,62193.95,Auto,Withdrawn,Branch,2022-12-18
APP0000859,CUST0000061,2025-03-25,6434.24,Home Improvement,Approved,Call Center,2025-03-30
APP0000860,CUST0000395,2024-05-10,17179.98,Education,Pending,Online,2026-08-24
APP0000861,CUST0000151,2022-09-12,14595.97,Home Improvement,Approved,Online,2022-09-13
APP0000862,CUST9417967,2022-03-16,8601.54,Wedding,Pending,Partner Referral,2026-08-24
APP0000863,CUST0000549,2023-04-11,18936.69,Debt Consolidation,Pending,Online,2026-08-24
APP0000864,CUST0000533,2021-10-06,59645.6,Medical,Pending,Call Center,2026-08-24
APP0000865,CUST0000678,2025-03-24,847.17,Wedding,Approved,Mobile App,2025-03-26
APP0000866,CUST0000925,2021-09-21,10133.3,Education,Approved,Call Center,2021-09-28
APP0000867,CUST0000197,2021-11-21,10901.4,Personal,Rejected,Branch,2021-11-22
APP0000868,CUST0000215,2022-06-09,33947.7,Medical,Rejected,Mobile App,2022-06-22
APP0000869,CUST0000216,2023-04-12,12737.34,Personal,Rejected,Mobile App,2023-04-17
APP0000870,CUST0000929,2021-09-30,45701.75,Business,Approved,Branch,2021-10-08
APP0000871,CUST0000093,2024-10-18,60939.28,Education,Rejected,Online,2024-11-06
APP0000872,CUST0000032,2022-04-23,14642.34,Debt Consolidation,Approved,Online,2022-05-05
APP0000873,CUST0000161,2025-08-30,20276.66,Wedding,Rejected,Online,2025-09-15
APP0000874,CUST0000770,2024-06-11,14316.3,Debt Consolidation,Approved,Partner Referral,2024-06-18
APP0000875,CUST0000580,2022-01-24,26532.98,Auto,Rejected,Online,2022-02-12
APP0000876,CUST0000920,2023-08-25,10271.18,Business,Rejected,Mobile App,2023-09-09
APP0000877,CUST0000205,2022-05-08,20468.89,Personal,Rejected,Branch,2022-05-19
APP0000878,CUST0000395,2026-07-20,10587.96,Education,Pending,Online,2026-08-24
APP0000879,CUST0000556,2024-08-10,41445.26,Medical,Approved,Partner Referral,2024-08-23
APP0000880,CUST0000074,2025-09-09,14993.52,Medical,Approved,Online,2025-09-13
APP0000881,CUST0000919,2023-07-09,12514.65,Wedding,Rejected,Branch,2023-07-15
APP0000882,CUST0000805,2022-05-20,56788.12,Auto,Rejected,Branch,2022-06-03
APP0000883,CUST0000144,2022-10-27,,Personal,Rejected,Online,2022-11-05
APP0000884,CUST0000843,2023-09-25,8523.62,Debt Consolidation,Approved,Online,2023-10-11
APP0000885,CUST0000449,2025-07-01,11699.59,Business,Rejected,Mobile App,2025-07-12
APP0000886,CUST0000337,2023-10-20,15178.84,Business,Approved,Online,2023-10-22
APP0000887,CUST0000947,2026-04-16,27761.49,Business,Rejected,Mobile App,2026-04-30
APP0000888,CUST0000519,2023-06-17,39930.5,Medical,Rejected,Mobile App,2023-06-30
APP0000889,CUST0000228,2022-10-24,3030.18,Business,Approved,Online,2022-11-01
APP0000890,CUST0000810,2024-02-15,78361.22,Medical,Rejected,Online,2024-03-02
APP0000891,CUST0000716,2022-03-15,19172.17,Education,Rejected,Online,2022-03-23
APP0000892,CUST0000193,2024-12-30,6551.27,Wedding,Rejected,Mobile App,2025-01-02
APP0000893,CUST0000678,2022-02-25,2263.24,Business,Approved,Branch,2022-02-28
APP0000894,CUST0000629,2024-11-07,28417.67,Business,Rejected,Online,2024-11-26
APP0000895,CUST0000276,2023-07-24,65203.7,Wedding,Rejected,Branch,2023-08-01
APP0000896,CUST0000431,2023-06-08,10001.97,Home Improvement,Rejected,Branch,2023-06-17
APP0000897,CUST0000840,2024-09-13,37783.85,Education,Rejected,Mobile App,2024-09-20
APP0000898,CUST0000175,2025-03-04,21368.12,Business,Approved,Online,2025-03-19
APP0000899,CUST0000723,2026-04-17,14029.16,Business,Pending,Online,2026-08-24
APP0000900,CUST0000832,2023-02-04,18451.38,Home Improvement,Approved,Online,2023-02-22
APP0000901,CUST0000937,2025-09-15,64728.33,Personal,Approved,Mobile App,2025-10-03
APP0000902,CUST0000325,2025-10-28,9470.76,Home Improvement,Rejected,Mobile App,2025-11-17
APP0000903,CUST0000267,2026-08-17,66264.07,Medical,Rejected,Online,2026-08-24
APP0000904,CUST0000935,2026-06-20,41423.55,Business,Rejected,Online,2026-07-02
APP0000905,CUST0000463,2025-08-07,46623.59,Auto,Approved,Mobile App,2025-08-14
APP0000906,CUST0000569,2023-02-14,10927.79,Home Improvement,Approved,Online,2023-03-01
APP0000907,CUST0000514,2025-02-13,27805.14,Business,Rejected,Branch,2025-02-28
APP0000908,CUST0000515,2025-07-27,7599.05,Auto,Approved,Branch,2025-08-02
APP0000909,CUST0000625,2023-02-08,44130.92,Personal,Rejected,Online,2023-02-26
APP0000910,CUST0000424,2025-09-18,24527.11,Wedding,Rejected,Branch,2025-09-24
APP0000911,CUST0000393,2025-02-26,7159.32,Auto,Approved,Online,2025-03-18
APP0000912,CUST0000401,2024-02-07,87701.96,Business,Rejected,Branch,2024-02-25
APP0000913,CUST0000657,2025-12-15,3588.96,Home Improvement,Pending,Online,2026-08-24
APP0000914,CUST0000818,2022-02-01,17633.04,Wedding,Pending,Online,2026-08-24
APP0000915,CUST0000556,2025-01-24,66140.12,Home Improvement,Approved,Branch,2025-02-01
APP0000916,CUST0000678,2025-07-30,4608.1,Wedding,Rejected,Online,2025-08-16
APP0000917,CUST0000414,2021-11-06,44491.41,Personal,Pending,Mobile App,2026-08-24
