payment_id,loan_id,customer_id,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
PAY0008614,LOAN0000569,CUST0000816,2025-03-30,2025-03-30,356.39,356.39,0.0,On-time
PAY0008615,LOAN0000880,CUST0001382,2024-07-14,2024-07-13,156.97,156.97,0.0,On-time
PAY0008616,LOAN0000221,CUST0000370,2025-04-20,2025-04-18,316.25,316.25,0.0,On-time
PAY0008617,LOAN0000373,CUST0001008,2026-02-03,2026-02-01,57.69,27.74,0.0,Partial
PAY0008618,LOAN0000335,CUST0001351,2025-01-12,,763.83,0.0,,Missed
PAY0008619,LOAN0001078,CUST0000158,2026-06-20,2026-06-19,136.24,136.24,0.0,On-time
PAY0008620,LOAN0000352,CUST0000554,2024-08-07,,677.22,0.0,,Missed
PAY0008621,LOAN0000320,CUST0001682,2023-12-14,2023-12-12,299.82,299.82,0.0,On-time
PAY0008622,LOAN0000424,CUST0000602,2025-05-28,2025-05-26,333.19,333.19,0.0,On-time
PAY0008623,LOAN0000826,CUST0001367,2026-08-01,2026-08-17,1407.19,1407.19,16.0,Late
PAY0008624,LOAN0000852,CUST0001797,2025-03-04,,509.8,0.0,,On-time
PAY0008625,LOAN0001098,CUST0001388,2025-08-20,2025-08-18,199.6,199.6,0.0,On-time
PAY0008626,LOAN0000960,CUST0000131,2023-01-16,2023-01-15,260.14,260.14,0.0,On-time
PAY0008627,LOAN0000729,CUST0001396,2026-02-18,,606.11,606.11,3.0,Late
PAY0008628,LOAN0000038,CUST0000173,2023-01-01,2022-12-30,786.68,786.68,0.0,On-time
PAY0008629,LOAN0000817,CUST0000079,2025-10-25,2025-10-25,291.35,291.35,0.0,On-time
PAY0008630,LOAN0000074,CUST0001925,2026-01-10,,278.77,0.0,,Missed
PAY0008631,LOAN0000825,CUST0000904,2023-10-29,2023-10-27,343.23,343.23,0.0,On-time
PAY0008632,LOAN0000457,CUST0000479,2025-07-08,2025-07-08,303.62,303.62,0.0,On-time
PAY0008633,LOAN0000696,CUST0000802,2024-10-12,2024-11-22,153.16,153.16,41.0,Late
PAY0008634,LOAN0000139,CUST0001015,2025-02-09,,247.02,0.0,,Missed
PAY0008635,LOAN0000102,CUST0001600,2026-08-06,2026-08-06,1369.9,1369.9,0.0,On-time
PAY0008636,LOAN0000195,CUST0001634,2023-10-09,2023-10-09,269.71,269.71,0.0,On-time
PAY0008637,LOAN0000602,CUST0001740,2024-05-12,2024-05-11,61.24,47.66,0.0,Partial
PAY0008638,LOAN0000796,CUST0000373,2026-01-14,2026-01-14,497.83,-497.83,0.0,On-time
PAY0008639,LOAN0000591,CUST0000221,2025-04-19,2025-04-19,1008.06,1008.06,0.0,On-time
PAY0008640,LOAN0000808,CUST0000975,2022-04-24,2022-04-22,11556.87,11556.87,0.0,On-time
PAY0008641,LOAN0000151,CUST0000362,2023-02-17,2023-02-17,902.21,902.21,0.0,On-time
PAY0008642,LOAN0000926,CUST0000037,2025-12-11,2025-12-09,1601.09,1601.09,0.0,On-time
PAY0008643,LOAN0001008,CUST0000596,2024-11-09,2024-11-09,987.32,987.32,0.0,On-time
PAY0008644,LOAN0000083,CUST0001065,2025-09-23,2025-10-16,183.33,183.33,23.0,Late
PAY0008645,LOAN0000068,CUST0000581,2024-09-10,2024-09-10,113.29,53.57,0.0,partial
PAY0008646,LOAN0000848,CUST0000210,2026-02-04,,65.24,0.0,,Missed
PAY0008647,LOAN0000182,CUST0001186,2025-05-22,2025-06-22,738.29,738.29,31.0,Late
PAY0008648,LOAN0000039,CUST0000727,2023-05-23,2023-06-19,2230.72,2230.72,27.0,Late
PAY0008649,LOAN0001014,CUST0000540,2026-05-20,2026-05-19,135.83,135.83,0.0,On-time
PAY0008650,LOAN0000490,CUST0001717,2025-12-28,2025-12-26,79.31,79.31,0.0,On-time
PAY0008651,LOAN0000118,CUST0000674,2025-11-06,2025-11-05,513.31,513.31,0.0,On-time
PAY0008652,LOAN0000798,CUST0000317,2025-01-17,,506.52,0.0,,Missed
PAY0008653,LOAN0001081,CUST0001201,2023-11-27,2023-11-25,152.58,152.58,0.0,On-time
PAY0008654,LOAN0000036,CUST0001972,2024-12-05,2024-12-03,997.83,997.83,0.0,On-time
PAY0008655,LOAN0001172,CUST0000998,2026-07-04,2026-07-03,483.54,483.54,0.0,On-time
PAY0008656,LOAN0000299,CUST0001668,2024-06-14,2024-06-13,668.25,668.25,0.0,On-time
PAY0008657,LOAN0000644,CUST0000347,2025-10-28,2025-10-27,624.64,624.64,0.0,On-time
PAY0008658,LOAN0000861,CUST0000058,2023-08-22,2023-08-21,503.33,503.33,0.0,On-time
PAY0008659,LOAN0000667,CUST0001761,2024-03-25,2024-03-24,518.06,518.06,0.0,On-time
PAY0008660,LOAN0001138,CUST0000836,2025-12-19,2025-12-18,452.6,452.6,0.0,On-time
PAY0008661,LOAN0000267,CUST0001406,2026-03-31,2026-03-30,993.86,993.86,0.0,On-time
PAY0008662,LOAN0000850,CUST0000934,2022-09-11,2022-09-10,65.64,65.64,0.0,On-time
PAY0008663,LOAN0000982,CUST0001817,2022-12-02,2022-12-01,22.1,22.1,0.0,On-time
PAY0008664,LOAN0000830,CUST0001182,2022-12-20,2022-12-20,735.28,735.28,0.0,On-time
PAY0008665,LOAN0000792,CUST0001554,2024-05-14,2024-05-13,1588.54,1588.54,0.0,On-time
PAY0008666,LOAN0000542,CUST0001749,2023-11-01,2023-10-31,292.37,292.37,0.0,On-time
PAY0008667,LOAN0000399,CUST0000647,2024-12-26,2024-12-27,816.97,816.97,1.0,Late
PAY0008668,LOAN0001048,CUST0000697,2022-10-31,2022-10-29,1519.23,1519.23,0.0,On-time
PAY0008669,LOAN0000216,CUST0001431,2024-09-13,2024-09-11,3097.56,3097.56,0.0,On-time
PAY0008670,LOAN0000630,CUST0001692,2026-02-28,,99.83,0.0,,Missed
PAY0008671,LOAN0000480,CUST0000722,2024-06-12,2024-06-11,440.91,440.91,0.0,On-time
PAY0008672,LOAN0000626,CUST0001478,2023-04-05,2023-04-03,465.65,465.65,0.0,On-time
PAY0008673,LOAN0000822,CUST0000217,2024-10-26,2024-11-21,3875.89,3875.89,26.0,Late
PAY0008674,LOAN0000904,CUST0000695,2022-12-13,2022-12-11,2806.86,2806.86,0.0,On-time
PAY0008675,LOAN0000785,CUST0000062,2024-05-22,2024-05-22,1154.27,1154.27,0.0,On-time
PAY0008676,LOAN0000134,CUST0000942,2025-06-22,2025-06-22,149.27,149.27,0.0,On-time
PAY0008677,LOAN0001168,CUST0000110,2025-09-21,2025-09-21,812.32,812.32,0.0,On-time
PAY0008678,LOAN0000733,CUST0000866,2025-02-11,2025-02-11,986.86,,0.0,On-time
PAY0008679,LOAN9113212,CUST0001087,2026-06-11,,402.96,0.0,,Missed
PAY0008680,LOAN0000679,CUST0001802,2025-08-01,2025-08-01,334.47,334.47,0.0,On-time
PAY0008681,LOAN0000921,CUST0001691,2026-08-09,2026-08-09,2266.54,2266.54,0.0,On-time
PAY0008682,LOAN0001086,CUST0000266,2023-11-12,2023-11-12,614.54,614.54,0.0,On-time
PAY0008683,LOAN0000777,CUST0000844,2022-04-24,2022-04-24,974.12,974.12,0.0,On-time
PAY0008684,LOAN0000365,CUST0001133,2022-06-04,2022-06-04,337.81,337.81,0.0,On-time
PAY0008685,LOAN0000619,CUST0000973,2024-01-08,2024-01-07,50.43,50.43,0.0,On-time
PAY0008686,LOAN0001050,CUST0001116,2025-06-23,2025-06-23,548.35,,0.0,On-time
PAY0008687,LOAN0000394,CUST0001630,2022-04-19,2022-04-18,361.15,361.15,0.0,On-time
PAY0008688,LOAN0000137,CUST0000198,2023-01-14,2023-02-02,1891.02,-1891.02,19.0,Late
PAY0008689,LOAN0001054,CUST0000136,2023-06-03,2023-07-09,381.21,381.21,36.0,Late
PAY0008690,LOAN0000544,CUST0001701,2026-01-01,2025-12-30,389.82,389.82,0.0,On-time
PAY0008691,LOAN0000880,CUST0001382,2025-05-14,2025-05-12,156.97,156.97,0.0,On-time
PAY0008692,LOAN0000502,CUST0000148,2025-11-21,,197.57,197.57,0.0,On-time
PAY0008693,LOAN0000764,CUST0000816,2024-08-28,2024-09-03,568.66,568.66,6.0,Late
PAY0008694,LOAN0000437,CUST0000950,2025-04-01,2025-04-01,141.6,141.6,0.0,On-time
PAY0008695,LOAN0000879,CUST0001635,2025-08-14,2025-08-14,409.13,409.13,0.0,On-time
PAY0008696,LOAN0000644,CUST0000347,2024-06-28,2024-06-28,624.64,624.64,0.0,On-time
PAY0008697,LOAN0000286,CUST0001615,2025-05-26,,516.39,0.0,,Missed
PAY0008698,LOAN0000131,CUST0000390,2023-09-18,2023-09-18,103.62,103.62,0.0,On-time
PAY0008699,LOAN0000737,CUST0000477,2026-06-08,2026-06-06,70.62,70.62,0.0,On-time
PAY0008700,LOAN0001074,CUST0001204,2024-04-10,2024-04-08,525.01,407.0,0.0,Partial
PAY0008701,LOAN0000818,CUST0001829,2026-02-07,2026-02-06,434.51,434.51,0.0,On-time
PAY0008702,LOAN0000679,CUST0001802,2025-10-01,2025-09-29,334.47,334.47,0.0,On-time
PAY0008703,LOAN0000513,CUST0000461,2022-02-05,2022-02-03,74.75,74.75,0.0,On-time
PAY0008704,LOAN0000965,CUST0001104,2026-04-23,,159.69,0.0,,Missed
PAY0008705,LOAN0000827,CUST0000292,2025-01-13,2025-01-13,336.71,183.96,0.0,Partial
PAY0008706,LOAN0000550,CUST0001303,2024-10-20,,502.84,0.0,,Missed
PAY0008707,LOAN0000387,CUST0000823,2023-08-19,2023-08-19,82.93,82.93,0.0,On-time
PAY0008708,LOAN0000118,CUST0000674,2025-10-06,2025-10-26,513.31,513.31,20.0,Late
PAY0008709,LOAN0000661,CUST0001064,2026-01-27,2026-01-26,420.95,420.95,0.0,On-time
PAY0008710,LOAN0000977,CUST0000019,2025-12-23,2025-12-21,58.75,30.42,0.0,Partial
PAY0008711,LOAN0000361,CUST0000210,2023-11-24,2023-11-24,34.16,34.16,0.0,On-time
PAY0008712,LOAN0001110,CUST0000284,2025-04-27,2025-04-26,40.8,17.18,0.0,Partial
PAY0008713,LOAN0000510,CUST0001539,2023-09-03,2023-09-01,342.38,342.38,0.0,On-time
PAY0008714,LOAN0000604,CUST0001463,2025-02-07,2025-02-07,1020.24,1020.24,0.0,On-time
PAY0008715,LOAN0000846,CUST0001545,2025-06-16,2025-06-15,323.61,323.61,0.0,On-time
PAY0008716,LOAN0000409,CUST0000417,2025-11-22,2025-11-21,101.29,101.29,0.0,On-time
PAY0008717,LOAN9234416,CUST0000955,2025-09-26,,1809.7,0.0,,Missed
PAY0008718,LOAN0000575,CUST0001613,2024-12-03,2024-12-02,49.69,49.69,0.0,On-time
PAY0008719,LOAN0000320,CUST0001682,2024-01-14,2024-01-25,299.82,299.82,11.0,Late
PAY0008720,LOAN0001141,CUST0000051,2025-02-21,,1091.78,0.0,,Missed
PAY0008721,LOAN0000899,CUST0001440,2023-08-04,2023-08-03,2023.3,2023.3,0.0,On-time
PAY0008722,LOAN0001096,CUST0001402,2024-03-03,2024-03-19,566.28,566.28,16.0,Late
PAY0008723,LOAN0000423,CUST0000167,2024-05-30,2024-05-28,786.63,786.63,0.0,On-time
PAY0008724,LOAN0000522,CUST0000819,2023-09-19,,2030.52,0.0,,Missed
PAY0008725,LOAN0000079,CUST0000900,2023-11-09,2023-11-08,45.0,45.0,0.0,On-time
PAY0008726,LOAN0000347,CUST0001311,2024-08-16,2024-08-14,1178.21,1178.21,0.0,On-time
PAY0008727,LOAN0000387,CUST0000823,2025-03-19,,82.93,0.0,,Missed
PAY0008728,LOAN0000785,CUST0000062,2026-08-22,2026-08-20,1154.27,1154.27,0.0,On-time
PAY0008729,LOAN0000777,CUST0000844,2023-03-25,2023-03-25,974.12,974.12,0.0,On-time
PAY0008730,LOAN0000009,CUST0001784,2026-04-15,2026-04-13,417.24,417.24,0.0,On-time
PAY0008731,LOAN0001002,CUST0000872,2026-05-20,2026-05-18,274.52,274.52,0.0,On-time
PAY0008732,LOAN0000331,CUST0000064,2025-03-07,2025-04-10,30.44,30.44,34.0,Late
PAY0008733,LOAN0000767,CUST0001063,2023-08-23,2023-08-22,1335.19,1335.19,0.0,On-time
PAY0008734,LOAN0000273,CUST0001881,2026-01-12,2026-01-12,63.57,63.57,0.0,On-time
PAY0008735,LOAN0000275,CUST0000768,2024-06-24,2024-06-24,1085.4,1085.4,0.0,On-time
PAY0008736,LOAN0000786,CUST0000897,2024-01-22,2024-01-21,1027.95,1027.95,0.0,On-time
PAY0008737,LOAN0000112,CUST0000731,2025-10-23,2025-10-21,2182.4,2182.4,0.0,On-time
PAY0008738,LOAN0000753,CUST0001770,2024-02-09,2024-02-08,1204.75,1204.75,0.0,On-time
PAY0008739,LOAN0000804,CUST0001885,2024-03-15,2024-03-14,783.22,-783.22,0.0,On-time
PAY0008740,LOAN0000052,CUST0000805,2025-08-02,2025-08-02,286.86,286.86,0.0,On-time
PAY0008741,LOAN0000245,CUST0001907,2025-04-18,,225.39,0.0,,Missed
PAY0008742,LOAN0000605,CUST0001571,2025-10-27,2025-10-26,91.84,91.84,0.0,On-time
PAY0008743,LOAN0000894,CUST0001899,2024-12-25,,698.5,0.0,,Missed
PAY0008744,LOAN0000166,CUST0000281,2026-06-11,2026-06-11,1888.98,1888.98,0.0,On-time
PAY0008745,LOAN9490020,CUST0001428,2024-08-06,2024-08-06,89.97,89.97,0.0,On-time
PAY0008746,LOAN0000670,CUST0001849,2026-01-02,2026-01-01,1361.25,1361.25,0.0,On-time
PAY0008747,LOAN0000190,CUST0000404,2026-03-13,2026-03-12,2063.2,2063.2,0.0,On-time
PAY0008748,LOAN0000639,CUST0001538,2026-03-13,,107.46,0.0,,Missed
PAY0008749,LOAN0000798,CUST0000317,2022-04-18,,506.52,0.0,,Missed
PAY0008750,LOAN0000312,CUST0001305,2026-06-16,2026-06-15,15.32,15.32,0.0,On-time
PAY0008751,LOAN0000288,CUST0001299,2024-07-11,,104.31,0.0,,Missed
PAY0008752,LOAN0000294,CUST0001403,2024-04-05,2024-04-04,310.43,310.43,0.0,On-time
PAY0008753,LOAN9217519,CUST0000172,2025-11-26,,14.96,0.0,,Missed
PAY0008754,LOAN0000878,CUST0001897,2026-02-27,2026-02-27,49.88,49.88,0.0,On-time
PAY0008755,LOAN0000059,CUST0001059,2025-11-21,2025-11-19,49.36,49.36,0.0,On-time
PAY0008756,LOAN0000646,CUST0000211,2023-05-27,2023-05-27,272.29,272.29,0.0,On-time
PAY0008757,LOAN0000182,CUST0001186,2024-04-22,2024-04-21,738.29,738.29,0.0,On-time
PAY0008758,LOAN0000706,CUST0000375,2025-04-29,2025-04-29,108.63,108.63,0.0,On-time
PAY0008759,LOAN0000639,CUST0001538,2025-06-13,2022-08-28,107.46,107.46,0.0,On-time
PAY0008760,LOAN0000602,CUST0001740,2025-03-12,,61.24,0.0,,Missed
PAY0008761,LOAN0000597,CUST0000116,2026-01-26,2026-01-25,747.66,747.66,0.0,On-time
PAY0008762,LOAN0000814,CUST0001716,2025-11-25,2025-11-25,344.87,344.87,0.0,On-time
PAY0008763,LOAN0000554,CUST0001627,2023-11-04,2023-11-04,50.64,50.64,0.0,On-time
PAY0008764,LOAN0001109,CUST0000285,2026-03-31,2026-03-29,2228.63,,0.0,On-time
PAY0008765,LOAN0001160,CUST0000921,2026-02-03,2026-02-01,140.12,140.12,0.0,On-time
PAY0008766,LOAN0000870,CUST0001917,2023-04-28,2023-04-27,528.72,528.72,0.0,On-time
PAY0008767,LOAN0000557,CUST0000150,2025-02-13,2025-02-13,97.0,97.0,0.0,On-time
PAY0008768,LOAN0000776,CUST0001724,2024-03-05,,34.53,0.0,,Missed
PAY0008769,LOAN0000504,CUST0001922,2024-01-07,2024-01-05,573.77,573.77,0.0,On-time
PAY0008770,LOAN0001116,CUST0001130,2026-05-07,2026-05-05,147.25,147.25,0.0,On-time
PAY0008771,LOAN0000377,CUST0000570,2024-03-22,2024-03-22,476.59,476.59,0.0,On-time
PAY0008772,LOAN0000766,CUST0001847,2023-07-03,2023-07-02,663.73,663.73,0.0,On-time
PAY0008773,LOAN0000729,CUST0001396,2025-04-19,,606.11,0.0,,Missed
PAY0008774,LOAN0000639,CUST0001538,2024-07-13,2024-07-12,107.46,107.46,0.0,On-time
PAY0008775,LOAN0000655,CUST0000567,2024-11-13,2024-11-18,648.33,648.33,5.0,Late
PAY0008776,LOAN0000547,CUST0000137,2024-08-17,2024-08-15,99.54,99.54,0.0,On-time
PAY0008777,LOAN0000985,CUST0001532,2025-12-04,2025-12-08,72.87,72.87,4.0,Late
PAY0008778,LOAN0000040,CUST0001442,2025-10-13,2025-10-13,149.71,,0.0,On-time
PAY0008779,LOAN0000886,CUST0000808,2024-08-19,2024-08-18,700.9,700.9,0.0,On-time
PAY0008780,LOAN0000870,CUST0001917,2024-06-27,2024-06-26,528.72,528.72,0.0,On-time
PAY0008781,LOAN0000390,CUST0001268,2024-01-07,2024-01-05,381.13,381.13,0.0,On-time
PAY0008782,LOAN0000416,CUST0000804,2024-01-11,2024-01-09,176.78,176.78,0.0,On-time
PAY0008783,LOAN0000064,CUST0000840,2022-11-06,2022-11-04,1720.49,1720.49,0.0,On-time
PAY0008784,LOAN0000832,CUST0001010,2023-12-20,2023-12-18,28.71,15.09,0.0,Partial
PAY0008785,LOAN0000074,CUST0001925,2022-03-12,2022-03-11,278.77,278.77,0.0,On-time
PAY0008786,LOAN0000588,CUST0001021,2024-08-29,2024-08-27,1093.71,1093.71,0.0,On-time
PAY0008787,LOAN0000731,CUST0000154,2021-12-15,,82.41,0.0,,Missed
PAY0008788,LOAN0000149,CUST0001646,2026-07-30,2026-07-30,334.32,334.32,0.0,On-time
PAY0008789,LOAN0000806,CUST0001842,2024-07-31,2024-07-29,76.05,76.05,0.0,OK
PAY0008790,LOAN0000471,CUST0001717,2024-07-29,2024-07-27,526.56,526.56,0.0,On-time
PAY0008791,LOAN0000311,CUST0000225,2024-12-02,2024-11-30,426.41,,0.0,On-time
PAY0008792,LOAN0000263,CUST0000812,2026-04-30,,3479.32,0.0,,Missed
PAY0008793,LOAN0000203,CUST0001262,2026-05-01,2026-04-30,866.48,866.48,0.0,On Time
PAY0008794,LOAN0000995,CUST0000172,2025-01-25,2025-01-25,14.96,4.63,0.0,Partial
PAY0008795,LOAN0000463,CUST0000672,2024-12-29,,144.08,-149.7543849382037,,Missed
PAY0008796,LOAN0000997,CUST0001742,2026-01-05,2026-01-03,1104.59,1104.59,0.0,On-time
PAY0008797,LOAN0000660,CUST0000250,2023-09-19,2023-09-19,1807.74,1807.74,0.0,On-time
PAY0008798,LOAN0000504,CUST0001922,2024-07-08,2024-07-07,573.77,573.77,0.0,On-time
PAY0008799,LOAN0000321,CUST0000156,2022-12-23,,506.72,0.0,,Missed
PAY0008800,LOAN0001157,CUST0000530,2026-03-08,2026-03-08,777.33,777.33,0.0,On-time
PAY0008801,LOAN0001039,CUST0000630,2023-06-17,2023-06-15,566.05,566.05,0.0,On-time
PAY0008802,LOAN0000386,CUST0001762,2026-04-25,2026-04-24,127.81,127.81,0.0,On-time
PAY0008803,LOAN0000857,CUST0001175,2024-08-17,2024-08-15,120.48,,0.0,On-time
PAY0008804,LOAN0000651,CUST0000372,2024-01-07,2024-01-06,3084.54,3084.54,0.0,On-time
PAY0008805,LOAN0000468,CUST0000047,2026-08-04,2026-08-03,429.45,429.45,0.0,On-time
PAY0008806,LOAN0000853,CUST0000649,2024-10-30,2024-10-29,608.35,608.35,0.0,On-time
PAY0008807,LOAN0000798,CUST0000317,2025-10-18,2025-10-16,506.52,506.52,0.0,On-time
PAY0008808,LOAN0000360,CUST0000153,2023-03-03,2023-03-03,71.89,71.89,0.0,On-time
PAY0008809,LOAN0000838,CUST0001379,2025-05-28,,587.26,0.0,,Missed
PAY0008810,LOAN0000024,CUST0000409,2023-12-16,,556.35,0.0,,Missed
PAY0008811,LOAN0000832,CUST0001010,2024-02-19,2024-02-18,28.71,28.71,0.0,On-time
PAY0008812,LOAN0000884,CUST0001823,2025-03-13,2025-03-12,345.76,345.76,0.0,On-time
PAY0008813,LOAN0000291,CUST0000996,2024-06-11,2024-06-09,213.85,213.85,0.0,On-time
PAY0008814,LOAN0000054,CUST0001080,2024-09-03,2024-09-02,354.33,354.33,0.0,On-time
PAY0008815,LOAN0000692,CUST0000288,2026-07-31,2026-07-31,328.7,225.9,0.0,Partial
PAY0008816,LOAN0000925,CUST0000891,2026-05-13,2026-05-12,1616.4,1616.4,0.0,On-time
PAY0008817,LOAN0000075,CUST0001541,2025-10-20,2025-10-18,476.78,476.78,0.0,On-time
PAY0008818,LOAN0000118,CUST0000674,2025-07-07,2025-07-05,513.31,513.31,0.0,On-time
PAY0008819,LOAN0000780,CUST0001035,2025-12-02,2025-12-02,2334.34,2334.34,0.0,On-time
PAY0008820,LOAN0000149,CUST0001646,2026-01-29,2026-01-27,334.32,334.32,0.0,On-time
PAY0008821,LOAN0000417,CUST0001254,2026-06-28,,484.06,0.0,,Missed
PAY0008822,LOAN0000424,CUST0000602,2026-04-28,2026-04-26,333.19,333.19,0.0,On-time
PAY0008823,LOAN0000979,CUST0000179,2023-10-05,2023-11-09,1452.68,1452.68,35.0,Late
PAY0008824,LOAN0001063,CUST0001908,2025-01-16,2025-01-16,1402.11,1402.11,0.0,On-time
PAY0008825,LOAN0001070,CUST0000493,2022-08-22,2022-08-22,618.76,618.76,0.0,On-time
PAY0008826,LOAN0000642,CUST0001031,2025-12-26,2025-12-25,101.8,101.8,0.0,On-time
PAY0008827,LOAN0000870,CUST0001917,2022-06-28,2022-06-26,528.72,173.37,0.0,Partial
PAY0008828,LOAN0000447,CUST0001246,2025-05-10,2025-05-08,32.33,32.33,0.0,On-time
PAY0008829,LOAN0000212,CUST0000666,2025-10-13,,12.4,0.0,,Missed
PAY0008830,LOAN0000509,CUST0000572,2023-01-13,2023-01-11,35.1,35.1,0.0,On-time
PAY0008831,LOAN0000152,CUST0001009,2023-05-31,2023-05-30,803.4,803.4,0.0,On-time
PAY0008832,LOAN0000094,CUST0000095,2024-06-01,2024-06-01,282.86,282.86,0.0,On-time
PAY0008833,LOAN0000859,CUST0000097,2022-12-30,2022-12-30,181.93,181.93,0.0,On-time
PAY0008834,LOAN0001132,CUST0001062,2025-04-20,2025-05-05,1550.29,1550.29,15.0,Late
PAY0008835,LOAN0001008,CUST0000596,2025-12-10,2025-12-09,987.32,987.32,0.0,On-time
PAY0008836,LOAN0000026,CUST0000646,2024-04-09,,455.75,0.0,,Missed
PAY0008837,LOAN0000758,CUST0001914,2024-01-01,2023-12-30,517.73,517.73,0.0,On-time
PAY0008838,LOAN0000769,CUST0001127,2024-10-23,2024-10-21,908.61,908.61,0.0,On-time
PAY0008839,LOAN0000188,CUST0001477,2024-08-08,2024-08-06,129.25,129.25,0.0,On-time
PAY0008840,LOAN0000312,CUST0001305,2026-04-16,2026-04-15,15.32,15.32,0.0,On-time
PAY0008841,LOAN0000513,CUST0000461,2024-06-06,2024-06-04,74.75,74.75,0.0,On-time
PAY0008842,LOAN0000811,CUST0000112,2025-11-19,2025-11-17,3913.5,3913.5,0.0,On-time
PAY0008843,LOAN0000766,CUST0001847,2026-01-01,2025-12-31,663.73,663.73,0.0,On-time
PAY0008844,LOAN0000229,CUST0001776,2025-08-25,2025-08-23,104.87,104.87,0.0,On-time
PAY0008845,LOAN0000069,CUST0001860,2025-01-19,2025-01-18,2382.96,2382.96,0.0,On-time
PAY0008846,LOAN0000387,CUST0000823,2023-07-19,2023-07-18,82.93,82.93,0.0,On-time
PAY0008847,LOAN0001074,CUST0001204,2024-10-10,2024-10-09,525.01,525.01,0.0,On-time
PAY0008848,LOAN0000827,CUST0000292,2024-10-14,2024-10-14,336.71,336.71,0.0,On-time
PAY0008849,LOAN0000446,CUST0001098,2026-05-18,2026-05-17,124.43,124.43,0.0,On-time
PAY0008850,LOAN0000405,CUST0001706,2022-05-23,2022-05-22,569.76,569.76,0.0,On-time
PAY0008851,LOAN0000315,CUST0000351,2025-10-08,2025-10-07,121.4,121.4,0.0,On-time
PAY0008852,LOAN0000811,CUST0000112,2026-06-20,2026-06-19,3913.5,3913.5,0.0,On-time
PAY0008853,LOAN0000461,CUST0000063,2023-06-19,2023-06-19,2101.25,2101.25,0.0,On-time
PAY0008854,LOAN0000384,CUST0001961,2025-12-02,2025-12-01,609.95,609.95,0.0,On-time
PAY0008855,LOAN0000266,CUST0001209,2026-03-31,,569.51,569.51,0.0,On-time
PAY0008856,LOAN0000602,CUST0001740,2025-08-11,2025-08-11,61.24,27.63,0.0,Partial
PAY0008857,LOAN0000571,CUST0002000,2025-04-17,2025-04-17,405.67,405.67,0.0,On-time
PAY0008858,LOAN0000986,CUST0000192,2024-04-30,2024-04-28,408.59,408.59,0.0,On-time
PAY0008859,LOAN0000186,CUST0001428,2025-10-06,2025-10-09,89.97,89.97,3.0,Late
PAY0008860,LOAN0000518,CUST0001694,2024-03-20,2024-03-19,901.48,901.48,0.0,On-time
PAY0008861,LOAN0000122,CUST0000588,2022-09-04,2022-09-03,286.2,286.2,0.0,On-time
PAY0008862,LOAN0000336,CUST0000858,2025-11-16,2025-11-15,1219.3,1219.3,0.0,On-time
PAY0008863,LOAN0000734,CUST0000681,2024-05-27,2024-05-25,24.39,24.39,0.0,On-time
PAY0008864,LOAN0000803,CUST0001873,2026-04-24,2026-04-24,520.77,,0.0,On-time
PAY0008865,LOAN0000811,CUST0000112,2026-02-18,2026-02-17,3913.5,3913.5,0.0,On-time
PAY0008866,LOAN0001011,CUST0000856,2025-05-01,2025-04-30,1293.6,1293.6,0.0,On-time
PAY0008867,LOAN0000929,CUST0001670,2026-02-04,,351.61,351.61,0.0,On-time
PAY0008868,LOAN0000195,CUST0001634,2026-07-10,2026-07-09,269.71,269.71,0.0,ON-TIME
PAY0008869,LOAN0000415,CUST0001557,2025-03-27,2025-03-25,117.95,117.95,0.0,On-time
PAY0008870,LOAN0000504,CUST0001922,2025-06-08,2025-06-07,573.77,573.77,0.0,On-time
PAY0008871,LOAN0001003,CUST0001176,2024-04-08,2024-04-07,28.15,28.15,0.0,On-time
PAY0008872,LOAN0001175,CUST0001640,2026-05-02,2026-05-01,548.57,548.57,0.0,On-time
PAY0008873,LOAN0000998,CUST0000917,2025-05-10,2025-05-08,222.4,222.4,0.0,On-time
PAY0008874,LOAN0000969,CUST0001679,2025-04-30,,878.61,0.0,,Missed
PAY0008875,LOAN0000200,CUST0001707,2024-10-18,2024-10-25,454.93,454.93,7.0,Late
PAY0008876,LOAN0000569,CUST0000816,2025-07-29,,356.39,0.0,,Missed
PAY0008877,LOAN0000907,CUST0000815,2023-11-24,2023-11-23,199.5,199.5,0.0,On-time
PAY0008878,LOAN0000334,CUST0000945,2023-12-20,2023-12-19,872.89,872.89,0.0,On-time
PAY0008879,LOAN0000919,CUST0000935,2025-06-15,2025-06-15,1262.22,1262.22,0.0,On-time
PAY0008880,LOAN0000564,CUST0000332,2025-06-25,,125.52,125.52,0.0,On-time
PAY0008881,LOAN0000476,CUST0000745,2024-03-23,2024-03-21,528.48,528.48,0.0,On-time
PAY0008882,LOAN0000791,CUST0000569,2024-07-23,2024-07-23,951.58,951.58,0.0,On-time
PAY0008883,LOAN0000462,CUST0001188,2025-09-02,,267.14,0.0,,Missed
PAY0008884,LOAN0000037,CUST0000813,2026-02-14,2026-02-13,165.42,165.42,0.0,On-time
PAY0008885,LOAN0000907,CUST0000815,2024-12-24,2024-12-23,199.5,199.5,0.0,On-time
PAY0008886,LOAN0000059,CUST0001059,2023-08-22,2023-08-20,49.36,49.36,0.0,On-time
PAY0008887,LOAN0000886,CUST0000808,2023-12-19,2023-12-18,700.9,,0.0,On-time
