issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
1439,payments,PAY0002862,duplicate_record,Row with payment_id=PAY0002862 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1440,payments,PAY0002909,duplicate_record,Row with payment_id=PAY0002909 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1441,payments,PAY0003048,duplicate_record,Row with payment_id=PAY0003048 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1442,payments,PAY0003125,duplicate_record,Row with payment_id=PAY0003125 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1443,payments,PAY0003284,duplicate_record,Row with payment_id=PAY0003284 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1444,payments,PAY0003315,duplicate_record,Row with payment_id=PAY0003315 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1445,payments,PAY0003517,duplicate_record,Row with payment_id=PAY0003517 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1446,payments,PAY0003609,duplicate_record,Row with payment_id=PAY0003609 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1447,payments,PAY0003986,duplicate_record,Row with payment_id=PAY0003986 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1448,payments,PAY0004018,duplicate_record,Row with payment_id=PAY0004018 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1449,payments,PAY0004385,duplicate_record,Row with payment_id=PAY0004385 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1450,payments,PAY0004397,duplicate_record,Row with payment_id=PAY0004397 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1451,payments,PAY0004656,duplicate_record,Row with payment_id=PAY0004656 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1452,payments,PAY0004711,duplicate_record,Row with payment_id=PAY0004711 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1453,payments,PAY0004916,duplicate_record,Row with payment_id=PAY0004916 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1454,payments,PAY0005045,duplicate_record,Row with payment_id=PAY0005045 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1455,payments,PAY0005090,duplicate_record,Row with payment_id=PAY0005090 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1456,payments,PAY0005094,duplicate_record,Row with payment_id=PAY0005094 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1457,payments,PAY0005154,duplicate_record,Row with payment_id=PAY0005154 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1458,payments,PAY0005164,duplicate_record,Row with payment_id=PAY0005164 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1459,payments,PAY0005211,duplicate_record,Row with payment_id=PAY0005211 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1460,payments,PAY0005249,duplicate_record,Row with payment_id=PAY0005249 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1461,payments,PAY0005263,duplicate_record,Row with payment_id=PAY0005263 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1462,payments,PAY0005520,duplicate_record,Row with payment_id=PAY0005520 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1463,payments,PAY0005559,duplicate_record,Row with payment_id=PAY0005559 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1464,payments,PAY0005697,duplicate_record,Row with payment_id=PAY0005697 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1465,payments,PAY0005730,duplicate_record,Row with payment_id=PAY0005730 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1466,payments,PAY0005772,duplicate_record,Row with payment_id=PAY0005772 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1467,payments,PAY0005921,duplicate_record,Row with payment_id=PAY0005921 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1468,payments,PAY0005938,duplicate_record,Row with payment_id=PAY0005938 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1469,payments,PAY0006011,duplicate_record,Row with payment_id=PAY0006011 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1470,payments,PAY0006160,duplicate_record,Row with payment_id=PAY0006160 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1471,payments,PAY0006191,duplicate_record,Row with payment_id=PAY0006191 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1472,payments,PAY0006247,duplicate_record,Row with payment_id=PAY0006247 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1473,payments,PAY0006323,duplicate_record,Row with payment_id=PAY0006323 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1474,payments,PAY0006726,duplicate_record,Row with payment_id=PAY0006726 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1475,payments,PAY0006742,duplicate_record,Row with payment_id=PAY0006742 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1476,payments,PAY0006769,duplicate_record,Row with payment_id=PAY0006769 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1477,payments,PAY0006817,duplicate_record,Row with payment_id=PAY0006817 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1478,payments,PAY0006929,duplicate_record,Row with payment_id=PAY0006929 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1479,payments,PAY0007041,duplicate_record,Row with payment_id=PAY0007041 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1480,payments,PAY0007170,duplicate_record,Row with payment_id=PAY0007170 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1481,payments,PAY0007183,duplicate_record,Row with payment_id=PAY0007183 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1482,payments,PAY0007220,duplicate_record,Row with payment_id=PAY0007220 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1483,payments,PAY0007302,duplicate_record,Row with payment_id=PAY0007302 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1484,payments,PAY0007351,duplicate_record,Row with payment_id=PAY0007351 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1485,payments,PAY0007378,duplicate_record,Row with payment_id=PAY0007378 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1486,payments,PAY0007469,duplicate_record,Row with payment_id=PAY0007469 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1487,payments,PAY0007788,duplicate_record,Row with payment_id=PAY0007788 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1488,payments,PAY0008057,duplicate_record,Row with payment_id=PAY0008057 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1489,payments,PAY0008081,duplicate_record,Row with payment_id=PAY0008081 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1490,payments,PAY0008116,duplicate_record,Row with payment_id=PAY0008116 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1491,payments,PAY0008163,duplicate_record,Row with payment_id=PAY0008163 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1492,payments,PAY0008252,duplicate_record,Row with payment_id=PAY0008252 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1493,payments,PAY0008264,duplicate_record,Row with payment_id=PAY0008264 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1494,payments,PAY0008330,duplicate_record,Row with payment_id=PAY0008330 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1495,payments,PAY0008360,duplicate_record,Row with payment_id=PAY0008360 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1496,payments,PAY0008424,duplicate_record,Row with payment_id=PAY0008424 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1497,payments,PAY0008436,duplicate_record,Row with payment_id=PAY0008436 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1498,payments,PAY0008468,duplicate_record,Row with payment_id=PAY0008468 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1499,payments,PAY0008522,duplicate_record,Row with payment_id=PAY0008522 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1500,payments,PAY0008809,duplicate_record,Row with payment_id=PAY0008809 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1501,payments,PAY0008988,duplicate_record,Row with payment_id=PAY0008988 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1502,payments,PAY0008989,duplicate_record,Row with payment_id=PAY0008989 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1503,payments,PAY0009101,duplicate_record,Row with payment_id=PAY0009101 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1504,payments,PAY0009247,duplicate_record,Row with payment_id=PAY0009247 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1505,payments,PAY0009536,duplicate_record,Row with payment_id=PAY0009536 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1506,payments,PAY0009549,duplicate_record,Row with payment_id=PAY0009549 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1507,payments,PAY0009611,duplicate_record,Row with payment_id=PAY0009611 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1508,payments,PAY0009680,duplicate_record,Row with payment_id=PAY0009680 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1509,payments,PAY0009775,duplicate_record,Row with payment_id=PAY0009775 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1510,payments,PAY0010098,duplicate_record,Row with payment_id=PAY0010098 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1511,payments,PAY0010150,duplicate_record,Row with payment_id=PAY0010150 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1512,payments,PAY0010213,duplicate_record,Row with payment_id=PAY0010213 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1513,payments,PAY0010305,duplicate_record,Row with payment_id=PAY0010305 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1514,payments,PAY0010315,duplicate_record,Row with payment_id=PAY0010315 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1515,payments,PAY0010492,duplicate_record,Row with payment_id=PAY0010492 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1516,payments,PAY0010620,duplicate_record,Row with payment_id=PAY0010620 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1517,payments,PAY0010854,duplicate_record,Row with payment_id=PAY0010854 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1518,payments,PAY0010868,duplicate_record,Row with payment_id=PAY0010868 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1519,payments,PAY0011096,duplicate_record,Row with payment_id=PAY0011096 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1520,payments,PAY0011183,duplicate_record,Row with payment_id=PAY0011183 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1521,payments,PAY0011367,duplicate_record,Row with payment_id=PAY0011367 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1522,payments,PAY0011410,duplicate_record,Row with payment_id=PAY0011410 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1523,payments,PAY0011449,duplicate_record,Row with payment_id=PAY0011449 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1524,payments,PAY0011474,duplicate_record,Row with payment_id=PAY0011474 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1525,payments,PAY0011475,duplicate_record,Row with payment_id=PAY0011475 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1526,payments,PAY0011714,duplicate_record,Row with payment_id=PAY0011714 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1527,payments,PAY0011721,duplicate_record,Row with payment_id=PAY0011721 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1528,payments,PAY0011858,duplicate_record,Row with payment_id=PAY0011858 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1529,payments,PAY0011869,duplicate_record,Row with payment_id=PAY0011869 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1530,payments,PAY0011973,duplicate_record,Row with payment_id=PAY0011973 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1531,payments,PAY0012137,duplicate_record,Row with payment_id=PAY0012137 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1532,payments,PAY0012189,duplicate_record,Row with payment_id=PAY0012189 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1533,payments,PAY0012220,duplicate_record,Row with payment_id=PAY0012220 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1534,payments,PAY0012270,duplicate_record,Row with payment_id=PAY0012270 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1535,payments,PAY0012324,duplicate_record,Row with payment_id=PAY0012324 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1536,payments,PAY0012417,duplicate_record,Row with payment_id=PAY0012417 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1537,payments,PAY0012503,duplicate_record,Row with payment_id=PAY0012503 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1538,payments,PAY0012700,duplicate_record,Row with payment_id=PAY0012700 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1539,payments,PAY0012703,duplicate_record,Row with payment_id=PAY0012703 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1540,payments,PAY0012839,duplicate_record,Row with payment_id=PAY0012839 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1541,payments,PAY0012901,duplicate_record,Row with payment_id=PAY0012901 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1542,payments,PAY0013190,duplicate_record,Row with payment_id=PAY0013190 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1543,payments,PAY0013223,duplicate_record,Row with payment_id=PAY0013223 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1544,payments,PAY0013231,duplicate_record,Row with payment_id=PAY0013231 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1545,payments,PAY0013324,duplicate_record,Row with payment_id=PAY0013324 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1546,payments,PAY0013378,duplicate_record,Row with payment_id=PAY0013378 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1547,payments,PAY0013486,duplicate_record,Row with payment_id=PAY0013486 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1548,payments,PAY0013493,duplicate_record,Row with payment_id=PAY0013493 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1549,payments,PAY0013592,duplicate_record,Row with payment_id=PAY0013592 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1550,payments,PAY0013609,duplicate_record,Row with payment_id=PAY0013609 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1551,payments,PAY0013629,duplicate_record,Row with payment_id=PAY0013629 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1552,payments,PAY0013704,duplicate_record,Row with payment_id=PAY0013704 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1553,payments,PAY0014016,duplicate_record,Row with payment_id=PAY0014016 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1554,payments,PAY0014048,duplicate_record,Row with payment_id=PAY0014048 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1555,payments,PAY0014130,duplicate_record,Row with payment_id=PAY0014130 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1556,payments,PAY0014163,duplicate_record,Row with payment_id=PAY0014163 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1557,payments,PAY0014165,duplicate_record,Row with payment_id=PAY0014165 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1558,payments,PAY0014244,duplicate_record,Row with payment_id=PAY0014244 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1559,payments,PAY0014444,duplicate_record,Row with payment_id=PAY0014444 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1560,payments,PAY0014494,duplicate_record,Row with payment_id=PAY0014494 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1561,payments,PAY0014543,duplicate_record,Row with payment_id=PAY0014543 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1562,payments,PAY0014701,duplicate_record,Row with payment_id=PAY0014701 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1563,payments,PAY0014845,duplicate_record,Row with payment_id=PAY0014845 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1564,payments,PAY0014864,duplicate_record,Row with payment_id=PAY0014864 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1565,payments,PAY0014879,duplicate_record,Row with payment_id=PAY0014879 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1566,payments,PAY0014957,duplicate_record,Row with payment_id=PAY0014957 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1567,payments,PAY0014968,duplicate_record,Row with payment_id=PAY0014968 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1568,payments,PAY0015034,duplicate_record,Row with payment_id=PAY0015034 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1569,payments,PAY0015047,duplicate_record,Row with payment_id=PAY0015047 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1570,payments,PAY0015070,duplicate_record,Row with payment_id=PAY0015070 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1571,payments,PAY0015111,duplicate_record,Row with payment_id=PAY0015111 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1572,payments,PAY0015131,duplicate_record,Row with payment_id=PAY0015131 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1573,payments,PAY0015175,duplicate_record,Row with payment_id=PAY0015175 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1574,payments,PAY0015200,duplicate_record,Row with payment_id=PAY0015200 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1575,payments,PAY0015418,duplicate_record,Row with payment_id=PAY0015418 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1576,payments,PAY0015479,duplicate_record,Row with payment_id=PAY0015479 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1577,payments,PAY0015859,duplicate_record,Row with payment_id=PAY0015859 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1578,payments,PAY0016004,duplicate_record,Row with payment_id=PAY0016004 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1579,payments,PAY0016032,duplicate_record,Row with payment_id=PAY0016032 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1580,payments,PAY0016094,duplicate_record,Row with payment_id=PAY0016094 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1581,payments,PAY0016197,duplicate_record,Row with payment_id=PAY0016197 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1582,payments,PAY0016288,duplicate_record,Row with payment_id=PAY0016288 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1583,payments,PAY0016318,duplicate_record,Row with payment_id=PAY0016318 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1584,payments,PAY0016358,duplicate_record,Row with payment_id=PAY0016358 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1585,payments,PAY0016400,duplicate_record,Row with payment_id=PAY0016400 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1586,payments,PAY0016525,duplicate_record,Row with payment_id=PAY0016525 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1587,payments,PAY0016559,duplicate_record,Row with payment_id=PAY0016559 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1588,payments,PAY0016645,duplicate_record,Row with payment_id=PAY0016645 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1589,payments,PAY0016690,duplicate_record,Row with payment_id=PAY0016690 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1590,payments,PAY0016837,duplicate_record,Row with payment_id=PAY0016837 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1591,payments,PAY0017014,duplicate_record,Row with payment_id=PAY0017014 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1592,payments,PAY0017103,duplicate_record,Row with payment_id=PAY0017103 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1593,payments,PAY0017229,duplicate_record,Row with payment_id=PAY0017229 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1594,payments,PAY0017235,duplicate_record,Row with payment_id=PAY0017235 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1595,payments,PAY0017490,duplicate_record,Row with payment_id=PAY0017490 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1596,payments,PAY0017526,duplicate_record,Row with payment_id=PAY0017526 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1597,payments,PAY0017809,duplicate_record,Row with payment_id=PAY0017809 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1598,payments,PAY0017854,duplicate_record,Row with payment_id=PAY0017854 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1599,payments,PAY0017907,duplicate_record,Row with payment_id=PAY0017907 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1600,payments,PAY0017937,duplicate_record,Row with payment_id=PAY0017937 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1601,payments,PAY0017956,duplicate_record,Row with payment_id=PAY0017956 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1602,payments,PAY0018116,duplicate_record,Row with payment_id=PAY0018116 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1603,payments,PAY0018179,duplicate_record,Row with payment_id=PAY0018179 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1604,payments,PAY0018479,duplicate_record,Row with payment_id=PAY0018479 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1605,payments,PAY0018688,duplicate_record,Row with payment_id=PAY0018688 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1606,payments,PAY0018789,duplicate_record,Row with payment_id=PAY0018789 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1607,payments,PAY0018981,duplicate_record,Row with payment_id=PAY0018981 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1608,payments,PAY0019004,duplicate_record,Row with payment_id=PAY0019004 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1609,payments,PAY0019108,duplicate_record,Row with payment_id=PAY0019108 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1610,payments,PAY0019226,duplicate_record,Row with payment_id=PAY0019226 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1611,payments,PAY0019251,duplicate_record,Row with payment_id=PAY0019251 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1612,payments,PAY0019308,duplicate_record,Row with payment_id=PAY0019308 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1613,payments,PAY0019381,duplicate_record,Row with payment_id=PAY0019381 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1614,payments,PAY0019390,duplicate_record,Row with payment_id=PAY0019390 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1615,payments,PAY0019429,duplicate_record,Row with payment_id=PAY0019429 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1616,payments,PAY0019449,duplicate_record,Row with payment_id=PAY0019449 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1617,payments,PAY0019476,duplicate_record,Row with payment_id=PAY0019476 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1618,payments,PAY0019635,duplicate_record,Row with payment_id=PAY0019635 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1619,payments,PAY0019664,duplicate_record,Row with payment_id=PAY0019664 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1620,payments,PAY0019998,duplicate_record,Row with payment_id=PAY0019998 was duplicated verbatim (simulated double-submit / re-sync),low,2026-08-24
1621,customers,CUST0000160,negative_annual_income,annual_income set to negative value (-73643.58) -- physically invalid,high,2026-08-24
1622,customers,CUST0000373,negative_annual_income,annual_income set to negative value (-18834.34) -- physically invalid,high,2026-08-24
1623,customers,CUST0000378,negative_annual_income,annual_income set to negative value (-45728.75) -- physically invalid,high,2026-08-24
1624,customers,CUST0000460,negative_annual_income,annual_income set to negative value (-40288.59) -- physically invalid,high,2026-08-24
1625,customers,CUST0000485,negative_annual_income,annual_income set to negative value (-42722.11) -- physically invalid,high,2026-08-24
1626,customers,CUST0000629,negative_annual_income,annual_income set to negative value (-69000.91) -- physically invalid,high,2026-08-24
1627,customers,CUST0000732,negative_annual_income,annual_income set to negative value (-43220.45) -- physically invalid,high,2026-08-24
1628,customers,CUST0000770,negative_annual_income,annual_income set to negative value (-6723.87) -- physically invalid,high,2026-08-24
1629,customers,CUST0000878,negative_annual_income,annual_income set to negative value (-86656.6) -- physically invalid,high,2026-08-24
1630,customers,CUST0000919,negative_annual_income,annual_income set to negative value (-9917.41) -- physically invalid,high,2026-08-24
1631,customers,CUST0001023,negative_annual_income,annual_income set to negative value (-8513.29) -- physically invalid,high,2026-08-24
1632,customers,CUST0001061,negative_annual_income,annual_income set to negative value (-28045.28) -- physically invalid,high,2026-08-24
1633,customers,CUST0001094,negative_annual_income,annual_income set to negative value (-65813.35) -- physically invalid,high,2026-08-24
1634,customers,CUST0001142,negative_annual_income,annual_income set to negative value (-53187.75) -- physically invalid,high,2026-08-24
1635,customers,CUST0001163,negative_annual_income,annual_income set to negative value (-111994.75) -- physically invalid,high,2026-08-24
1636,customers,CUST0001190,negative_annual_income,annual_income set to negative value (-4043.18) -- physically invalid,high,2026-08-24
1637,customers,CUST0001654,negative_annual_income,annual_income set to negative value (-31482.1) -- physically invalid,high,2026-08-24
1638,customers,CUST0001701,negative_annual_income,annual_income set to negative value (-37358.28) -- physically invalid,high,2026-08-24
1639,customers,CUST0001814,negative_annual_income,annual_income set to negative value (-38823.65) -- physically invalid,high,2026-08-24
1640,customers,CUST0001944,negative_annual_income,annual_income set to negative value (-44948.71) -- physically invalid,high,2026-08-24
1641,customers,CUST0000012,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1642,customers,CUST0000150,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1643,customers,CUST0000158,impossible_age,date_of_birth is set in the future,high,2026-08-24
1644,customers,CUST0000389,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1645,customers,CUST0000393,impossible_age,date_of_birth is set in the future,high,2026-08-24
1646,customers,CUST0000430,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1647,customers,CUST0000775,impossible_age,date_of_birth is set in the future,high,2026-08-24
1648,customers,CUST0000806,impossible_age,date_of_birth is set in the future,high,2026-08-24
1649,customers,CUST0000909,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1650,customers,CUST0000940,impossible_age,date_of_birth is set in the future,high,2026-08-24
1651,customers,CUST0001005,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1652,customers,CUST0001018,impossible_age,date_of_birth is set in the future,high,2026-08-24
1653,customers,CUST0001102,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1654,customers,CUST0001150,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1655,customers,CUST0001370,impossible_age,date_of_birth is set in the future,high,2026-08-24
1656,customers,CUST0001432,impossible_age,date_of_birth is set in the future,high,2026-08-24
