application_id,customer_id,application_date,requested_amount,loan_purpose,application_status,application_channel,decision_date
APP0001485,CUST0001675,2021-09-16,53363.55,Personal,Pending,Online,2026-08-24
APP0001486,CUST0000992,2023-09-05,5502.2,Wedding,Pending,Online,2026-08-24
APP0001487,CUST0001521,2022-02-13,26840.81,Wedding,Withdrawn,Mobile App,2022-03-03
APP0001488,CUST0000752,2025-06-20,14733.03,Business,Approved,Online,2025-07-03
APP0001489,CUST0001206,2025-06-29,10645.49,Business,Pending,Online,2026-08-24
APP0001490,CUST0001976,2022-09-26,24623.94,Home Improvement,Rejected,Online,2022-10-11
APP0001491,CUST0001196,2025-07-06,27458.13,Medical,Approved,Call Center,2025-07-25
APP0001492,CUST0001593,2025-02-27,15728.75,Debt Consolidation,Rejected,Online,2025-03-16
APP0001493,CUST0001388,2025-01-10,48908.09,Education,Rejected,Branch,2025-01-12
APP0001494,CUST0000192,2022-01-16,12695.93,Personal,Approved,Mobile App,2022-01-17
APP0001495,CUST0000321,2022-04-15,18747.41,Business,Rejected,Call Center,2022-04-19
APP0001496,CUST0001217,2022-06-10,24853.4,Debt Consolidation,Rejected,Mobile App,2022-06-17
APP0001497,CUST0000697,2025-09-26,9572.8,Education,Withdrawn,Branch,2025-10-15
APP0001498,CUST0000970,2023-04-12,20306.71,Wedding,Approved,Online,2023-04-21
APP0001499,CUST0000967,2024-04-18,51969.38,Debt Consolidation,Rejected,Online,2024-05-08
APP0001500,CUST0001587,2023-12-30,30306.32,Education,Pending,Online,2026-08-24
APP0001501,CUST0001982,2026-08-24,2058.39,Auto,Rejected,Online,2026-08-24
APP0001502,CUST0001995,2022-07-21,5459.63,Wedding,Pending,Online,2026-08-24
APP0001503,CUST0000160,2025-07-15,37496.98,Education,Rejected,Branch,2025-08-04
APP0001504,CUST0001489,2022-03-17,14974.21,Personal,Approved,Online,2022-03-28
APP0001505,CUST0001451,2026-07-15,47848.36,Education,Rejected,Mobile App,2026-07-28
APP0001506,CUST0001730,2024-06-23,98425.24,Wedding,Rejected,Online,2024-06-24
APP0001507,CUST0000854,2022-12-19,20002.87,Auto,Approved,Partner Referral,2023-01-06
APP0001508,CUST0001006,2023-09-16,12746.37,Business,Rejected,Mobile App,2023-09-29
APP0001509,CUST0000904,2025-04-15,18917.26,Medical,Approved,Online,2025-04-30
APP0001510,CUST0000748,2023-09-23,37619.48,Education,Approved,Online,2023-09-30
APP0001511,CUST0000494,2021-12-26,9189.91,Business,Withdrawn,Partner Referral,2021-12-28
APP0001512,CUST0001287,2023-03-10,11130.37,Home Improvement,Withdrawn,Partner Referral,2023-03-25
APP0001513,CUST0000034,2026-03-23,11282.73,Personal,Rejected,Online,2026-04-07
APP0001514,CUST9971377,2023-07-03,3529.61,Business,Approved,Online,2023-07-07
APP0001515,CUST0001684,2024-02-07,2523.31,Medical,Rejected,Partner Referral,2024-02-24
APP0001516,CUST0000456,2022-07-27,3823.09,Education,Approved,Mobile App,2022-06-28
APP0001517,CUST0000428,2021-10-13,30743.16,Business,Approved,Mobile App,2021-10-27
APP0001518,CUST0001007,2023-01-01,61626.02,Medical,Rejected,Online,2023-01-03
APP0001519,CUST0001693,2025-12-27,47400.85,Business,Rejected,Mobile App,2026-01-12
APP0001520,CUST0000228,2024-05-11,3817.84,Education,Rejected,Branch,2024-05-20
APP0001521,CUST0000864,2023-07-14,7102.75,Personal,Approved,Branch,2023-07-21
APP0001522,CUST0000433,2024-04-04,2584.06,Home Improvement,Withdrawn,Mobile App,2024-04-19
APP0001523,CUST0001705,2025-09-16,50142.44,Debt Consolidation,Approved,Online,2025-10-03
APP0001524,CUST0001764,2026-03-06,50311.68,Medical,rejected,Branch,2026-03-19
APP0001525,CUST0000169,2023-03-28,25930.1,Personal,Approved,Mobile App,2023-04-12
APP0001526,CUST0000290,2025-10-23,34181.9,Debt Consolidation,Rejected,Mobile App,2025-10-24
APP0001527,CUST0000315,2025-08-27,25471.06,Personal,Rejected,Partner Referral,2025-09-13
APP0001528,CUST0001623,2021-09-06,60397.58,Medical,Rejected,Branch,2021-09-18
APP0001529,CUST0001802,2026-02-12,9925.42,Home Improvement,Rejected,Online,2026-02-16
APP0001530,CUST0000746,2022-10-18,14222.37,Medical,Approved,Online,2022-10-28
APP0001531,CUST0000316,2025-06-23,41667.92,,Withdrawn,Branch,2025-07-06
APP0001532,CUST0001328,2026-01-31,8193.09,Personal,Rejected,Online,2026-02-16
APP0001533,CUST0001781,2024-07-07,25924.05,Education,Pending,Branch,2026-08-24
APP0001534,CUST0001821,2023-03-22,37608.36,Education,Approved,Online,2023-03-28
APP0001535,CUST0000891,2025-12-03,3911.3,Personal,Withdrawn,Online,2025-12-09
APP0001536,CUST0001562,2024-01-14,37793.1,Wedding,Rejected,Online,2024-01-29
APP0001537,CUST0001912,2025-06-27,3810.8,Personal,Rejected,Branch,2025-07-15
APP0001538,CUST0001652,2025-01-08,20546.22,Wedding,Approved,Online,2025-01-21
APP0001539,CUST0000950,2023-04-03,7042.11,Personal,Approved,Mobile App,2023-04-19
APP0001540,CUST0000523,2024-05-13,3359.42,Debt Consolidation,Pending,Online,2026-08-24
APP0001541,CUST0000744,2022-08-26,27062.43,Debt Consolidation,Rejected,Call Center,2022-09-05
APP0001542,CUST0000724,2021-09-02,84790.9,Education,Rejected,Branch,2021-09-11
APP0001543,CUST0001976,2025-02-04,28332.65,Wedding,Rejected,Mobile App,2025-02-14
APP0001544,CUST0001466,2022-09-06,9417.61,Auto,Pending,Call Center,2026-08-24
APP0001545,CUST0001718,2024-03-30,6384.51,Wedding,Approved,Call Center,2024-04-11
APP0001546,CUST0001555,2022-02-24,2216.78,Personal,Withdrawn,Call Center,2022-02-28
APP0001547,CUST0000953,2024-12-02,3746.04,Home Improvement,Approved,Online,2024-12-21
APP0001548,CUST0001581,2022-06-27,24389.12,Medical,Pending,Online,2026-08-24
APP0001549,CUST0001280,2022-11-22,51597.02,Home Improvement,Rejected,Mobile App,2022-12-02
APP0001550,CUST0001481,2022-05-21,11182.24,Debt Consolidation,Approved,Branch,2022-06-03
APP0001551,CUST0000602,2026-03-26,41440.57,,Rejected,Mobile App,2026-03-27
APP0001552,CUST0000464,2024-10-05,9528.37,Home Improvement,Rejected,Mobile App,2024-10-17
APP0001553,CUST0000361,2024-12-22,35382.49,Education,Rejected,Online,2025-01-09
APP0001554,CUST0000579,2023-09-06,10287.31,Business,Approved,Online,2023-09-17
APP0001555,CUST0001958,2025-12-09,14786.97,Medical,Approved,Mobile App,2025-12-27
APP0001556,CUST0001885,2021-12-24,22988.39,Debt Consolidation,DECL,Mobile App,2021-12-26
APP0001557,CUST0000293,2023-09-19,13057.86,Debt Consolidation,Approved,Mobile App,2023-10-09
APP0001558,CUST0001108,2022-01-22,8352.96,Medical,Approved,Mobile App,2022-01-29
APP0001559,CUST0001881,2025-02-18,10096.45,Debt Consolidation,Rejected,Online,2025-02-19
APP0001560,CUST0001509,2026-05-26,82513.7,Personal,Rejected,Online,2026-06-08
APP0001561,CUST0001225,2025-06-24,103623.65,Home Improvement,Approved,Online,2025-07-07
APP0001562,CUST0001199,2022-06-03,11881.75,Debt Consolidation,Approved,Online,2022-06-06
APP0001563,CUST0000653,2025-08-02,71502.74,Home Improvement,Rejected,Mobile App,2025-08-09
APP0001564,CUST0001850,2022-12-01,45776.79,Business,Rejected,Mobile App,2022-12-20
APP0001565,CUST0000167,2023-05-23,31389.75,Education,Approved,Call Center,2023-05-27
APP0001566,CUST0001738,2024-07-08,40255.81,Business,Rejected,Branch,2024-07-10
APP0001567,CUST0001743,2023-11-30,29493.89,Auto,Approved,Online,2023-12-17
APP0001568,CUST0000523,2022-08-01,2477.53,Auto,Rejected,Branch,2022-08-15
APP0001569,CUST0001024,2024-04-18,2230.82,Business,Approved,Online,2024-04-28
APP0001570,CUST0001770,2022-08-20,37769.26,Debt Consolidation,Approved,Online,2022-08-27
APP0001571,CUST0000949,2025-03-28,7051.14,Medical,Rejected,Branch,2025-04-15
APP0001572,CUST0000601,2022-01-04,10472.26,Debt Consolidation,Approved,Online,2022-01-22
APP0001573,CUST0000141,2025-09-12,5243.42,Medical,Withdrawn,Online,2025-09-13
APP0001574,CUST0000882,2026-07-20,30404.52,,Withdrawn,Mobile App,2026-08-06
APP0001575,CUST0000556,2025-05-19,25607.93,Personal,Rejected,Mobile App,2025-05-29
APP0001576,CUST0001703,2024-09-04,2125.31,Business,Rejected,Online,2024-09-11
APP0001577,CUST0001723,2023-11-08,27680.84,Business,Rejected,Mobile App,2023-11-15
APP0001578,CUST0000649,2024-04-18,13865.36,Medical,Approved,Online,2024-04-28
APP0001579,CUST0000421,2024-03-17,25556.1,Business,Rejected,Branch,2024-03-29
APP0001580,CUST0000582,2026-02-02,20187.4,Personal,Withdrawn,Mobile App,2026-02-22
APP0001581,CUST0000804,2022-04-14,30809.72,Education,Approved,Branch,2022-04-15
APP0001582,CUST0001338,2024-08-14,11757.44,Debt Consolidation,Rejected,Mobile App,2024-08-27
APP0001583,CUST0000305,2024-05-25,27361.42,Business,Rejected,Online,2024-05-27
APP0001584,CUST0002000,2022-12-18,11500.97,Home Improvement,Approved,Online,2022-12-19
APP0001585,CUST0001401,2023-09-17,27266.24,Auto,Rejected,Branch,2023-09-24
APP0001586,CUST0000263,2024-01-04,8490.94,Home Improvement,Pending,Online,2026-08-24
APP0001587,CUST0000630,2021-10-27,28511.62,Debt Consolidation,Approved,Online,2021-11-03
APP0001588,CUST0001403,2024-01-14,16102.17,Personal,Approved,Branch,2024-01-22
APP0001589,CUST0001008,2022-07-02,8250.34,Business,Approved,Online,2022-07-21
APP0001590,CUST0001054,2023-08-21,49723.27,Medical,Rejected,Branch,2023-08-27
APP0001591,CUST0000083,2023-01-15,30207.04,Medical,Rejected,Branch,2023-01-31
APP0001592,CUST0000822,2025-06-01,5888.66,Business,Rejected,Mobile App,2025-06-18
APP0001593,CUST0001230,2026-06-13,15963.97,Education,Rejected,Call Center,2026-06-26
APP0001594,CUST0001500,2022-03-13,22574.54,Home Improvement,Withdrawn,Mobile App,2022-04-02
APP0001595,CUST0000894,2022-12-06,,Medical,Approved,Call Center,2022-12-26
APP0001596,CUST0001110,2022-06-11,24303.71,Personal,Rejected,Branch,2022-06-13
APP0001597,CUST0000445,2024-01-24,6963.14,Education,Approved,Mobile App,2024-01-28
APP0001598,CUST0001596,2023-07-05,16762.33,Personal,Approved,Mobile App,2023-07-13
APP0001599,CUST0001396,2023-12-03,10808.81,Education,Approved,Mobile App,2023-12-17
APP0001600,CUST0001488,2022-01-01,19749.39,Medical,Approved,Mobile App,2022-01-07
APP0001601,CUST0001336,2026-01-01,47058.1,Business,Pending,Call Center,2026-08-24
APP0001602,CUST0001971,2026-08-01,,Home Improvement,Rejected,Branch,2026-08-19
APP0001603,CUST0001760,2026-03-16,16689.77,,Rejected,Partner Referral,2026-03-17
APP0001604,CUST0001622,2024-02-16,108344.54,Business,Approved,Online,2024-03-05
APP0001605,CUST0000671,2024-12-24,18459.0,Auto,Approved,Online,2025-01-03
APP0001606,CUST0000134,2021-11-24,6864.81,Auto,Pending,Online,2026-08-24
APP0001607,CUST0000002,2024-09-13,34213.26,Debt Consolidation,Rejected,Branch,2024-09-27
APP0001608,CUST0001560,2024-09-08,7806.54,Home Improvement,Rejected,Online,2024-09-09
APP0001609,CUST0001799,2025-04-27,2286.71,Debt Consolidation,Approved,Online,2025-05-16
APP0001610,CUST0001300,2025-07-21,32670.13,Education,Approved,Online,2025-07-23
APP0001611,CUST0001443,2021-08-25,27082.83,Debt Consolidation,Withdrawn,Mobile App,2021-08-31
APP0001612,CUST0000180,2023-09-08,50239.53,Education,Approved,Online,2023-09-20
APP0001613,CUST0001131,2024-01-28,3208.89,Debt Consolidation,Approved,Branch,2024-02-16
APP0001614,CUST0001211,2024-01-19,56011.37,Personal,Rejected,Mobile App,2024-01-23
APP0001615,CUST0000314,2024-05-23,15160.16,Business,Withdrawn,Mobile App,2024-06-03
APP0001616,CUST0001502,2025-02-24,24172.45,Auto,Approved,Mobile App,2025-02-27
APP0001617,CUST0000671,2024-08-01,1753.65,Business,Pending,Online,2026-08-24
APP0001618,CUST0000395,2022-10-25,54691.0,Home Improvement,Rejected,Partner Referral,2022-10-31
APP0001619,CUST0001392,2024-12-19,41928.49,Business,Rejected,Call Center,2024-12-28
APP0001620,CUST0000870,2024-08-20,15951.91,Business,Approved,Online,2024-09-04
APP0001621,CUST0001073,2022-08-25,6001.41,Medical,Pending,Online,2026-08-24
APP0001622,CUST0001085,2024-10-20,37444.81,Business,Rejected,Branch,2024-11-03
APP0001623,CUST0001246,2024-04-03,4197.52,Wedding,Withdrawn,Call Center,2024-04-04
APP0001624,CUST0000827,2025-09-02,3204.35,Medical,Declined,Mobile App,2025-09-18
APP0001625,CUST0001630,2023-08-10,15935.43,Auto,Pending,Call Center,2026-08-24
APP0001626,CUST0001753,2026-02-07,9911.99,Medical,Rejected,Partner Referral,2026-02-09
APP0001627,CUST0000968,2024-04-30,33563.01,Education,Rejected,Mobile App,2024-05-19
APP0001628,CUST0000338,2026-05-09,23904.33,Debt Consolidation,Approved,Online,2026-05-25
APP0001629,CUST0000558,2022-02-26,28649.46,Wedding,Rejected,Online,2022-03-12
APP0001630,CUST0001544,2022-04-12,15051.05,Medical,Approved,Online,2022-04-22
APP0001631,CUST0000514,2022-09-27,29251.96,Wedding,Rejected,Online,2022-10-13
APP0001632,CUST0001557,2025-09-23,1085.47,Wedding,declined,Online,2025-09-30
APP0001633,CUST0001325,2024-03-07,781.99,Debt Consolidation,Pending,Branch,2026-08-24
APP0001634,CUST0000897,2025-01-09,23985.49,Debt Consolidation,Rejected,Mobile App,2025-01-22
APP0001635,CUST0000253,2021-09-29,9157.27,Home Improvement,Rejected,Online,2021-10-12
APP0001636,CUST0001079,2023-07-02,21968.15,,Rejected,Mobile App,2023-07-18
APP0001637,CUST0001386,2023-06-01,40879.69,Auto,Rejected,Call Center,2023-06-05
APP0001638,CUST0000308,2026-04-06,87201.55,Debt Consolidation,Rejected,Online,2026-04-09
APP0001639,CUST0001650,2022-03-04,3039.99,Education,Rejected,Online,2022-03-16
APP0001640,CUST0000391,2025-12-12,19074.94,Auto,Rejected,Branch,2025-12-29
APP0001641,CUST0000826,2023-06-28,27534.67,Personal,Rejected,Call Center,2023-07-04
APP0001642,CUST0001064,2025-07-08,12514.32,Personal,Approved,Mobile App,2025-07-20
APP0001643,CUST0001479,2023-02-07,24774.28,Personal,Rejected,Online,2023-02-27
APP0001644,CUST0000450,2021-12-07,14926.69,Education,Rejected,Mobile App,2021-12-20
APP0001645,CUST0000672,2025-01-16,42622.43,,Pending,Mobile App,2026-08-24
APP0001646,CUST0001613,2022-07-14,2262.94,Debt Consolidation,Approved,Online,2022-08-01
APP0001647,CUST9698616,2022-05-22,33194.58,Personal,Pending,Mobile App,2026-08-24
APP0001648,CUST0001233,2026-03-28,45612.29,Medical,Approved,Branch,2026-04-12
APP0001649,CUST0000796,2022-10-12,7092.58,Debt Consolidation,Withdrawn,Online,2022-10-25
APP0001650,CUST0000114,2026-07-23,111236.3,Debt Consolidation,Pending,Call Center,2026-08-24
APP0001651,CUST0001029,2023-05-23,785.62,Auto,Rejected,Online,2023-06-05
APP0001652,CUST0000716,2023-01-13,15335.71,Auto,Withdrawn,Mobile App,2023-01-20
APP0001653,CUST0000530,2023-12-02,4120.68,Home Improvement,Rejected,Mobile App,2023-12-15
APP0001654,CUST0001717,2023-01-13,3969.33,Personal,Approved,Online,2023-01-24
APP0001655,CUST0001549,2026-04-14,45559.69,Medical,Rejected,Mobile App,2026-04-30
APP0001656,CUST0000555,2024-09-12,32726.83,Auto,Approved,Online,2024-09-29
APP0001657,CUST0001048,2025-05-12,17009.89,Business,Approved,Online,2025-05-27
APP0001658,CUST0001440,2022-01-11,66656.81,Medical,Approved,Online,2022-01-31
APP0001659,CUST0000107,2022-11-04,40139.1,Personal,Rejected,Call Center,2022-11-13
APP0001660,CUST0000188,2024-08-16,44606.83,Education,Rejected,Call Center,2024-09-01
APP0001661,CUST0001080,2024-01-30,20054.51,Business,Pending,Online,2026-08-24
APP0001662,CUST0001862,2026-06-28,6551.91,Personal,Pending,Branch,2026-08-24
APP0001663,CUST0001855,2025-04-06,4794.69,Debt Consolidation,Pending,Partner Referral,2026-08-24
APP0001664,CUST0000899,2023-02-18,32679.44,Debt Consolidation,Rejected,Mobile App,2023-03-04
APP0001665,CUST0001409,2023-12-01,10668.93,Business,Pending,Online,2026-08-24
APP0001666,CUST0000984,2025-05-12,2905.83,Education,Approved,Online,2025-05-28
APP0001667,CUST0001810,2023-09-12,997.47,Home Improvement,Rejected,Branch,2023-09-18
APP0001668,CUST0001140,2024-04-09,15889.35,Debt Consolidation,Approved,Online,2024-04-14
APP0001669,CUST0001783,2025-08-23,6389.63,Wedding,Approved,Branch,2025-08-30
APP0001670,CUST0000727,2023-01-31,25917.2,Debt Consolidation,Approved,Mobile App,2023-02-09
APP0001671,CUST0001863,2022-02-23,2367.97,Medical,Approved,Mobile App,2022-02-26
APP0001672,CUST0001451,2023-09-17,12539.52,Home Improvement,Withdrawn,Online,2023-09-29
APP0001673,CUST0001536,2022-09-29,5456.92,Medical,Rejected,Mobile App,2022-10-02
APP0001674,CUST0000030,2024-05-27,15491.12,Business,Pending,Branch,2026-08-24
APP0001675,CUST0001613,2025-11-29,18182.85,Education,Rejected,Mobile App,2025-12-07
APP0001676,CUST0000325,2025-06-15,2772.11,Debt Consolidation,Rejected,Online,2025-06-27
APP0001677,CUST0001873,2025-04-17,17080.16,Debt Consolidation,Approved,Online,2025-04-21
APP0001678,CUST0000378,2024-05-08,3397.01,Wedding,Withdrawn,Online,2024-05-28
APP0001679,CUST0001652,2026-02-01,77083.78,Auto,Approved,Online,2026-02-02
APP0001680,CUST0001271,2026-04-10,4315.67,Medical,Rejected,Mobile App,2026-04-28
APP0001681,CUST0000786,2025-06-08,4015.34,Personal,Withdrawn,Branch,2025-06-16
APP0001682,CUST0001782,2022-03-26,23887.26,Personal,Rejected,Online,2022-04-12
APP0001683,CUST0000777,2023-02-19,10970.8,Auto,Rejected,Branch,2023-03-03
APP0001684,CUST0000128,2026-06-08,11285.12,Home Improvement,Approved,Mobile App,2026-06-25
APP0001685,CUST0000152,2022-01-04,45475.0,Medical,Rejected,Mobile App,2022-01-16
APP0001686,CUST0001705,2024-05-26,49063.71,Auto,Approved,Mobile App,2024-06-11
APP0001687,CUST0000769,2024-11-03,9212.83,Business,Approved,Call Center,2024-11-17
APP0001688,CUST0001640,2023-08-10,25761.47,Business,Approved,Mobile App,2023-08-24
APP0001689,CUST0000041,2025-03-02,34731.83,Auto,Rejected,Online,2025-03-14
APP0001690,CUST0000154,2022-01-10,81017.85,Medical,Withdrawn,Mobile App,2022-01-16
APP0001691,CUST0001977,2022-09-29,12308.28,Business,Rejected,Online,2022-10-16
APP0001692,CUST0000287,2023-02-16,21589.27,,Rejected,Mobile App,2023-03-06
APP0001693,CUST0001376,2022-07-03,35388.18,Education,Rejected,Partner Referral,2022-07-18
APP0001694,CUST0000701,2023-11-02,10430.95,Personal,Approved,Online,2023-11-08
APP0001695,CUST0001001,2023-12-28,72199.03,Business,Rejected,Online,2024-01-06
APP0001696,CUST0000230,2026-05-02,14395.52,Business,Approved,Online,2026-05-17
APP0001697,CUST0000534,2024-01-28,92795.87,Medical,Rejected,Partner Referral,2024-02-01
APP0001698,CUST0001517,2025-06-06,8332.25,Personal,Pending,Branch,2026-08-24
APP0001699,CUST0001072,2022-02-01,61649.49,Debt Consolidation,Rejected,Mobile App,2022-02-10
APP0001700,CUST0001009,2021-12-10,25751.61,Debt Consolidation,Approved,Online,2021-12-21
APP0001701,CUST0001890,2023-08-16,9702.33,Business,Approved,Online,2023-09-03
APP0001702,CUST0000822,2023-04-15,28418.59,,Rejected,Online,2023-04-22
APP0001703,CUST0001608,2026-04-07,1720.82,Auto,Approved,Mobile App,2026-04-12
APP0001704,CUST0001450,2024-02-08,41774.01,Education,Rejected,Online,2024-02-23
APP0001705,CUST0000922,2024-01-31,72272.72,Debt Consolidation,Rejected,Call Center,2024-02-18
APP0001706,CUST0000586,2025-11-24,2378.54,Education,Pending,Mobile App,2026-08-24
APP0001707,CUST0000709,2025-12-22,7976.18,Auto,Pending,Call Center,2026-08-24
APP0001708,CUST0001744,2025-07-12,9379.55,Education,Approved,Online,2025-07-13
APP0001709,CUST0000612,2023-11-02,2003.55,Auto,Pending,Branch,2026-08-24
APP0001710,CUST0001308,2022-09-23,19121.0,Business,Approved,Online,2022-09-26
APP0001711,CUST0000250,2021-10-28,58850.99,Debt Consolidation,Approved,Branch,2021-11-13
APP0001712,CUST0000694,2021-11-25,9517.78,Personal,Rejected,Branch,2021-12-14
APP0001713,CUST0001870,2025-09-22,10526.64,Medical,Approved,Online,2025-10-05
APP0001714,CUST0001080,2022-04-23,,Home Improvement,Withdrawn,Partner Referral,2022-04-28
APP0001715,CUST0001645,2023-09-21,1438.36,,Pending,Online,2026-08-24
APP0001716,CUST0000519,2024-03-01,7209.02,Debt Consolidation,Pending,Online,2026-08-24
APP0001717,CUST0001523,2024-06-05,6894.03,Education,Approved,Mobile App,2024-06-21
APP0001718,CUST0001970,2022-02-05,3128.48,Debt Consolidation,Rejected,Branch,2022-02-22
APP0001719,CUST0001851,2024-04-06,1048.81,Wedding,Rejected,Online,2024-04-09
APP0001720,CUST0000872,2022-11-24,13755.56,Home Improvement,Approved,Partner Referral,2022-12-09
APP0001721,CUST0001364,2023-05-09,25748.97,Auto,Rejected,Online,2023-05-29
APP0001722,CUST0001794,2025-10-02,,Business,Pending,Branch,2026-08-24
APP0001723,CUST0001628,2023-12-13,1672.15,Wedding,Withdrawn,Online,2023-12-22
APP0001724,CUST0001957,2023-08-28,6145.46,Medical,Withdrawn,Online,2023-09-12
APP0001725,CUST0000063,2021-09-23,47526.2,Auto,Approved,Branch,2021-10-04
APP0001726,CUST0001072,2026-08-17,23942.93,Auto,Pending,Mobile App,2026-08-24
APP0001727,CUST0001584,2024-08-12,17825.03,Wedding,Withdrawn,Branch,2024-08-26
APP0001728,CUST0001460,2025-06-05,585.41,Wedding,Rejected,Online,2025-06-13
APP0001729,CUST0000308,2023-10-25,22639.15,Debt Consolidation,Approved,Online,2023-11-07
APP0001730,CUST0001145,2022-12-21,14223.39,Wedding,Approved,Partner Referral,2023-01-05
APP0001731,CUST0000331,2023-01-05,58213.95,Personal,Approved,Online,2023-01-21
APP0001732,CUST0000184,2021-09-07,3269.68,Education,Approved,Branch,2021-09-13
APP0001733,CUST0000224,2026-02-02,16876.12,Auto,Pending,Online,2026-08-24
APP0001734,CUST0001905,2024-04-13,37032.37,Medical,Withdrawn,Online,2024-05-03
APP0001735,CUST0000545,2023-05-30,28860.99,Personal,Pending,Online,2026-08-24
APP0001736,CUST0000914,2025-03-05,19691.36,Auto,Approved,Online,2025-03-10
APP0001737,CUST0000513,2022-04-18,53535.54,Auto,Rejected,Branch,2022-04-26
APP0001738,CUST0001789,2023-12-30,59475.24,Medical,Rejected,Online,2024-01-06
APP0001739,CUST0001778,2023-10-31,13923.62,Debt Consolidation,Rejected,Mobile App,2023-11-04
APP0001740,CUST0001312,2026-03-07,8716.83,Medical,Approved,Online,2026-03-11
APP0001741,CUST0001658,2025-08-21,23840.76,Home Improvement,Withdrawn,Branch,2025-09-05
APP0001742,CUST0000211,2025-06-27,12329.07,Debt Consolidation,Pending,Branch,2026-08-24
APP0001743,CUST0002000,2022-12-12,8720.84,Medical,Pending,Online,2026-08-24
APP0001744,CUST0000835,2024-04-01,37553.45,,Approved,Online,2024-04-13
APP0001745,CUST0000801,2026-07-20,14226.57,Wedding,Rejected,Online,2026-07-26
APP0001746,CUST0000392,2021-09-28,17705.01,Medical,Rejected,Online,2021-10-03
APP0001747,CUST0001755,2024-11-26,17104.53,Personal,Rejected,Online,2024-12-08
APP0001748,CUST0000340,2023-05-04,9846.61,Home Improvement,Pending,Online,2026-08-24
APP0001749,CUST0001716,2025-05-10,21880.79,Business,Approved,Online,2025-05-12
APP0001750,CUST0001431,2024-02-13,90356.26,Business,Approved,Branch,2024-03-02
APP0001751,CUST0001545,2025-02-24,22383.47,Auto,Pending,Branch,2026-08-24
APP0001752,CUST0000061,2022-11-24,42173.09,Medical,Rejected,Online,2022-11-26
APP0001753,CUST0001477,2026-01-22,18047.05,Business,Rejected,Branch,2026-02-09
APP0001754,CUST0001933,2025-11-01,15457.11,Auto,Pending,Online,2026-08-24
APP0001755,CUST0000789,2024-11-01,2912.98,Education,Rejected,Partner Referral,2024-11-16
APP0001756,CUST0000900,2023-10-09,22967.82,Home Improvement,Rejected,Online,2023-10-22
APP0001757,CUST0000225,2022-05-29,9043.4,Education,Approved,Online,2022-06-08
APP0001758,CUST0000980,2022-09-01,18769.38,Debt Consolidation,Rejected,Mobile App,2022-09-17
APP0001759,CUST0001347,2023-08-23,13540.22,Medical,Rejected,Online,2023-08-30
APP0001760,CUST0000599,2025-07-17,9509.5,Education,Rejected,Online,2025-07-31
APP0001761,CUST0001483,2026-05-19,50275.8,Personal,Rejected,Call Center,2026-06-06
APP0001762,CUST0000172,2024-09-08,975.62,Medical,Approved,Branch,2024-09-25
APP0001763,CUST0001349,2026-05-04,4808.57,Debt Consolidation,Approved,Mobile App,2026-05-16
APP0001764,CUST0001177,2022-08-19,16311.82,Debt Consolidation,Rejected,Online,2022-08-20
APP0001765,CUST0000460,2025-05-12,8057.94,Education,Rejected,Online,2025-05-13
APP0001766,CUST0000690,2024-04-23,8972.55,Personal,Approved,Online,2024-05-02
APP0001767,CUST0000480,2022-05-08,16114.31,Wedding,Pending,Mobile App,2026-08-24
APP0001768,CUST0001249,2025-02-13,36429.66,Personal,Rejected,Online,2025-02-15
APP0001769,CUST0001274,2026-03-01,12975.47,Auto,Rejected,Branch,2026-03-10
APP0001770,CUST0001112,2023-11-21,29369.58,Medical,Rejected,Partner Referral,2023-11-30
APP0001771,CUST0000389,2022-12-04,17272.23,Wedding,Rejected,Partner Referral,2022-12-14
APP0001772,CUST0000434,2023-02-28,13532.97,Personal,Approved,Online,2023-03-12
APP0001773,CUST0001622,2024-08-26,20020.53,Medical,Approved,Branch,2024-09-01
APP0001774,CUST0000924,2025-02-04,8875.76,Medical,Approved,Mobile App,2025-02-16
APP0001775,CUST0000872,2022-09-24,14346.42,Debt Consolidation,Approved,Mobile App,2022-10-04
APP0001776,CUST0000617,2025-01-30,11975.17,Home Improvement,Approved,Call Center,2025-02-18
APP0001777,CUST0001861,2025-05-20,35056.54,Education,Rejected,Mobile App,2025-05-27
APP0001778,CUST0000480,2021-09-24,32768.58,Education,Rejected,Mobile App,2021-10-13
APP0001779,CUST0001538,2023-07-27,29618.73,Education,Approved,Online,2023-08-16
APP0001780,CUST0001540,2022-10-26,10110.82,Auto,Rejected,Branch,2022-11-02
APP0001781,CUST0000487,2025-08-12,3131.35,Home Improvement,Approved,Branch,2025-08-21
APP0001782,CUST0000024,2024-11-17,33324.73,Medical,Pending,Mobile App,2026-08-24
APP0001783,CUST0000500,2024-04-25,2002.63,Wedding,Rejected,Branch,2024-05-05
APP0001784,CUST0000538,2022-10-08,21945.62,Wedding,Rejected,Online,2022-10-23
APP0001785,CUST0001490,2024-01-21,13233.02,Debt Consolidation,Approved,Branch,2024-01-27
APP0001786,CUST0001063,2026-06-17,19453.62,Auto,Rejected,Partner Referral,2026-07-07
APP0001787,CUST0000861,2026-08-15,12647.79,Education,Rejected,Online,2026-08-24
APP0001788,CUST0000953,2022-06-18,19023.58,Home Improvement,Withdrawn,Mobile App,2022-06-20
APP0001789,CUST0001906,2024-01-26,59322.86,Auto,Approved,Mobile App,2024-01-31
