credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0003298,CUST0001078,2025-10-01,623.0,4589.77,0.3464,4,4,0,0
CRHIST0003299,CUST0001079,2021-01-26,737.0,8926.71,0.3635,5,0,0,0
CRHIST0003300,CUST0001079,2021-07-10,746.0,11544.43,0.4081,1,0,0,0
CRHIST0003301,CUST0001080,2019-05-12,698.0,4558.66,0.2139,3,3,0,0
CRHIST0003302,CUST0001080,2020-02-12,685.0,6844.87,0.263,5,0,0,0
CRHIST0003303,CUST0001081,2021-08-04,614.0,4919.33,0.4674,4,0,0,0
CRHIST0003304,CUST0001081,2021-08-22,608.0,3353.74,0.3279,7,2,0,0
CRHIST0003305,CUST0001081,2023-06-02,584.0,17650.36,0.7531,2,1,0,0
CRHIST0003306,CUST0001082,2020-05-11,753.0,11632.21,0.2132,1,3,0,0
CRHIST0003307,CUST0001082,2020-12-22,764.0,18430.9,0.2905,5,3,0,0
CRHIST0003308,CUST0001082,2021-09-29,751.0,35686.26,0.5658,2,0,0,0
CRHIST0003309,CUST0001082,2022-11-17,740.0,24878.53,0.4632,6,1,1,0
CRHIST0003310,CUST0001083,2021-12-30,715.0,3994.65,0.3346,5,2,0,0
CRHIST0003311,CUST0001083,2022-09-24,717.0,0.0,0.0,4,4,0,0
CRHIST0003312,CUST0001083,2024-02-29,715.0,5335.36,0.4574,6,3,0,0
CRHIST0003313,CUST0001083,2024-04-30,728.0,7816.59,0.4197,4,1,0,0
CRHIST0003314,CUST0001083,2024-09-26,729.0,5158.89,0.2801,0,2,0,0
CRHIST0003315,CUST0001083,2025-11-12,726.0,7178.56,0.319,1,1,0,0
CRHIST0003316,CUST0001084,2019-08-25,668.0,12494.91,0.5879,4,1,0,0
CRHIST0003317,CUST0001084,2020-08-11,665.0,12131.26,0.3302,2,1,0,0
CRHIST0003318,CUST0001084,2020-10-04,658.0,7065.2,0.401,5,2,0,0
CRHIST0003319,CUST0001084,2022-07-07,652.0,19112.74,0.6362,3,2,0,0
CRHIST0003320,CUST0001084,2023-03-13,648.0,21179.97,0.5219,4,2,0,0
CRHIST0003321,CUST0001085,2023-07-15,742.0,9457.0,0.4498,0,3,0,0
CRHIST0003322,CUST0001085,2023-10-31,721.0,9293.93,0.3905,3,3,0,0
CRHIST0003323,CUST0001085,2024-03-17,713.0,9041.2,0.3723,5,0,0,0
CRHIST0003324,CUST0001085,2024-04-28,694.0,2348.32,0.1063,4,1,0,0
CRHIST0003325,CUST0001086,2022-12-07,666.0,362.53,0.0814,1,2,0,0
CRHIST0003326,CUST0001086,2023-09-16,646.0,913.08,0.1333,4,4,0,0
CRHIST0003327,CUST0001087,2021-03-01,673.0,19266.09,0.5695,4,1,0,0
CRHIST0003328,CUST0001088,2024-01-22,670.0,7890.29,0.3039,4,2,0,0
CRHIST0003329,CUST0001088,2024-02-13,661.0,4379.48,0.1612,3,1,0,0
CRHIST0003330,CUST0001088,2024-06-30,645.0,4843.58,0.4742,4,2,0,0
CRHIST0003331,CUST0001089,2020-08-20,652.0,1028.37,0.0925,4,2,0,0
CRHIST0003332,CUST0001089,2020-11-28,647.0,7222.74,0.6201,4,1,0,0
CRHIST0003333,CUST0001089,2021-10-22,,3512.46,0.4174,3,1,0,0
CRHIST0003334,CUST0001089,2021-11-19,678.0,1813.29,0.3197,2,3,0,0
CRHIST0003335,CUST0001089,2022-03-16,681.0,5051.85,0.7312,2,2,0,0
CRHIST0003336,CUST0001090,2021-04-04,684.0,3597.53,0.1335,5,2,0,0
CRHIST0003337,CUST0001090,2022-02-25,678.0,5417.71,0.2882,4,0,0,0
CRHIST0003338,CUST0001090,2022-05-01,687.0,2041.32,0.1887,6,3,0,0
CRHIST0003339,CUST0001090,2022-08-02,691.0,817.37,0.0673,4,2,0,0
CRHIST0003340,CUST0001091,2023-01-08,731.0,5419.95,0.3315,3,0,0,0
CRHIST0003341,CUST0001092,2020-05-13,,1272.84,0.1587,3,2,0,0
CRHIST0003342,CUST0001093,2025-07-22,622.0,11292.8,0.6275,5,4,0,0
CRHIST0003343,CUST0001093,2025-08-14,610.0,21234.74,0.7053,5,3,0,0
CRHIST0003344,CUST0001093,2025-10-18,608.0,6860.15,0.4791,2,2,0,0
CRHIST0003345,CUST0001093,2025-11-08,621.0,4577.36,0.2431,4,3,0,0
CRHIST0003346,CUST0001094,2021-09-19,632.0,12748.98,0.4142,5,2,0,0
CRHIST0003347,CUST0001094,2021-11-07,631.0,9805.49,0.4902,4,0,0,0
CRHIST0003348,CUST0001094,2021-11-24,605.0,12684.13,0.4449,4,3,0,0
CRHIST0003349,CUST0001094,2022-01-09,604.0,4606.29,0.148,7,3,0,0
CRHIST0003350,CUST0001094,2024-01-04,604.0,9004.51,0.4723,4,4,0,0
CRHIST0003351,CUST0001095,2022-09-20,668.0,5198.42,0.312,4,2,0,0
CRHIST0003352,CUST0001095,2022-12-20,663.0,4668.6,0.3232,5,1,0,0
CRHIST0003353,CUST0001096,2021-09-05,735.0,26329.48,0.5303,4,2,0,1
CRHIST0003354,CUST0001097,2022-04-29,591.0,1922.02,0.4817,5,3,0,0
CRHIST0003355,CUST0001097,2022-10-11,585.0,1202.39,0.3977,3,3,0,0
CRHIST0003356,CUST0001098,2019-11-04,620.0,9785.27,0.5145,2,3,0,0
CRHIST0003357,CUST0001098,2021-07-15,607.0,,0.5401,3,1,0,0
CRHIST0003358,CUST0001098,2022-01-19,590.0,3312.78,0.3254,2,3,0,0
CRHIST0003359,CUST0001098,2022-09-13,599.0,11782.58,0.5429,6,4,0,0
CRHIST0003360,CUST0001098,2023-07-15,602.0,5538.45,0.2716,5,0,0,0
CRHIST0003361,CUST0001098,2024-06-07,-23.0,10433.27,0.6811,7,2,0,0
CRHIST0003362,CUST0001099,2026-03-15,691.0,5548.92,0.2286,3,0,0,0
CRHIST0003363,CUST0001099,2026-04-30,,13861.89,0.4219,4,1,0,0
CRHIST0003364,CUST0001099,2026-05-01,686.0,2605.61,0.1406,2,3,0,0
CRHIST0003365,CUST0001099,2026-06-13,696.0,2655.66,0.1944,3,0,0,0
CRHIST0003366,CUST0001100,2021-07-21,765.0,4060.78,0.1979,3,2,0,0
CRHIST0003367,CUST0001101,2022-11-08,713.0,1973.86,0.1771,8,1,0,1
CRHIST0003368,CUST0001101,2022-12-09,725.0,852.11,0.0643,1,6,0,1
CRHIST0003369,CUST0001101,2023-07-25,742.0,2605.86,0.2748,2,3,0,1
CRHIST0003370,CUST0001101,2023-07-28,728.0,424.62,0.0499,5,1,0,1
CRHIST0003371,CUST0001101,2024-01-11,726.0,4610.88,0.4275,5,0,0,3
CRHIST0003372,CUST0001101,2024-08-19,717.0,8922.63,0.6591,1,3,0,3
CRHIST0003373,CUST0001101,2025-03-30,703.0,1531.76,0.1213,1,2,0,3
CRHIST0003374,CUST0001102,2025-06-26,635.0,4279.92,0.2163,4,0,0,0
CRHIST0003375,CUST0001103,2022-07-07,742.0,14607.01,0.3598,2,2,0,0
CRHIST0003376,CUST0001103,2022-10-09,747.0,,0.7183,6,1,0,0
CRHIST0003377,CUST0001103,2023-01-12,746.0,14992.71,0.3885,6,2,0,0
CRHIST0003378,CUST0001103,2023-04-01,732.0,17730.86,0.278,2,5,0,0
CRHIST0003379,CUST0001103,2023-12-05,740.0,34223.67,0.6105,3,0,0,0
CRHIST0003380,CUST0001104,2024-10-04,666.0,4254.02,0.2068,3,4,0,0
CRHIST0003381,CUST0001104,2024-10-23,661.0,3391.29,0.3219,4,0,0,2
CRHIST0003382,CUST0001105,2019-08-29,751.0,7822.33,0.1687,5,2,0,0
CRHIST0003383,CUST0001105,2020-06-02,763.0,5396.45,0.1522,2,3,0,1
CRHIST0003384,CUST0001105,2020-08-05,783.0,3736.42,0.1926,3,1,0,1
CRHIST0003385,CUST0001106,2022-01-18,709.0,1624.51,0.1225,6,2,0,0
CRHIST0003386,CUST0001106,2022-01-29,696.0,6361.51,0.2872,3,1,0,0
CRHIST0003387,CUST0001106,2022-09-29,680.0,2127.03,0.1335,4,3,0,0
CRHIST0003388,CUST0001106,2023-03-12,673.0,10840.65,0.5196,5,5,0,0
CRHIST0003389,CUST0001106,2023-07-22,669.0,13489.02,0.6625,4,2,0,0
CRHIST0003390,CUST0001106,2024-12-24,,8119.17,0.5091,2,3,0,0
CRHIST0003391,CUST0001106,2025-01-10,644.0,2574.24,0.1852,4,4,0,0
CRHIST0003392,CUST0001107,2024-12-12,651.0,1578.55,0.3595,5,3,0,0
CRHIST0003393,CUST0001107,2025-04-02,646.0,1449.89,0.2619,4,2,0,0
CRHIST0003394,CUST0001107,2025-09-25,645.0,3179.56,0.3588,5,2,0,0
CRHIST0003395,CUST0001107,2025-10-28,636.0,2673.97,0.3462,3,2,0,0
CRHIST0003396,CUST0001107,2025-12-08,625.0,3954.39,0.7286,6,1,0,0
CRHIST0003397,CUST0001108,2021-05-05,,7089.64,0.5628,2,1,0,0
CRHIST0003398,CUST0001108,2021-07-09,703.0,3390.14,0.2749,6,0,0,2
CRHIST0003399,CUST0001108,2021-12-09,710.0,1112.96,0.0596,4,0,0,2
CRHIST0003400,CUST9691978,2022-07-01,730.0,4134.35,0.1817,1,2,0,2
CRHIST0003401,CUST0001108,2023-02-23,732.0,16548.32,0.7673,3,3,0,2
CRHIST0003402,CUST0001108,2023-12-23,741.0,6795.66,0.3628,3,1,0,2
CRHIST0003403,CUST0001108,2025-11-23,733.0,4730.76,0.227,3,1,0,2
CRHIST0003404,CUST0001108,2026-02-03,721.0,9255.51,0.6748,4,3,0,2
CRHIST0003405,CUST0001108,2026-07-15,737.0,5548.14,0.3344,3,1,0,2
CRHIST0003406,CUST0001109,2022-06-16,710.0,10497.71,0.5151,2,1,0,0
CRHIST0003407,CUST0001109,2022-07-13,721.0,6962.37,0.4411,4,1,0,0
CRHIST0003408,CUST0001109,2023-11-30,699.0,7864.28,0.2668,4,1,0,0
CRHIST0003409,CUST0001109,2024-08-04,703.0,8793.79,0.7656,2,1,0,0
CRHIST0003410,CUST0001110,2020-01-26,661.0,7463.43,0.2998,2,2,0,2
CRHIST0003411,CUST0001110,2020-02-04,658.0,15012.01,0.6355,3,3,0,2
CRHIST0003412,CUST0001110,2020-03-31,671.0,12104.76,0.5019,4,1,0,2
CRHIST0003413,CUST0001110,2020-05-06,684.0,3892.86,0.3548,7,4,0,2
CRHIST0003414,CUST0001110,2020-10-30,691.0,1067.7,0.0959,6,5,0,2
CRHIST0003415,CUST0001111,2023-02-12,691.0,7950.19,0.4346,4,5,0,0
CRHIST0003416,CUST0001111,2023-07-29,689.0,2765.17,0.2023,0,0,0,0
CRHIST0003417,CUST0001111,2024-05-10,706.0,518.04,0.0812,3,3,0,0
CRHIST0003418,CUST0001111,2024-05-13,704.0,1595.14,0.1654,0,2,0,0
CRHIST0003419,CUST0001111,2024-05-14,681.0,11081.1,0.7629,5,1,0,0
CRHIST0003420,CUST0001112,2022-03-06,652.0,8207.99,0.5956,3,3,0,0
CRHIST0003421,CUST0001113,2025-09-04,591.0,793.74,0.147,0,1,0,0
CRHIST0003422,CUST0001113,2025-09-30,559.0,2108.82,0.5196,5,1,0,0
CRHIST0003423,CUST0001114,2022-06-26,730.0,11503.07,0.3129,4,2,0,0
CRHIST0003424,CUST0001115,2025-05-28,620.0,1863.44,0.3593,4,1,0,0
CRHIST0003425,CUST0001115,2025-11-07,629.0,2448.95,0.2195,3,1,0,0
CRHIST0003426,CUST0001115,2025-11-24,632.0,349.46,0.0678,5,0,0,0
CRHIST0003427,CUST0001115,2026-02-09,,6454.2,0.5374,5,0,1,0
CRHIST0003428,CUST0001115,2026-02-14,623.0,4223.37,0.4679,5,0,1,0
CRHIST0003429,CUST0001116,2025-12-05,693.0,9608.92,0.3278,2,1,0,0
CRHIST0003430,CUST0001116,2025-12-26,704.0,15681.74,0.3902,5,3,0,0
CRHIST0003431,CUST0001117,2025-06-09,,10261.48,0.4674,3,2,0,0
CRHIST0003432,CUST0001118,2024-10-25,750.0,3253.78,0.2728,1,2,0,0
CRHIST0003433,CUST0001118,2024-12-05,751.0,3370.23,0.1202,4,4,0,0
CRHIST0003434,CUST0001118,2025-04-16,772.0,19992.65,0.6182,1,1,0,0
CRHIST0003435,CUST0001118,2025-05-16,,11717.23,0.3961,5,1,0,0
CRHIST0003436,CUST0001119,2023-07-14,695.0,17450.37,0.7186,5,1,0,0
CRHIST0003437,CUST0001119,2024-03-24,671.0,11547.7,0.8076,1,1,0,0
CRHIST0003438,CUST0001119,2024-10-20,670.0,4379.16,0.2162,4,1,0,0
CRHIST0003439,CUST0001119,2025-01-28,674.0,5401.3,0.554,4,4,0,0
CRHIST0003440,CUST0001119,2025-03-10,683.0,2337.03,0.1328,4,2,0,0
CRHIST0003441,CUST0001120,2022-11-07,670.0,5535.59,0.2855,7,1,0,0
CRHIST0003442,CUST0001120,2024-05-22,668.0,11987.04,0.7698,1,0,0,0
CRHIST0003443,CUST0001120,2024-06-03,663.0,5987.66,0.6748,3,1,0,0
CRHIST0003444,CUST0001121,2019-12-21,676.0,1385.69,0.1356,4,1,0,0
CRHIST0003445,CUST0001121,2020-06-16,680.0,88.01,0.0153,5,2,0,0
CRHIST0003446,CUST0001121,2020-06-19,685.0,2415.26,0.3182,5,2,0,0
CRHIST0003447,CUST0001122,2020-05-10,665.0,839.93,0.0423,5,3,0,0
CRHIST0003448,CUST0001122,2021-06-30,674.0,12921.56,0.637,3,2,0,0
CRHIST0003449,CUST0001122,2022-03-15,672.0,4987.89,0.5485,2,1,0,2
CRHIST0003450,CUST0001122,2022-08-14,668.0,2227.69,0.2341,3,2,0,2
CRHIST0003451,CUST0001123,2022-01-06,549.0,1016.68,0.2764,3,2,0,0
CRHIST0003452,CUST0001124,2024-02-19,,1405.7,0.181,5,1,0,0
CRHIST0003453,CUST0001124,2024-05-25,680.0,4212.54,0.5389,8,1,0,0
CRHIST0003454,CUST0001124,2024-08-13,685.0,1835.71,0.336,9,0,0,0
CRHIST0003455,CUST0001125,2020-04-21,665.0,5532.57,0.3251,2,1,0,0
CRHIST0003456,CUST0001125,2020-05-25,660.0,5163.04,0.5321,4,2,0,0
CRHIST0003457,CUST0001125,2020-10-31,667.0,5200.67,0.3404,4,1,0,0
CRHIST0003458,CUST0001125,2020-11-05,654.0,5315.43,0.2596,4,2,0,0
CRHIST0003459,CUST0001125,2022-02-12,632.0,3159.17,0.1986,2,0,0,0
CRHIST0003460,CUST0001126,2026-03-14,652.0,5674.11,0.3804,5,4,0,0
CRHIST0003461,CUST0001126,2026-05-27,635.0,4242.02,0.344,4,3,0,0
CRHIST0003462,CUST0001127,2026-08-05,729.0,5457.03,0.2741,2,2,0,0
CRHIST0003463,CUST0001127,2026-08-06,735.0,8667.37,0.5177,2,1,0,0
CRHIST0003464,CUST0001127,2026-08-07,721.0,9917.01,0.7915,6,2,0,0
CRHIST0003465,CUST0001127,2026-08-08,746.0,1781.33,0.12,3,4,0,0
CRHIST0003466,CUST0001128,2020-01-03,606.0,6287.17,0.5591,2,0,0,0
CRHIST0003467,CUST0001128,2020-07-02,602.0,873.93,0.0558,3,1,0,0
CRHIST0003468,CUST0001128,2020-09-13,584.0,6566.93,0.6453,7,2,0,0
CRHIST0003469,CUST0001129,2020-01-08,706.0,11917.84,0.6068,6,3,0,0
CRHIST0003470,CUST0001130,2025-09-19,681.0,2996.01,0.1903,2,2,0,0
CRHIST0003471,CUST0001130,2025-09-25,688.0,5038.35,0.2898,1,4,0,0
CRHIST0003472,CUST0001131,2020-09-23,607.0,3020.55,0.3883,5,2,0,0
CRHIST0003473,CUST0001132,2021-04-09,695.0,4324.37,0.2066,2,0,0,0
CRHIST0003474,CUST0001133,2021-05-27,678.0,5308.24,0.5028,3,4,0,0
CRHIST0003475,CUST0001133,2021-07-24,671.0,6729.92,0.6523,3,1,0,0
CRHIST0003476,CUST0001134,2024-06-08,699.0,9973.89,0.3876,2,1,0,0
CRHIST0003477,CUST0001134,2024-06-25,713.0,8782.24,0.4211,7,2,0,0
CRHIST0003478,CUST0001134,2024-09-13,701.0,4241.74,0.2651,1,2,0,0
CRHIST0003479,CUST0001134,2025-03-19,702.0,0.0,0.0,2,2,0,0
CRHIST0003480,CUST0001135,2020-01-07,692.0,3054.1,0.0707,3,3,0,1
CRHIST0003481,CUST0001135,2021-01-23,695.0,10375.93,0.3056,2,1,0,1
CRHIST0003482,CUST0001135,2021-06-13,719.0,4524.95,0.2302,0,3,0,1
CRHIST0003483,CUST0001135,2023-02-15,721.0,5081.12,0.1648,2,1,0,1
CRHIST0003484,CUST0001136,2020-07-21,682.0,9672.08,0.6818,0,2,0,0
CRHIST0003485,CUST0001136,2020-09-28,666.0,4413.53,0.2258,5,1,0,0
CRHIST0003486,CUST0001136,2020-10-05,665.0,4877.62,0.3997,5,1,0,0
CRHIST0003487,CUST0001137,2022-07-06,662.0,6802.62,0.3513,3,4,0,2
CRHIST0003488,CUST0001137,2022-10-19,658.0,6223.44,0.3461,10,3,0,2
CRHIST0003489,CUST0001137,2022-11-12,665.0,2269.04,0.0889,5,0,0,2
CRHIST0003490,CUST0001138,2024-02-22,659.0,811.24,0.0423,5,1,0,0
CRHIST0003491,CUST0001138,2024-10-19,647.0,7776.36,0.4461,4,2,0,0
CRHIST0003492,CUST0001139,2026-07-28,676.0,8297.0,0.3107,4,1,0,0
CRHIST0003493,CUST0001139,2026-08-01,673.0,17515.88,0.6431,2,1,0,0
CRHIST0003494,CUST0001139,2026-08-06,661.0,15425.15,0.62,3,3,0,0
CRHIST0003495,CUST0001140,2021-03-13,648.0,20832.07,0.8921,2,1,0,0
CRHIST0003496,CUST0001140,2021-10-17,645.0,16130.06,0.7273,6,2,0,1
CRHIST0003497,CUST0001140,2023-04-14,656.0,6644.8,0.3764,2,0,0,1
CRHIST0003498,CUST0001140,2023-07-24,656.0,2041.24,0.0868,4,5,0,1
CRHIST0003499,CUST0001140,2023-12-15,652.0,5859.39,0.3399,3,0,0,1
CRHIST0003500,CUST0001141,2021-02-05,679.0,2380.07,0.0863,2,2,0,0
CRHIST0003501,CUST0001141,2021-12-20,658.0,16295.98,0.5582,3,0,0,0
CRHIST0003502,CUST0001141,2022-12-30,644.0,17653.22,0.6935,4,1,0,0
CRHIST0003503,CUST0001141,2023-10-18,635.0,5213.74,0.2791,2,4,0,0
CRHIST0003504,CUST0001141,2023-11-29,637.0,4885.7,0.1637,4,0,0,0
CRHIST0003505,CUST0001141,2023-12-08,628.0,11532.1,0.7271,2,1,0,0
CRHIST0003506,CUST0001142,2023-09-11,713.0,1907.27,0.0709,5,2,0,0
CRHIST0003507,CUST0001143,2022-10-21,615.0,3354.64,0.2418,4,0,0,0
CRHIST0003508,CUST0001144,2024-03-09,688.0,7372.58,0.2098,3,2,0,0
CRHIST0003509,CUST0001145,2021-09-04,719.0,17168.48,0.6605,5,3,0,0
CRHIST0003510,CUST0001145,2021-12-10,719.0,10172.34,0.3214,6,4,0,0
CRHIST0003511,CUST0001145,2022-08-04,708.0,10704.55,0.3322,3,2,0,0
CRHIST0003512,CUST0001146,2024-09-05,718.0,5493.94,0.3112,4,1,0,0
CRHIST0003513,CUST0001147,2026-02-06,729.0,20113.88,0.454,3,2,0,0
CRHIST0003514,CUST0001147,2026-02-23,745.0,14726.72,0.2539,3,3,0,0
CRHIST0003515,CUST0001147,2026-03-07,741.0,19694.04,0.4409,4,2,0,0
CRHIST0003516,CUST0001147,2026-03-14,,939.81,0.0181,4,2,0,0
CRHIST0003517,CUST0001148,2024-06-09,696.0,13467.1,0.4303,5,1,0,0
CRHIST0003518,CUST0001148,2024-06-30,694.0,767.11,0.0714,8,4,0,0
CRHIST0003519,CUST0001148,2024-10-21,688.0,7576.44,0.6567,3,2,0,0
CRHIST0003520,CUST0001149,2024-09-14,648.0,6894.37,0.5197,1,2,0,0
CRHIST0003521,CUST0001149,2024-10-12,656.0,562.73,0.0795,1,3,0,0
CRHIST0003522,CUST0001149,2024-11-05,654.0,2527.18,0.243,5,1,0,0
CRHIST0003523,CUST0001149,2024-11-14,672.0,1055.59,0.0877,3,2,0,0
CRHIST0003524,CUST0001150,2020-09-05,801.0,7718.09,0.4205,1,1,0,0
CRHIST0003525,CUST0001150,2021-09-21,807.0,8204.64,0.2015,2,2,0,0
CRHIST0003526,CUST0001151,2026-01-28,659.0,104.65,0.0143,0,1,0,0
CRHIST0003527,CUST0001151,2026-01-28,670.0,5728.95,0.3975,4,2,0,0
CRHIST0003528,CUST0001152,2024-07-17,767.0,8602.8,0.3976,1,3,0,0
CRHIST0003529,CUST9504752,2025-06-12,758.0,1778.11,0.1016,4,2,0,0
CRHIST0003530,CUST0001152,2025-07-03,738.0,8958.95,0.2675,5,2,0,0
CRHIST0003531,CUST0001152,2025-07-16,724.0,9037.35,0.5634,2,3,0,2
CRHIST0003532,CUST0001152,2025-08-12,727.0,1066.08,0.0489,3,2,0,2
CRHIST0003533,CUST0001153,2024-02-06,656.0,2176.51,0.1956,2,1,0,0
CRHIST0003534,CUST0001154,2021-12-02,709.0,2018.66,0.098,7,3,0,0
CRHIST0003535,CUST0001155,2023-05-21,572.0,744.42,0.6327,3,2,0,0
CRHIST0003536,CUST0001155,2024-12-14,569.0,205.48,0.2004,3,1,0,0
CRHIST0003537,CUST0001155,2024-12-20,,1069.43,0.4959,1,3,0,0
CRHIST0003538,CUST0001156,2024-06-07,679.0,21084.65,0.685,5,1,0,0
CRHIST0003539,CUST0001156,2024-10-15,665.0,32477.58,0.747,4,2,0,0
CRHIST0003540,CUST0001157,2023-12-28,473.0,230.81,0.3623,4,0,0,0
CRHIST0003541,CUST0001157,2024-01-31,456.0,308.68,0.3115,3,2,0,0
CRHIST0003542,CUST0001157,2024-08-01,462.0,265.4,0.2743,10,0,0,0
CRHIST0003543,CUST0001158,2020-10-22,652.0,14143.49,0.4974,5,0,0,0
CRHIST0003544,CUST0001158,2021-11-13,668.0,18271.85,0.6025,3,4,0,0
CRHIST0003545,CUST0001158,2023-03-12,668.0,12283.7,0.4466,0,5,0,0
CRHIST0003546,CUST0001159,2020-12-22,799.0,5974.83,0.3074,2,1,0,0
CRHIST0003547,CUST0001159,2022-01-02,819.0,1818.22,0.1731,0,3,0,0
CRHIST0003548,CUST0001159,2022-06-23,818.0,4183.43,0.4158,4,3,0,0
CRHIST0003549,CUST0001160,2022-09-23,635.0,5361.56,0.3985,4,1,0,0
CRHIST0003550,CUST0001160,2023-01-11,641.0,5504.99,0.4381,3,0,0,0
CRHIST0003551,CUST0001160,2023-05-26,641.0,6285.09,0.4239,6,1,0,0
CRHIST0003552,CUST0001160,2023-08-08,630.0,1123.47,0.1482,5,1,0,0
CRHIST0003553,CUST0001160,2023-10-05,646.0,1347.52,0.189,4,2,0,0
CRHIST0003554,CUST0001161,2024-07-11,-39.0,4670.3,0.385,2,1,0,0
CRHIST0003555,CUST0001161,2024-08-10,726.0,1835.92,0.2268,1,3,0,0
CRHIST0003556,CUST0001162,2022-03-14,-46.0,4346.4,0.4334,2,0,0,0
CRHIST0003557,CUST0001162,2023-03-04,638.0,5710.7,0.676,5,2,0,0
CRHIST0003558,CUST0001162,2023-05-17,649.0,539.54,0.0879,2,0,0,0
CRHIST0003559,CUST0001163,2024-06-05,687.0,9074.73,0.3918,4,2,0,0
CRHIST0003560,CUST0001163,2024-11-01,681.0,14009.14,0.2829,5,2,0,1
CRHIST0003561,CUST0001163,2024-12-13,688.0,15710.31,0.448,2,0,0,1
CRHIST0003562,CUST0001164,2026-06-04,641.0,8475.83,0.3867,1,2,0,0
CRHIST0003563,CUST0001165,2025-12-31,747.0,0.0,0.0,1,1,0,0
CRHIST0003564,CUST0001165,2026-01-09,746.0,10621.5,0.2345,3,0,0,0
CRHIST0003565,CUST0001165,2026-02-09,755.0,4446.26,0.1183,0,0,0,0
CRHIST0003566,CUST0001166,2024-06-01,657.0,7176.68,0.4982,5,5,0,0
CRHIST0003567,CUST0001166,2024-07-02,653.0,529.89,0.0493,1,1,0,0
CRHIST0003568,CUST0001167,2024-09-25,664.0,2135.61,0.1868,4,4,0,0
CRHIST0003569,CUST0001167,2025-01-04,669.0,5418.61,0.367,4,4,0,0
CRHIST0003570,CUST0001167,2025-02-26,673.0,9070.88,0.5824,6,2,0,0
CRHIST0003571,CUST0001168,2020-08-03,695.0,7629.05,0.4974,2,5,0,0
CRHIST0003572,CUST0001168,2021-04-29,696.0,9002.25,0.2545,5,4,0,0
CRHIST0003573,CUST0001169,2019-11-01,,10293.34,0.5099,3,4,0,0
CRHIST0003574,CUST0001169,2020-08-22,706.0,5395.83,0.224,2,3,0,0
CRHIST0003575,CUST0001169,2021-03-16,707.0,10707.46,0.4012,1,2,0,0
CRHIST0003576,CUST0001170,2024-08-22,645.0,11236.66,0.5092,3,0,0,0
CRHIST0003577,CUST0001171,2025-02-24,692.0,11318.37,0.3204,5,0,0,0
CRHIST0003578,CUST0001171,2025-03-09,708.0,4120.05,0.2725,3,2,0,0
CRHIST0003579,CUST0001172,2020-11-14,583.0,1453.05,0.3972,4,2,0,0
CRHIST0003580,CUST0001172,2022-08-29,595.0,2877.67,0.3973,3,1,0,0
CRHIST0003581,CUST0001173,2023-12-27,747.0,7194.15,0.3223,2,1,0,0
CRHIST0003582,CUST0001173,2024-01-28,773.0,12883.51,0.4762,1,3,0,0
CRHIST0003583,CUST0001173,2024-03-31,774.0,5581.79,0.1875,2,2,0,0
CRHIST0003584,CUST0001174,2021-07-16,640.0,6826.43,0.5896,6,2,0,0
CRHIST0003585,CUST0001175,2021-02-03,685.0,23816.4,0.6777,5,0,0,0
CRHIST0003586,CUST0001176,2022-11-08,535.0,511.71,0.35,5,0,0,0
CRHIST0003587,CUST0001176,2024-05-10,532.0,304.77,0.3523,5,0,0,0
CRHIST0003588,CUST0001176,2024-09-17,535.0,1089.33,0.4909,2,2,0,0
CRHIST0003589,CUST0001176,2024-12-03,542.0,1472.21,0.8244,5,4,0,1
CRHIST0003590,CUST0001176,2025-01-19,537.0,1364.87,0.6592,5,2,0,1
CRHIST0003591,CUST0001177,2023-07-23,724.0,8157.14,0.4668,7,1,0,0
CRHIST0003592,CUST0001178,2024-12-19,661.0,22364.95,0.5079,3,2,0,1
CRHIST0003593,CUST9483411,2024-12-30,678.0,22287.84,0.6839,5,1,0,1
CRHIST0003594,CUST0001179,2025-08-18,665.0,3593.29,0.2843,3,4,0,0
CRHIST0003595,CUST0001179,2025-08-30,653.0,1308.09,0.1278,3,0,0,2
CRHIST0003596,CUST0001179,2025-09-28,651.0,4406.48,0.4895,13,2,0,2
CRHIST0003597,CUST0001179,2025-12-11,632.0,2046.56,0.2878,2,2,0,2
CRHIST0003598,CUST0001180,2026-04-07,668.0,11728.52,0.4821,6,1,0,0
CRHIST0003599,CUST0001180,2026-05-17,666.0,3977.28,0.3106,4,2,0,0
CRHIST0003600,CUST0001180,2026-05-19,656.0,8343.52,0.3847,6,2,0,0
CRHIST0003601,CUST0001181,2020-02-29,660.0,4087.21,0.4901,1,1,0,0
CRHIST0003602,CUST0001182,2026-01-27,667.0,3320.34,0.2817,8,3,0,0
CRHIST0003603,CUST0001182,2026-02-07,656.0,2676.27,0.2416,3,2,0,0
CRHIST0003604,CUST0001183,2023-06-11,705.0,4822.01,0.4431,3,1,0,0
CRHIST0003605,CUST0001183,2023-08-19,690.0,2244.94,0.1784,6,2,0,0
CRHIST0003606,CUST0001183,2023-09-13,680.0,1119.72,0.0746,2,0,0,2
CRHIST0003607,CUST0001183,2023-10-26,685.0,9257.55,0.5886,4,1,0,2
CRHIST0003608,CUST0001184,2020-08-12,728.0,7170.17,0.3928,1,3,0,0
